panel,latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,mask_hash,appearance_seed,attempt_count,retry_exhausted,exposure_ev,canonical_metadata_hash,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
B,AM4_B_197,0.49609375,0.833984375,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.79229736328125,a5eb888c6e6f69f862fca2a25418c2a3a97b25f0fb95893995dc78046ea3f6ed,13111895693975431303,1,False,-0.2740474771904192,6251a562c0ea150fcae123a2233bf242,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_198,0.10546875,0.962890625,Strong,0,Point Grey Grasshopper2 14S5C,D65,0.6190948486328125,895f7831e5c1299de9a5034f3e1641b1e3a4092d664f92fbc2b109f0c6462ca0,9201065699162574319,1,False,-0.05611625634692996,3c39391c946722b556c2f83dfb04e7c0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_198,0.10546875,0.962890625,Strong,0,Point Grey Grasshopper2 14S5C,A,0.6190948486328125,895f7831e5c1299de9a5034f3e1641b1e3a4092d664f92fbc2b109f0c6462ca0,1402902580750128254,1,False,-0.20900321314771764,09f88076b8ae2f26bac2d15341339bc7,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_198,0.10546875,0.962890625,Strong,0,Point Grey Grasshopper2 14S5C,FL2,0.6190948486328125,895f7831e5c1299de9a5034f3e1641b1e3a4092d664f92fbc2b109f0c6462ca0,2196224776003958277,1,False,-0.4141740802450683,3cdc1d477f28410b0ecc05a6ac17b882,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_198,0.10546875,0.962890625,Strong,0,Point Grey Grasshopper2 14S5C,FL11,0.6190948486328125,895f7831e5c1299de9a5034f3e1641b1e3a4092d664f92fbc2b109f0c6462ca0,506264537400843042,1,False,-0.19392202433710598,a1ab2a0202fd03f3466f1b5a918f9b10,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_199,0.590234375,0.470703125,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.8777923583984375,9ff0225645384faac8e837c1db94147d09450c9ee47fbd56ee850aa828995089,1488321126376262251,1,False,-0.3483102915037787,5e0ec487ffff5d1f825f3d1e20a76732,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_199,0.590234375,0.470703125,Mild,0,Point Grey Grasshopper2 14S5C,A,0.8777923583984375,9ff0225645384faac8e837c1db94147d09450c9ee47fbd56ee850aa828995089,16238862332240595936,1,False,-0.2370970473534847,43d925752e323ea77311ceba7e27a96a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_199,0.590234375,0.470703125,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.8777923583984375,9ff0225645384faac8e837c1db94147d09450c9ee47fbd56ee850aa828995089,15240361401706395745,1,False,-0.16469803758368962,5e36161874dc30292cf19812499feb46,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_199,0.590234375,0.470703125,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.8777923583984375,9ff0225645384faac8e837c1db94147d09450c9ee47fbd56ee850aa828995089,4015377122509725881,1,False,-0.0075562454079194374,ce33494077fd71f63b35b2b019892820,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_200,0.9466796875,0.052734375,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6335217529856909123,1,False,-0.43287591108543283,40a8dea9c51fa248edef5b7e0b503dad,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_200,0.9466796875,0.052734375,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11503605596839173803,1,False,-0.39134659770253943,b7ab13462e595c6c6b2eb60b925d9aeb,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_200,0.9466796875,0.052734375,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13964533609352397247,1,False,-0.20788090061272757,e2d15fe7a153484eda39aeaf12d3ae2d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_200,0.9466796875,0.052734375,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2647693236489036981,1,False,-0.49642812842450124,a19986a3bb60e4dc5d0c98f8710ecf8c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_201,0.8962890625,0.830078125,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12633037378553883699,1,False,-0.43637255672597886,383c7034a35ea1ea215c257615da0923,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_201,0.8962890625,0.830078125,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7824195961670937967,1,False,0.23519915492954968,650437c422ff39fbf4a8692b38752d7b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_201,0.8962890625,0.830078125,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13957420549529779543,1,False,-0.28090110210929253,3d041857087d836dea486ec174e27f32,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_201,0.8962890625,0.830078125,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2677462479117800461,1,False,-0.10628461042863196,0a664de223d9fda8ac911f6890f44c1e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_202,0.9337890625,0.263671875,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.794677734375,be13714c4ca33ec6688f2dfc2026a485ea512cf2d63f049bc80c1d2d15ba8b33,13365983718715565229,1,False,0.02416351439775344,2917f34c642de9df3cd856507696b3cf,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_202,0.9337890625,0.263671875,Mild,0,Point Grey Grasshopper2 14S5C,A,0.794677734375,be13714c4ca33ec6688f2dfc2026a485ea512cf2d63f049bc80c1d2d15ba8b33,11716763517497710155,1,False,-0.07482290526355256,8322a6f274061033e73a6b212cdbdb7e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_202,0.9337890625,0.263671875,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.794677734375,be13714c4ca33ec6688f2dfc2026a485ea512cf2d63f049bc80c1d2d15ba8b33,7724413316444960219,1,False,-0.20701444928202428,af445ba76bf0c0a2e2d22ec8169d866e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_202,0.9337890625,0.263671875,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.794677734375,be13714c4ca33ec6688f2dfc2026a485ea512cf2d63f049bc80c1d2d15ba8b33,15453167774421436740,1,False,-0.11036934172668567,3d930924b1988b96b6cc442e124d9ea2,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_203,0.830859375,0.533203125,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12632768749657852802,1,False,-0.02377156751953624,fe6f14681bb38c99a38b4f3afc04a0bf,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_203,0.830859375,0.533203125,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12284750030669762537,1,False,-0.25260163792160845,cb1117ea8935dd8f2e06d55795ac8003,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_203,0.830859375,0.533203125,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11961916764787094407,1,False,-0.023533048899074316,54213b70ad7cfbd27935e1d543cc234e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_203,0.830859375,0.533203125,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,531633251696618523,1,False,-0.17256654159653606,37357e3fcb791062b3e3e47e780e9607,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_204,0.562890625,0.974609375,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1823452180728729126,1,False,0.2818423739675846,de25a4fb0154884e5f57021ef9c71353,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_204,0.562890625,0.974609375,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13992254562146605330,1,False,0.16987206827201506,974422c78068e82d6e556e1f27781236,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_204,0.562890625,0.974609375,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4884947564101290717,1,False,-0.1113736271549246,0b09381f44cf90f5de0754e7148d4790,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_204,0.562890625,0.974609375,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12622165929068709599,1,False,-0.13961668803132465,f7d4a868059b024689805d92a4a59e33,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_205,0.19140625,0.357421875,Strong,0,Point Grey Grasshopper2 14S5C,D65,0.472503662109375,df7d9a8e5da090540004a7ba0f24973187ddb01037b3a2904d48676a6950e4fb,6299825110739444193,1,False,0.10135791313892695,b581df21cf250f36179096b5c9baba2f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_205,0.19140625,0.357421875,Strong,0,Point Grey Grasshopper2 14S5C,A,0.472503662109375,df7d9a8e5da090540004a7ba0f24973187ddb01037b3a2904d48676a6950e4fb,13568731609105787118,1,False,0.2672418151433624,1da5545588c7ed4c1a562e5b615e69b3,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_205,0.19140625,0.357421875,Strong,0,Point Grey Grasshopper2 14S5C,FL2,0.472503662109375,df7d9a8e5da090540004a7ba0f24973187ddb01037b3a2904d48676a6950e4fb,2928895009454884818,1,False,-0.47710429535337867,5e92823cf48662089e0c50c67dab1eea,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_205,0.19140625,0.357421875,Strong,0,Point Grey Grasshopper2 14S5C,FL11,0.472503662109375,df7d9a8e5da090540004a7ba0f24973187ddb01037b3a2904d48676a6950e4fb,3067687222012800126,1,False,0.04937428173825842,3485232614f53264a30a20d23404ec4c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_206,0.705078125,0.865234375,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.8524932861328125,29ee9b03530b93072cd7b9dede3092c6475400501d1f6474eab50b96fb6ce79f,14637673022952466231,1,False,-0.14263706475250926,93597ce43e0d5337ba1a99ad6583b2e9,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_206,0.705078125,0.865234375,Mild,0,Point Grey Grasshopper2 14S5C,A,0.8524932861328125,29ee9b03530b93072cd7b9dede3092c6475400501d1f6474eab50b96fb6ce79f,8107203701939430554,1,False,-0.36142454073242103,1ab19ed554726e32e5963783a90f9659,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_206,0.705078125,0.865234375,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.8524932861328125,29ee9b03530b93072cd7b9dede3092c6475400501d1f6474eab50b96fb6ce79f,11155970703067613709,1,False,-0.08367441817383764,0711b76e55f3cf4bfc4c8ea409a225e4,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_206,0.705078125,0.865234375,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.8524932861328125,29ee9b03530b93072cd7b9dede3092c6475400501d1f6474eab50b96fb6ce79f,14729316478973924607,1,False,0.2882760524172827,84104b6a1bd10b4f959fbcfb998ca400,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_207,0.748828125,0.654296875,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,16848413345011873494,1,False,-0.24737333234312614,cf3b4440dc832363fb88bf7c98a1b3b3,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_207,0.748828125,0.654296875,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1103294380593094086,1,False,0.18119870096084423,22676f84122995f63b5b7bec1f932118,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_207,0.748828125,0.654296875,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8024657503710044986,1,False,0.08196017276818635,6aea100e4650c1fd4a91da6923cb0cd2,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_207,0.748828125,0.654296875,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12803837441337898743,1,False,-0.42605000022026834,125876ffb36479507d9275ba6bbf2ba0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_208,0.606640625,0.208984375,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.8963775634765625,23cd45a1b740afae4590c5238545d4e41de9fec12c92e543775a3a69b876c6cb,8673780095146746423,1,False,0.19846279200673977,00b72b7244b6a26d130d608da23fd68d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_208,0.606640625,0.208984375,Mild,0,Point Grey Grasshopper2 14S5C,A,0.8963775634765625,23cd45a1b740afae4590c5238545d4e41de9fec12c92e543775a3a69b876c6cb,6791695987767995768,1,False,0.20869735844324533,576e9390bb0227bcc5e7e821052343bb,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_208,0.606640625,0.208984375,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.8963775634765625,23cd45a1b740afae4590c5238545d4e41de9fec12c92e543775a3a69b876c6cb,13373807969490227780,1,False,-0.4187758230004421,d0d5499fac32a0f38c34f211cc867e80,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_208,0.606640625,0.208984375,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.8963775634765625,23cd45a1b740afae4590c5238545d4e41de9fec12c92e543775a3a69b876c6cb,8646392477896179926,1,False,-0.15661107848378025,01375b42ec16225bb270e1011393c077,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_209,0.530078125,0.662109375,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7698885066530915530,1,False,0.2625431988608091,358033ba2eea45872339cdd89d4ab050,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_209,0.530078125,0.662109375,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15643082038030515613,1,False,0.22429445552236416,19416a399943acd492e4d23e26dba7f9,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_209,0.530078125,0.662109375,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10305792760199222903,1,False,0.22103551342353855,260e7560e41d4e56fbd5b1bfe6025272,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_209,0.530078125,0.662109375,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,383197216781135085,1,False,0.05877012633489198,a8e87bb7c59e409e892a95218ed86ef1,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_210,0.47265625,0.283203125,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.7314605712890625,bdd2bdac2bae79c8960769d61cfe9c869460a93368f7724a3d0e4083b41fd146,2171125360675265547,1,False,-0.39036947509385134,88952a7b2cf8f180e081901038883b11,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_210,0.47265625,0.283203125,Mild,0,Point Grey Grasshopper2 14S5C,A,0.7314605712890625,bdd2bdac2bae79c8960769d61cfe9c869460a93368f7724a3d0e4083b41fd146,13236112044042681719,1,False,-0.23154165271096,0996d5695ea2534932613c1f68d1db60,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_210,0.47265625,0.283203125,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.7314605712890625,bdd2bdac2bae79c8960769d61cfe9c869460a93368f7724a3d0e4083b41fd146,14212425530616141082,1,False,-0.07091605084489255,08ba102168dc4ebc42c23a4eeedf2399,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_210,0.47265625,0.283203125,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.7314605712890625,bdd2bdac2bae79c8960769d61cfe9c869460a93368f7724a3d0e4083b41fd146,17755357424815788871,1,False,-0.25648244772562545,63d9b8ac124c59a16b3a09340ee87aee,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_211,0.699609375,0.892578125,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.92291259765625,44dacc6f7aa9216ee9a81d7b4d563e402525ee1281aeb3c244828a74f716cdf7,6504056199665379720,1,False,-0.1653013577254957,9f25f06af23bd6d88ba53c323ce41415,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_211,0.699609375,0.892578125,Mild,0,Point Grey Grasshopper2 14S5C,A,0.92291259765625,44dacc6f7aa9216ee9a81d7b4d563e402525ee1281aeb3c244828a74f716cdf7,8507521699269757101,1,False,0.18413496975430532,22fec7f40ace3d71379b69a781bc0f31,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_211,0.699609375,0.892578125,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.92291259765625,44dacc6f7aa9216ee9a81d7b4d563e402525ee1281aeb3c244828a74f716cdf7,12575543065203881479,1,False,-0.1852164843241076,9d90bc94529434e4c9bd742fb9838135,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_211,0.699609375,0.892578125,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.92291259765625,44dacc6f7aa9216ee9a81d7b4d563e402525ee1281aeb3c244828a74f716cdf7,2938593755314229000,1,False,-0.16993727393139768,8d1cde47e550480612a0e780ec7e6037,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_212,0.8541015625,0.595703125,Strong,0,Point Grey Grasshopper2 14S5C,D65,0.58441162109375,b8719b3f6bba5d38f117df90fa8b7cdbaf00742538b50228a5586648e9534316,4009691309065886053,1,False,-0.24602362201019884,054df623c21d5f5b76df933017b0a170,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_212,0.8541015625,0.595703125,Strong,0,Point Grey Grasshopper2 14S5C,A,0.58441162109375,b8719b3f6bba5d38f117df90fa8b7cdbaf00742538b50228a5586648e9534316,3009141007174169792,1,False,-0.039406301243236685,873cae4bbb6b90eb15d1a0357754385e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_212,0.8541015625,0.595703125,Strong,0,Point Grey Grasshopper2 14S5C,FL2,0.58441162109375,b8719b3f6bba5d38f117df90fa8b7cdbaf00742538b50228a5586648e9534316,15275388149481331466,1,False,0.08995653315288898,528112f22614293c60f9a969d1b57331,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_212,0.8541015625,0.595703125,Strong,0,Point Grey Grasshopper2 14S5C,FL11,0.58441162109375,b8719b3f6bba5d38f117df90fa8b7cdbaf00742538b50228a5586648e9534316,12841373809391336667,1,False,-0.21757956792107835,8ebca11ac2cdcf94f5b1f7d3c300642d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_213,0.9478515625,0.373046875,Strong,0,Point Grey Grasshopper2 14S5C,D65,0.406890869140625,dd7a43b4ab72b473cb87612b37d0b6ed7d7f4d98cdbf36e0ce950059e5d10ee5,13646455084159446914,1,False,-0.11579218815097675,b5a89c79bfd74571215d069fef273c34,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_213,0.9478515625,0.373046875,Strong,0,Point Grey Grasshopper2 14S5C,A,0.406890869140625,dd7a43b4ab72b473cb87612b37d0b6ed7d7f4d98cdbf36e0ce950059e5d10ee5,2727341114300091907,1,False,-0.37267340754519873,eb53f8f094a6203f60ceb048372280fc,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_213,0.9478515625,0.373046875,Strong,0,Point Grey Grasshopper2 14S5C,FL2,0.406890869140625,dd7a43b4ab72b473cb87612b37d0b6ed7d7f4d98cdbf36e0ce950059e5d10ee5,3429035513217643698,1,False,-0.06310584792586721,b6c50ccbcbd6f58c960c4412a3da1df5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_213,0.9478515625,0.373046875,Strong,0,Point Grey Grasshopper2 14S5C,FL11,0.406890869140625,dd7a43b4ab72b473cb87612b37d0b6ed7d7f4d98cdbf36e0ce950059e5d10ee5,2444345254206349635,1,False,-0.20429075537281766,e9ba1a878dbddcc2031dd86750ce667a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_214,0.9080078125,0.869140625,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7874400578762754851,1,False,0.19852064404421432,c7b1cbe588038b17259102444bdfcf50,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_214,0.9080078125,0.869140625,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1725362736992223586,1,False,-0.27471652721093337,5a9502b18f560e3c63aaae03b7e086ab,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_214,0.9080078125,0.869140625,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11420368547991256498,1,False,0.06543957790097044,815c8794078971d3d8b870e4f707a8d5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_214,0.9080078125,0.869140625,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,16053925422617148085,1,False,-0.4001203992807085,1764bdab61939fa713db0105c6b7af09,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_215,0.8798828125,0.615234375,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3304071202883105283,1,False,-0.4143695726797766,75fdfb8e36eda52b370b583b6bc1abb1,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_215,0.8798828125,0.615234375,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10546859110268031800,1,False,-0.19748934530639362,195705986eafc4670d90d130707fef54,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_215,0.8798828125,0.615234375,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4045467873517457392,1,False,-0.23317752127193286,569c1e2ca01d43ef316b28be54b4f127,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_215,0.8798828125,0.615234375,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1685649335247370546,1,False,0.23790349156042645,92ad08fb6153e6f2ba6723c6ac13c106,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_216,0.721484375,0.181640625,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15794424447620397734,1,False,-0.047288027872324445,2de57429bc6837a157d7bca80af350dc,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_216,0.721484375,0.181640625,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9545564422514361911,1,False,0.21659123780345557,2b134b029b97df2e71da33f89f7d7a9a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_216,0.721484375,0.181640625,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10039310547132462875,1,False,-0.48509305510066897,1187e911f749eff11faaf837f9c78691,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_216,0.721484375,0.181640625,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17903073677115425038,1,False,0.03681944616232202,aeb18c6439daa9eb50f55677df83bff8,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
