fold,split_role,target,representation,HONOR/BVL-AN00_valid_n,HONOR/BVL-AN00_mean,HONOR/BVL-AN00_median,HONOR/BVL-AN00_std,Xiaomi/M2006J10C_valid_n,Xiaomi/M2006J10C_mean,Xiaomi/M2006J10C_median,Xiaomi/M2006J10C_std,mean_difference_honor_minus_xiaomi,median_difference_honor_minus_xiaomi,pooled_std,standardized_mean_difference
4,val,cheek_mean_log2_y,raw,50,-1.7126480620590214,-1.7110650972348609,0.21324193751775361,50,-2.477143195327117,-2.4306524831966247,0.52160339309720027,0.76449513326809604,0.71958738596176397,0.39846092882918782,1.9186200652456435
4,val,cheek_mean_log2_y,calibrated,50,-1.9106784223704705,-1.9008287980235361,0.1954731468376443,50,-2.2001784811176068,-2.201890646586893,0.5350132561644394,0.28950005874713652,0.3010618485633571,0.4027709866700227,0.71877088551145973
4,val,cheek_mean_log2_rg,raw,50,0.93094079415262965,0.94324455955983,0.11808868963122961,50,1.0747560272990189,1.0858132931121824,0.1570123929014075,-0.1438152331463893,-0.14256873355235231,0.1389205350973117,-1.0352337978373674
4,val,cheek_mean_log2_rg,calibrated,50,0.97922238780260484,0.98992681762580481,0.1183109085309402,50,1.0187197706314119,1.0222904185094135,0.15594412363739071,-0.039497382828806903,-0.032363600883608699,0.1384125008343724,-0.28535993924472502
4,val,cheek_mean_log2_bg,raw,50,-0.5907819730479017,-0.58621963514108355,0.1279091642836632,50,-0.57449993033928748,-0.59167456945699437,0.16326112126697079,-0.016282042708614101,0.0054549343159108997,0.1466542669428573,-0.1110233138661985
4,val,cheek_mean_log2_bg,calibrated,50,-0.57639904337827585,-0.56933894821237885,0.114207889506066,50,-0.60160357826148125,-0.62483858139386128,0.16388178154509231,0.025204534883205301,0.055499633181482398,0.14124567311571559,0.1784446512747796
4,val,forehead_minus_cheek_log2_y,raw,48,-0.064153561394754005,-0.044489015260990798,0.245648175749415,49,-0.0226718156536387,-0.063967065492424299,0.41155687745724789,-0.041481745741115301,0.019478050231433501,0.3397571466435062,-0.1220923419887337
4,val,forehead_minus_cheek_log2_y,calibrated,48,-0.053342455562726598,-0.061094948667481601,0.23191206712071549,49,-0.057089387609378199,-0.094865582883171998,0.4114450949960507,0.0037469320466515001,0.033770634215690397,0.33487766659678792,0.011188957701270199
4,val,forehead_minus_cheek_log2_rg,raw,48,-0.032497219069812198,-0.025094962678918201,0.11767983797348699,49,-0.093832664852075295,-0.1129491159804101,0.13103008165392679,0.061335445782263097,0.087854153301491794,0.1246041281225498,0.49224248591458308
4,val,forehead_minus_cheek_log2_rg,calibrated,48,-0.057037113820332899,-0.056662456316991197,0.1132284931281653,49,-0.057324888176251601,-0.080687380991949803,0.13129502783582139,0.00028777435591869998,0.024024924674958498,0.1226898080907234,0.0023455441034346998
4,val,forehead_minus_cheek_log2_bg,raw,48,-0.1003463040571163,-0.075045446320575998,0.11925035573100801,49,-0.18084523320981419,-0.18253197597378901,0.107285125058414,0.080498929152697907,0.1074865296532129,0.11336272161309,0.71010053399602435
4,val,forehead_minus_cheek_log2_bg,calibrated,48,-0.1348808603873605,-0.109363577569021,0.1178321561690524,49,-0.1437173837308848,-0.14376211850674911,0.1048076385096559,0.0088365233435242999,0.034398540937728102,0.11144176542073909,0.079292743704864499
