candidate,subject_id,outer_fold,start_index,selected,success,valid,logrmse,cost,nfev,status,optimality,initial_theta,final_theta
V2R-PSG,p020,2,23,False,True,True,0.1890467007061139,0.48247184314620456,11,2,6.837456022896671e-08,"[0.42823956839740274,0.025700630247592927]","[0.06839407392956427,0.09999999999999999]"
V2R-PSG,p020,2,24,False,True,True,0.1890467007061141,0.4824718431462056,10,2,1.440196634818246e-07,"[0.37670702690258623,0.08929609758779407]","[0.06839407471725165,0.09999999999999999]"
V2R-PSG,p020,2,25,False,True,True,0.18904670070611565,0.48247184314621344,10,2,3.4200923103630457e-07,"[0.015337038012221456,0.005920387152582408]","[0.06839407676035865,0.09999999999999999]"
V2R-PSG,p020,2,26,False,True,True,0.1890467007061177,0.48247184314622404,9,2,4.981324889519269e-07,"[0.18192759457975627,0.05812231348827482]","[0.06839407839937593,0.09999999999999999]"
V2R-PSG,p020,2,27,False,True,True,0.18904670070612306,0.4824718431462512,8,2,7.760673483351235e-07,"[0.2236827082093805,0.0497892445884645]","[0.06839408122850657,0.09999999999999999]"
V2R-PSG,p020,2,28,False,True,True,0.18904670070613053,0.48247184314628955,9,2,1.0546286403375688e-06,"[0.2795388215966523,0.07316019106656313]","[0.06839408407098671,0.09999999999999999]"
V2R-PSG,p020,2,29,False,True,True,0.1890467007061138,0.48247184314620395,7,2,1.3519436300821846e-08,"[0.1327508651185781,0.031623317301273345]","[0.06839407337650798,0.09999999999999999]"
V2R-PSG,p020,2,30,False,True,True,0.18904670070611432,0.48247184314620656,6,2,1.8749566022667336e-07,"[0.0712194974347949,0.0793340589851141]","[0.06839407513577046,0.09999999999999999]"
V2R-PSG,p020,2,31,False,True,True,0.18904670070611979,0.4824718431462347,10,2,6.307303953125455e-07,"[0.3275564384367317,0.01275437753647566]","[0.06839407969534067,0.09999999999999999]"
V2R-PSG,p020,2,32,False,True,True,0.18904670070612722,0.48247184314627256,8,2,9.324380089845049e-07,"[0.215,0.05]","[0.06839408288394382,0.09999999999999999]"
V2R-PSG,p023,2,0,False,True,True,0.05252249699796358,0.03724127132716476,10,1,1.5165723415871416e-09,"[0.022283774446696044,0.033086294494569304]","[0.11310709225721846,0.09999999999999999]"
V2R-PSG,p023,2,1,False,True,True,0.052522496997963554,0.03724127132716472,10,1,2.0711430989957425e-09,"[0.2586100073903799,0.05199345983564854]","[0.11310709225344766,0.09999999999999999]"
V2R-PSG,p023,2,2,False,True,True,0.052522496997963554,0.03724127132716472,12,1,7.265333290140349e-10,"[0.3874974263459444,0.008086515683680772]","[0.11310709223833662,0.09999999999999999]"
V2R-PSG,p023,2,3,False,True,True,0.05252249699796361,0.03724127132716479,9,1,3.66925149097146e-10,"[0.19149025468155742,0.07699368139728904]","[0.11310709225575787,0.09999999999999999]"
V2R-PSG,p023,2,4,False,True,True,0.052522496997963665,0.03724127132716488,10,1,1.112077790191799e-09,"[0.15078326096758246,0.016454976797103883]","[0.11310709224915211,0.09999999999999999]"
V2R-PSG,p023,2,5,False,True,True,0.052522496997963644,0.03724127132716486,10,1,9.442334041584685e-11,"[0.34511074513196943,0.09832600969821215]","[0.1131070922648755,0.09999999999999999]"
V2R-PSG,p023,2,6,False,True,True,0.052522496997963505,0.03724127132716464,11,1,4.696934792360107e-10,"[0.2993170203268528,0.04145367247983814]","[0.11310709223547089,0.09999999999999999]"
V2R-PSG,p023,2,7,False,True,True,0.052522496997963644,0.03724127132716484,14,3,3.063403599610048e-08,"[0.06467047488316893,0.07332470500841737]","[0.11310709249572218,0.09999999999999963]"
V2R-PSG,p023,2,8,False,True,True,0.05252249699796367,0.0372412713271649,11,1,4.82829515321478e-09,"[0.10350480483844876,0.0013292466290295126]","[0.11310709224282829,0.09999999999999999]"
V2R-PSG,p023,2,9,False,True,True,0.052522496997963575,0.03724127132716475,10,1,3.023309314101744e-09,"[0.28416765596717597,0.08234578734263778]","[0.11310709221891785,0.09999999999999999]"
V2R-PSG,p023,2,10,False,True,True,0.052522496997963616,0.03724127132716481,11,1,2.1415774649193856e-09,"[0.36014490585774184,0.02633033823221922]","[0.1131070922710664,0.09999999999999999]"
V2R-PSG,p023,2,11,False,True,True,0.05252249699796351,0.03724127132716466,8,1,1.930646213206987e-09,"[0.11230111600831151,0.057346878573298454]","[0.11310709225606447,0.09999999999999999]"
V2R-PSG,p023,2,12,False,True,True,0.052522496997963526,0.037241271327164684,9,1,3.33872533766311e-09,"[0.1765746102668345,0.04913884727284312]","[0.11310709225955803,0.09999999999999999]"
V2R-PSG,p023,2,13,False,True,True,0.05252249699796361,0.0372412713271648,11,1,3.3245088313270468e-09,"[0.42609808761626483,0.06733800480142237]","[0.11310709226420243,0.09999999999999999]"
V2R-PSG,p023,2,14,False,True,True,0.05252249699796357,0.03724127132716474,11,1,8.116168477060794e-10,"[0.21989419374614955,0.024138412624597552]","[0.11310709224792377,0.09999999999999999]"
V2R-PSG,p023,2,15,False,True,True,0.05252249699796357,0.03724127132716473,8,1,1.8680504749201747e-09,"[0.03755165511742234,0.09233757052570582]","[0.11310709226033205,0.09999999999999999]"
V2R-PSG,p023,2,16,False,True,True,0.0525224969979636,0.03724127132716479,10,1,4.009920528346531e-09,"[0.045874854158610104,0.021760365273803473]","[0.1131070922902792,0.09999999999999999]"
V2R-PSG,p023,2,17,False,True,True,0.052522496997963526,0.037241271327164684,8,1,5.398772079095098e-09,"[0.2418557807058096,0.08988933237269521]","[0.11310709222119214,0.09999999999999999]"
V2R-PSG,p023,2,18,False,True,True,0.052522496997963526,0.03724127132716468,13,1,3.8667318849490027e-10,"[0.40434351094067095,0.04675924964249134]","[0.11310709222427895,0.09999999999999999]"
V2R-PSG,p023,2,19,True,True,True,0.0525224969979635,0.03724127132716465,13,4,1.4780148653956953e-08,"[0.16804352311417461,0.06488821711391211]","[0.11310709233191583,0.09999999999999998]"
V2R-PSG,p023,2,20,False,True,True,0.05252249699796359,0.03724127132716477,8,1,6.924682333742516e-09,"[0.13405527940019965,0.028552814666181803]","[0.1131070922852384,0.09999999999999999]"
V2R-PSG,p023,2,21,False,True,True,0.05252249699796359,0.03724127132716477,11,1,1.054072438756734e-09,"[0.368675579726696,0.05964564932510257]","[0.1131070922306804,0.09999999999999999]"
V2R-PSG,p023,2,22,False,True,True,0.052522496997963505,0.037241271327164656,12,1,2.640248026378372e-09,"[0.2758440436422825,0.003553225286304951]","[0.11310709222249798,0.09999999999999999]"
V2R-PSG,p023,2,23,False,True,True,0.05252249699796357,0.03724127132716475,8,1,6.3761689651056626e-09,"[0.081542804595083,0.08464605957269669]","[0.11310709222331536,0.09999999999999999]"
V2R-PSG,p023,2,24,False,True,True,0.05252249699796361,0.0372412713271648,10,1,2.905427573490868e-09,"[0.07320153640583157,0.03764736019074917]","[0.11310709223739099,0.09999999999999999]"
V2R-PSG,p023,2,25,False,True,True,0.052522496997963526,0.037241271327164684,10,1,6.92187268655566e-09,"[0.3210715713724494,0.06944820266216993]","[0.11310709228932374,0.09999999999999999]"
V2R-PSG,p023,2,26,False,True,True,0.05252249699796351,0.03724127132716468,12,1,2.0104341552468e-09,"[0.32314913254231215,0.012647115346044303]","[0.11310709225223874,0.09999999999999999]"
V2R-PSG,p023,2,27,False,True,True,0.05252249699796353,0.037241271327164684,7,2,1.4502126141893962e-08,"[0.14246003629639745,0.09444795744493605]","[0.11310709234296569,0.09999999999999999]"
V2R-PSG,p023,2,28,False,True,True,0.05252249699796351,0.03724127132716467,11,1,3.794536447024106e-09,"[0.21345228055492044,0.01203014198690653]","[0.11310709224513223,0.09999999999999999]"
V2R-PSG,p023,2,29,False,True,True,0.05252249699796361,0.0372412713271648,11,1,6.980387263904786e-10,"[0.39582106430083513,0.08101360127329826]","[0.11310709224333701,0.09999999999999999]"
V2R-PSG,p023,2,30,False,True,True,0.052522496997963526,0.03724127132716468,15,4,1.2496686035079916e-08,"[0.250079359151423,0.037031422648578886]","[0.11310709231911227,0.09999999999999996]"
V2R-PSG,p023,2,31,False,True,True,0.05252249699796351,0.03724127132716467,10,1,1.3174905535327589e-09,"[0.0005296366848051547,0.05601488230749965]","[0.11310709220993426,0.09999999999999999]"
V2R-PSG,p023,2,32,False,True,True,0.05252249699796361,0.03724127132716479,10,1,2.381791865704462e-09,"[0.215,0.05]","[0.11310709225856051,0.09999999999999999]"
V2R-PSG,p037,2,0,False,True,True,0.039281564298109806,0.020831057465038216,11,1,4.26137273371395e-09,"[0.21201426750980318,0.01212372798472643]","[0.09140168705641294,0.04585530624002409]"
V2R-PSG,p037,2,1,False,True,True,0.03928156429811192,0.02083105746504046,10,2,1.8189570929228586e-08,"[0.4218185672815889,0.07907742811366916]","[0.09140168966235375,0.04585529500066625]"
V2R-PSG,p037,2,2,False,True,True,0.039281564298109896,0.02083105746503832,11,1,4.764845455078057e-09,"[0.300053428215906,0.031485588662326335]","[0.09140168716812916,0.04585530578826813]"
V2R-PSG,p037,2,3,False,True,True,0.03928156429811316,0.020831057465041776,6,2,2.1070446189414165e-08,"[0.09361016939394176,0.052299713250249624]","[0.09140168290268895,0.045855324277957236]"
V2R-PSG,p037,2,4,False,True,True,0.03928156429810981,0.020831057465038223,9,1,3.12535727759245e-09,"[0.005792738599702716,0.04319261014461517]","[0.0914016864433622,0.0458553089198423]"
V2R-PSG,p037,2,5,False,True,True,0.03928156429811086,0.02083105746503934,9,2,1.316154930507581e-08,"[0.22578178416006267,0.07340690726414323]","[0.09140168873176517,0.04585529897823634]"
V2R-PSG,p037,2,6,False,True,True,0.039281564298109715,0.02083105746503813,12,1,5.32516498453881e-10,"[0.34922253555618227,0.012893251702189447]","[0.09140168684135092,0.04585530715994148]"
V2R-PSG,p037,2,7,False,True,True,0.03928156429811053,0.02083105746503899,8,1,9.125914310501462e-09,"[0.12587906158529222,0.09549712138250471]","[0.09140168493757632,0.045855315439838645]"
V2R-PSG,p037,2,8,False,True,True,0.03928156429811058,0.02083105746503904,9,2,1.1280920696011044e-08,"[0.1571529632434249,0.0311259881593287]","[0.09140168853150993,0.04585529984653111]"
V2R-PSG,p037,2,9,False,True,True,0.039281564298113025,0.020831057465041637,10,2,2.0360749556168145e-08,"[0.36379962172359226,0.060485819727182394]","[0.0914016903341254,0.045855292092333716]"
V2R-PSG,p037,2,10,False,True,True,0.03928156429810978,0.020831057465038195,12,1,2.9254392257118794e-09,"[0.24369615226984023,9.417207911610603e-05]","[0.09140168699370917,0.04585530652680189]"
V2R-PSG,p037,2,11,False,True,True,0.0392815642981098,0.02083105746503821,9,1,6.107901765999331e-09,"[0.03367533028125763,0.08330832459032536]","[0.09140168636347316,0.045855309221148846]"
V2R-PSG,p037,2,12,False,True,True,0.03928156429811148,0.02083105746504,8,2,1.6526238100978445e-08,"[0.05504745453596115,0.024300240259617568]","[0.09140168928117745,0.04585529661822812]"
V2R-PSG,p037,2,13,False,True,True,0.039281564298110395,0.020831057465038848,9,2,1.1257662733332345e-08,"[0.2785943281650543,0.09191303942352534]","[0.0914016882263678,0.04585530115769888]"
V2R-PSG,p037,2,14,False,True,True,0.039281564298109764,0.02083105746503817,11,1,1.6816592190159733e-09,"[0.3970337700471282,0.04439455857500434]","[0.09140168701922721,0.04585530640800897]"
V2R-PSG,p037,2,15,True,True,True,0.03928156429810965,0.020831057465038067,9,1,1.6505143654512953e-09,"[0.17682820226997137,0.0644030338153243]","[0.09140168670105255,0.045855307786558795]"
V2R-PSG,p037,2,16,False,True,True,0.03928156429810977,0.020831057465038185,9,1,2.071618684480702e-09,"[0.1655848250631243,0.04769350402057171]","[0.09140168698958681,0.04585530651246425]"
V2R-PSG,p037,2,17,False,True,True,0.03928156429811125,0.020831057465039753,10,2,1.521755185027331e-08,"[0.3889348603133112,0.06850765245035291]","[0.0914016890941911,0.04585529738490705]"
V2R-PSG,p037,2,18,False,True,True,0.03928156429810997,0.020831057465038404,11,1,8.03458095100781e-09,"[0.29236219202168284,0.020915836095809937]","[0.09140168746869755,0.04585530446037555]"
V2R-PSG,p037,2,19,False,True,True,0.03928156429810974,0.02083105746503816,8,1,1.2670917055006563e-09,"[0.07237970774061978,0.08786946469917895]","[0.0914016864679296,0.04585530881818192]"
V2R-PSG,p037,2,20,False,True,True,0.03928156429810971,0.02083105746503812,10,1,1.9208845312228912e-09,"[0.05353036974556744,0.004497860185801983]","[0.09140168671368,0.04585530769891993]"
V2R-PSG,p037,2,21,False,True,True,0.03928156429811063,0.020831057465039094,9,2,1.204390946325705e-08,"[0.2599801898468286,0.08710165834054351]","[0.09140168842449822,0.045855300305254185]"
V2R-PSG,p037,2,22,False,True,True,0.039281564298110236,0.02083105746503868,11,1,8.406715728019692e-09,"[0.3548642257694155,0.026588025875389578]","[0.09140168803046754,0.04585530202127322]"
V2R-PSG,p037,2,23,False,True,True,0.039281564298110104,0.020831057465038536,8,1,7.1562095198280655e-09,"[0.14506648727692664,0.05680234683677554]","[0.09140168787926169,0.04585530264952995]"
V2R-PSG,p037,2,24,False,True,True,0.039281564298109736,0.020831057465038147,9,1,5.123822563475986e-10,"[0.1094145199470222,0.0166987924836576]","[0.09140168674110853,0.045855307625424675]"
V2R-PSG,p037,2,25,False,True,True,0.039281564298109736,0.020831057465038147,10,1,4.354405186590229e-10,"[0.3296004038862884,0.09991301652044059]","[0.09140168666124636,0.045855307969086975]"
V2R-PSG,p037,2,26,False,True,True,0.03928156429811048,0.020831057465038938,10,2,1.1577715285571617e-08,"[0.23805529022589325,0.03952134428545833]","[0.09140168830056102,0.04585530086374391]"
V2R-PSG,p037,2,27,False,True,True,0.03928156429810975,0.02083105746503816,9,1,2.3687380036461394e-09,"[0.014488732758909464,0.0688811520114541]","[0.09140168694949138,0.04585530674300325]"
V2R-PSG,p037,2,28,False,True,True,0.0392815642981112,0.0208310574650397,7,2,1.57388544899895e-08,"[0.10147608483210206,0.03560241432860494]","[0.09140168908773695,0.045855297422394525]"
V2R-PSG,p037,2,29,False,True,True,0.03928156429811113,0.020831057465039625,10,2,1.625350937276229e-08,"[0.31147722298279407,0.055610865727067]","[0.09140168905266216,0.045855297637700965]"
V2R-PSG,p037,2,30,False,True,True,0.039281564298109896,0.02083105746503832,12,1,4.667247711730017e-09,"[0.4047258344106376,0.00809236029163003]","[0.0914016873040832,0.04585530512983388]"
V2R-PSG,p037,2,31,False,True,True,0.03928156429810979,0.02083105746503821,9,1,4.526735132390264e-09,"[0.1980594920925796,0.07570523098111154]","[0.09140168666923135,0.045855307906709275]"
V2R-PSG,p037,2,32,False,True,True,0.03928156429810973,0.020831057465038147,10,1,2.2903273757118872e-09,"[0.215,0.05]","[0.09140168693479889,0.04585530682573888]"
V2R-PSG,p038,2,0,False,True,True,0.061492141563767005,0.05104732690032787,16,1,4.969520578602814e-09,"[0.09694563200697302,0.02793750036507845]","[0.12470872529143044,0.09999999999999999]"
V2R-PSG,p038,2,1,False,True,True,0.06149214156391405,0.051047326900572024,15,1,9.27662725463447e-09,"[0.31567040146328507,0.0774736650288105]","[0.12470872537853876,0.09999999994871103]"
V2R-PSG,p038,2,2,False,True,True,0.061492141563786754,0.05104732690036067,17,1,9.903145514349561e-09,"[0.396743587218225,0.006510751508176327]","[0.12470872536632364,0.09999999999311318]"
V2R-PSG,p038,2,3,False,True,True,0.061492141563784186,0.05104732690035641,14,1,9.574150673769562e-09,"[0.18546830541454254,0.056828070804476744]","[0.12470872533566871,0.09999999999400395]"
V2R-PSG,p038,2,4,False,True,True,0.06149214156376706,0.051047326900327976,15,1,1.1865617145572513e-09,"[0.1512510905135423,0.017320384550839663]","[0.12470872528429354,0.09999999999999999]"
V2R-PSG,p038,2,5,False,True,True,0.06149214156376715,0.05104732690032812,16,1,1.3004906515199848e-09,"[0.36336619043722745,0.06778438528999686]","[0.12470872530396833,0.09999999999999999]"
V2R-PSG,p038,2,6,False,True,True,0.061492141563772175,0.05104732690033647,15,1,1.7067587050285823e-09,"[0.2410881050210446,0.04823137680068612]","[0.12470872529393774,0.09999999999820784]"
V2R-PSG,p038,2,7,False,True,True,0.06149214156376885,0.05104732690033095,10,1,9.394396487562648e-09,"[0.023203153684735297,0.0979138414375484]","[0.1247087253477271,0.09999999999937385]"
V2R-PSG,p038,2,8,False,True,True,0.061492141563766985,0.05104732690032785,17,1,8.010112304984429e-10,"[0.04767736821435392,0.005171928927302361]","[0.12470872525402903,0.09999999999999999]"
V2R-PSG,p038,2,9,False,True,True,0.061492141563767054,0.05104732690032796,15,1,3.897014323796451e-09,"[0.2657714082673192,0.05504953470081091]","[0.12470872526926943,0.09999999999999999]"
V2R-PSG,p038,2,10,False,True,True,0.06149214156381391,0.051047326900405775,16,1,9.956093412170029e-09,"[0.33912941300310195,0.03518451228737831]","[0.124708725363767,0.09999999998366584]"
V2R-PSG,p038,2,11,False,True,True,0.06149214156376708,0.051047326900328,9,1,3.0482967901531317e-09,"[0.12722350431606172,0.08584403563290835]","[0.12470872531099857,0.09999999999999999]"
V2R-PSG,p038,2,12,False,True,True,0.06149214156376707,0.05104732690032798,16,1,3.079777180372013e-09,"[0.21474414214491844,0.04020910961553455]","[0.12470872524906348,0.09999999999999999]"
V2R-PSG,p038,2,13,False,True,True,0.06149214156376699,0.05104732690032786,16,1,3.114498389441343e-09,"[0.4258102327119559,0.09033095696941018]","[0.12470872529304186,0.09999999999999999]"
V2R-PSG,p038,2,14,False,True,True,0.06149214156376705,0.05104732690032794,17,1,1.1596496213573124e-09,"[0.28615712763741613,0.019434435572475196]","[0.12470872525592873,0.09999999999999999]"
V2R-PSG,p038,2,15,False,True,True,0.06149214156376705,0.051047326900327955,14,1,2.554156706267229e-09,"[0.0672232694644481,0.06877550976350903]","[0.12470872526577446,0.09999999999999999]"
V2R-PSG,p038,2,16,False,True,True,0.061492141563791576,0.051047326900368686,15,1,6.413187888426782e-09,"[0.0584532290417701,0.022598416265100243]","[0.12470872535529624,0.09999999999144642]"
V2R-PSG,p038,2,17,False,True,True,0.061492141563767005,0.051047326900327886,15,1,4.062444305045308e-10,"[0.26972520457580684,0.07189047308638692]","[0.12470872528124656,0.09999999999999999]"
V2R-PSG,p038,2,18,False,True,True,0.06149214156376701,0.051047326900327886,17,1,2.935241833292636e-09,"[0.4153606457542628,0.043343955557793384]","[0.12470872527943137,0.09999999999999999]"
