model_type,feature_group,metric,oof_value,fold_mean,fold_std,bootstrap_ci_low_95,bootstrap_ci_high_95,bootstrap_valid_repeats,bootstrap_requested_repeats,bootstrap_seed,bootstrap_unit
random_forest_shallow,E3_device_centered_physical,balanced_accuracy,0.5153366354797285,0.5153847810137484,0.024859440214097504,0.4769669056981738,0.5545114196600773,2000,2000,2026,patient_group_id
random_forest_shallow,E3_device_centered_physical,macro_precision,0.44689289805269183,0.4512884307512812,0.04956338541616672,0.39988379101057375,0.49506698653131626,2000,2000,2026,patient_group_id
random_forest_shallow,E3_device_centered_physical,macro_recall,0.5153366354797285,0.5153847810137484,0.024859440214097504,0.4769669056981738,0.5545114196600773,2000,2000,2026,patient_group_id
random_forest_shallow,E3_device_centered_physical,macro_f1,0.43984374173783697,0.43950439803262614,0.04380810185189984,0.39853589845604886,0.4815057829840462,2000,2000,2026,patient_group_id
random_forest_shallow,E3_device_centered_physical,normal_auc,0.8501524562394128,0.8551665725578769,0.02318000934512257,0.8162066870331905,0.8817152845673075,2000,2000,2026,patient_group_id
random_forest_shallow,E3_device_centered_physical,mild_auc,0.607659110234073,0.6182735250748849,0.06533850779439468,0.5584523088456332,0.6571701870224739,2000,2000,2026,patient_group_id
random_forest_shallow,E3_device_centered_physical,severe_auc,0.6300579699017199,0.6363643701288189,0.07192160590556333,0.5777971718010425,0.6832427898724228,2000,2000,2026,patient_group_id
random_forest_shallow,E3_device_centered_physical,macro_auc,0.6959565121250687,0.7032681559205269,0.011135889268736694,0.6707548538258485,0.7201100443862322,2000,2000,2026,patient_group_id
random_forest_shallow,E4_camera_only,accuracy,0.446,0.446,0.030495901363953814,0.4051870818050787,0.4900408287484981,2000,2000,2026,patient_group_id
random_forest_shallow,E4_camera_only,balanced_accuracy,0.5765765765765766,0.5764750957854405,0.03286945468167808,0.5530803974706413,0.6,2000,2000,2026,patient_group_id
random_forest_shallow,E4_camera_only,macro_precision,0.2993522045940428,0.30067641311619325,0.02367924049396411,0.2717519914074953,0.3284958536278706,2000,2000,2026,patient_group_id
random_forest_shallow,E4_camera_only,macro_recall,0.5765765765765766,0.5764750957854405,0.03286945468167808,0.5530803974706413,0.6,2000,2000,2026,patient_group_id
random_forest_shallow,E4_camera_only,macro_f1,0.3938004893135762,0.3942338227624288,0.02918104483287877,0.36489049891706443,0.42226441906811973,2000,2000,2026,patient_group_id
random_forest_shallow,E4_camera_only,normal_auc,0.8301298701298702,0.8467532467532468,0.03423747097782876,0.7958245387469182,0.8619484605984953,2000,2000,2026,patient_group_id
random_forest_shallow,E4_camera_only,mild_auc,0.6156246490510341,0.630377049686564,0.02687409805258657,0.5645917553627825,0.6644390346827548,2000,2000,2026,patient_group_id
random_forest_shallow,E4_camera_only,severe_auc,0.6186367475429975,0.6387770299960684,0.04098748141652176,0.5652747288427138,0.6719584747995017,2000,2000,2026,patient_group_id
random_forest_shallow,E4_camera_only,macro_auc,0.6881304222413006,0.7053024421452931,0.02074203050551061,0.6628323931346531,0.7140836701367855,2000,2000,2026,patient_group_id
random_forest_shallow,E5_E3_plus_camera,accuracy,0.492,0.492,0.026832815729997496,0.44799477911646585,0.5334852594964034,2000,2000,2026,patient_group_id
random_forest_shallow,E5_E3_plus_camera,balanced_accuracy,0.5750940814231954,0.5746996005543327,0.025422854311865126,0.5414222974357201,0.6070453597431489,2000,2000,2026,patient_group_id
