cohort,level,variable,camera_id,label_3class,label_3class_name,total_n,n,missing_or_invalid_n,unique_n,min,p1,p5,p25,median,p75,p95,p99,max,mean,std,iqr,mad,mode,mode_proportion
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,-8.626872482823785,-8.480340148509297,-8.480239185097204,-7.480340148509297,-7.480340148509297,-6.895377647788141,-6.480340148509297,-6.480340148509297,-6.158440902041554,-7.333428078053129,0.5089397722419056,0.5849625007211561,0.0,-7.480340148509297,0.5478260869565217
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,Xiaomi/M2006J10C,0.0,normal,115,115,0,100,-9.626872482823785,-9.274179209202334,-8.530638048028909,-7.223342158825791,-6.539233837562866,-5.797782602655216,-4.3136247035428745,-3.899321331124028,-2.6794690970086115,-6.504378706467865,1.2179704923981844,1.4255595561705752,0.7023194513593154,-7.124196338284022,0.02608695652173913
formal_global_meanbg_500,patient_group_median,sensitivity_value,Xiaomi/M2006J10C,0.0,normal,115,115,0,92,4.0,4.206016705861115,4.553738666598234,5.356143810225276,5.815575428862573,6.2326476946978975,7.189033824390017,7.58444951227648,8.478971805032943,5.829049371585264,0.7814535503138974,0.8765038844726218,0.42931163026096186,5.356143810225276,0.02608695652173913
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,Xiaomi/M2006J10C,0.0,normal,115,115,0,100,-2.320530902991389,-1.100678668875972,-0.6863752964571246,0.797782602655217,1.5392338375628656,2.2233421588257913,3.5306380480289095,4.274179209202334,4.626872482823785,1.5043787064678642,1.2179704923981842,1.4255595561705743,0.7023194513593154,2.1241963382840217,0.02608695652173913
formal_global_meanbg_500,patient_group_median,brightness_residual,Xiaomi/M2006J10C,0.0,normal,115,115,0,109,3.3977317566033403,3.6690666098324773,5.666012338019981,6.022709936172376,6.170157098574836,6.312306338313598,6.467872155273332,6.63950190049215,6.6552837612214235,6.076490858749527,0.5269052863393728,0.28959640214122206,0.14744716240246003,6.004622352211859,0.017391304347826087
formal_global_meanbg_500,patient_group_median,device_centered_brightness,Xiaomi/M2006J10C,0.0,normal,115,115,0,46,-1.823529411764705,-1.4035294117647052,-1.0529411764705876,-0.32352941176470584,0.1764705882352939,0.5588235294117645,1.2705882352941162,1.8152941176470574,1.999999999999999,0.10639386189258285,0.7261409927451152,0.8823529411764703,0.4705882352941172,-0.11764705882352944,0.05217391304347826
formal_global_meanbg_500,patient_group_median,ExposureTime,Xiaomi/M2006J10C,1.0,mild,76,76,0,7,0.008496,0.0096255,0.010002,0.020004,0.030006,0.030006,0.040008,0.04250825,0.050009,0.025511631578947373,0.0085868192991229,0.010002,0.010002,0.030006,0.4342105263157895
formal_global_meanbg_500,patient_group_median,FNumber,Xiaomi/M2006J10C,1.0,mild,76,76,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.8899999999999995,1.117600002952727e-15,0.0,0.0,1.89,1.0
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,Xiaomi/M2006J10C,1.0,mild,76,76,0,73,50.0,58.25,76.0,138.25,203.5,297.5,493.75,728.0,1082.0,241.6578947368421,158.721437546546,159.25,79.0,135.0,0.02631578947368421
formal_global_meanbg_500,patient_group_median,BrightnessValue,Xiaomi/M2006J10C,1.0,mild,76,76,0,42,3.8,4.7,5.3500000000000005,6.574999999999999,7.3,8.3,10.025,10.525,10.9,7.4039473684210515,1.3827933843707996,1.7250000000000014,0.7999999999999998,6.6,0.07894736842105263
formal_global_meanbg_500,patient_group_median,log2_exposure_time,Xiaomi/M2006J10C,1.0,mild,76,76,0,7,-6.87900051852002,-6.7024258893424555,-6.643567679616601,-5.643567679616601,-5.058605178895445,-5.058605178895445,-4.643567679616601,-4.563092867999665,-4.321668433148858,-5.38842739498897,0.561159333884248,0.5849625007211561,0.4150374992788439,-5.058605178895445,0.4342105263157895
formal_global_meanbg_500,patient_group_median,log2_iso_gain,Xiaomi/M2006J10C,1.0,mild,76,76,0,73,-1.0,-0.7848391391588788,-0.39631014453354435,0.4672153250804907,1.0249199194063487,1.572883569375376,2.301106388404372,2.815514080519666,3.4356285940520905,1.022127842478889,0.8544525290645688,1.1056682442948853,0.5525303007372989,0.43295940727610627,0.02631578947368421
formal_global_meanbg_500,patient_group_median,log2_fnumber,Xiaomi/M2006J10C,1.0,mild,76,76,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463477,1.5646400041338178e-15,0.0,0.0,0.9183862344463479,1.0
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,Xiaomi/M2006J10C,1.0,mild,76,76,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926954,3.1292800082676357e-15,0.0,0.0,1.8367724688926959,1.0
formal_global_meanbg_500,patient_group_median,time_value_from_t,Xiaomi/M2006J10C,1.0,mild,76,76,0,7,4.321668433148858,4.563092867999665,4.643567679616601,5.058605178895445,5.058605178895445,5.643567679616601,6.643567679616601,6.7024258893424555,6.87900051852002,5.38842739498897,0.561159333884248,0.5849625007211561,0.4150374992788439,5.058605178895445,0.4342105263157895
formal_global_meanbg_500,patient_group_median,EV100,Xiaomi/M2006J10C,1.0,mild,76,76,0,7,6.158440902041554,6.399865336892361,6.480340148509297,6.895377647788141,6.895377647788141,7.480340148509297,8.480340148509297,8.539198358235152,8.715772987412716,7.225199863881666,0.561159333884248,0.5849625007211561,0.4150374992788439,6.895377647788141,0.4342105263157895
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,Xiaomi/M2006J10C,1.0,mild,76,76,0,7,-8.715772987412716,-8.539198358235152,-8.480340148509297,-7.480340148509297,-6.895377647788141,-6.895377647788141,-6.480340148509297,-6.399865336892361,-6.158440902041554,-7.225199863881666,0.561159333884248,0.5849625007211561,0.4150374992788439,-6.895377647788141,0.4342105263157895
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,Xiaomi/M2006J10C,1.0,mild,76,76,0,74,-9.715772987412716,-9.323929322309645,-8.490684355059061,-7.013124823428807,-6.142635408032394,-5.322494078412765,-4.206861336240204,-3.584351256372696,-2.7228123079894635,-6.203072021402777,1.3495345318854954,1.6906307450160423,0.8440963289149064,-6.409950820617899,0.02631578947368421
formal_global_meanbg_500,patient_group_median,sensitivity_value,Xiaomi/M2006J10C,1.0,mild,76,76,0,73,4.0,4.215160860841121,4.603689855466456,5.46721532508049,6.024919919406349,6.572883569375376,7.301106388404372,7.815514080519666,8.43562859405209,6.022127842478889,0.8544525290645687,1.1056682442948862,0.552530300737299,5.4329594072761065,0.02631578947368421
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,Xiaomi/M2006J10C,1.0,mild,76,76,0,74,-2.2771876920105365,-1.4156487436273042,-0.7931386637597964,0.32249407841276523,1.1426354080323935,2.013124823428807,3.490684355059061,4.323929322309645,4.715772987412716,1.2030720214027766,1.3495345318854954,1.6906307450160416,0.8440963289149059,1.1469164147841058,0.02631578947368421
formal_global_meanbg_500,patient_group_median,brightness_residual,Xiaomi/M2006J10C,1.0,mild,76,76,0,75,5.627088376682949,5.7954249136825196,5.952902177525981,6.0642414070767225,6.192629120135335,6.306977281911598,6.535664300353266,6.704548114022829,6.908693675880719,6.200875347018275,0.19903205949810415,0.24273587483487535,0.12479128003646389,6.25261925876681,0.02631578947368421
formal_global_meanbg_500,patient_group_median,device_centered_brightness,Xiaomi/M2006J10C,1.0,mild,76,76,0,42,-2.1176470588235285,-1.5882352941176463,-1.2058823529411757,-0.4852941176470589,-0.05882352941176498,0.5294117647058822,1.5441176470588223,1.8382352941176459,2.0588235294117636,0.0023219814241484116,0.8134078731592934,1.0147058823529411,0.47058823529411725,-0.47058823529411775,0.07894736842105263
formal_global_meanbg_500,patient_group_median,ExposureTime,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,0.010002,0.01000237,0.010003,0.020004,0.030006,0.030006,0.040008,0.040008,0.040008,0.025268263157894735,0.0076196162054309145,0.010002,0.010002,0.030006,0.4473684210526316
formal_global_meanbg_500,patient_group_median,FNumber,Xiaomi/M2006J10C,2.0,severe,38,38,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,2.2502520278668024e-16,0.0,0.0,1.89,1.0
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,Xiaomi/M2006J10C,2.0,severe,38,38,0,37,75.0,75.37,81.1,160.75,211.0,258.5,416.05,597.1400000000007,700.0,224.02631578947367,124.314876334056,97.75,52.0,233.0,0.05263157894736842
formal_global_meanbg_500,patient_group_median,BrightnessValue,Xiaomi/M2006J10C,2.0,severe,38,38,0,25,5.0,5.185,5.67,6.525,7.2,7.9,9.229999999999999,9.652000000000001,9.8,7.315789473684211,1.1574730901756622,1.375,0.7000000000000002,7.2,0.15789473684210525
formal_global_meanbg_500,patient_group_median,log2_exposure_time,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,-6.643567679616601,-6.643514313241638,-6.643423446170754,-5.643567679616601,-5.058605178895445,-5.058605178895445,-4.643567679616601,-4.643567679616601,-4.643567679616601,-5.381866338059987,0.49902536816078075,0.5849625007211561,0.4150374992788439,-5.058605178895445,0.4473684210526316
formal_global_meanbg_500,patient_group_median,log2_iso_gain,Xiaomi/M2006J10C,2.0,severe,38,38,0,37,-0.4150374992788438,-0.40796723478819313,-0.3027478588328158,0.6847719199485665,1.076983713769668,1.3691552090627641,2.056731085830497,2.537213510501303,2.807354922057604,0.9662199998002949,0.7730136771933416,0.6843832891141977,0.3855117789851728,1.2203299548795556,0.05263157894736842
formal_global_meanbg_500,patient_group_median,log2_fnumber,Xiaomi/M2006J10C,2.0,severe,38,38,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463477,0.0,0.0,0.0,0.9183862344463479,1.0
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,Xiaomi/M2006J10C,2.0,severe,38,38,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926954,0.0,0.0,0.0,1.8367724688926959,1.0
formal_global_meanbg_500,patient_group_median,time_value_from_t,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,4.643567679616601,4.643567679616601,4.643567679616601,5.058605178895445,5.058605178895445,5.643567679616601,6.643423446170754,6.643514313241638,6.643567679616601,5.381866338059987,0.49902536816078075,0.5849625007211561,0.4150374992788439,5.058605178895445,0.4473684210526316
formal_global_meanbg_500,patient_group_median,EV100,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,6.480340148509297,6.480340148509297,6.480340148509297,6.895377647788141,6.895377647788141,7.480340148509297,8.48019591506345,8.480286782134334,8.480340148509297,7.218638806952684,0.4990253681607807,0.5849625007211561,0.4150374992788439,6.895377647788141,0.4473684210526316
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,-8.480340148509297,-8.480286782134334,-8.48019591506345,-7.480340148509297,-6.895377647788141,-6.895377647788141,-6.480340148509297,-6.480340148509297,-6.480340148509297,-7.218638806952684,0.4990253681607807,0.5849625007211561,0.4150374992788439,-6.895377647788141,0.4473684210526316
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,Xiaomi/M2006J10C,2.0,severe,38,38,0,38,-8.648318673871776,-8.630622119588248,-8.186097242748827,-6.795568228560731,-6.164220584202932,-5.526222438725377,-4.5577464705361175,-3.9431266380079943,-3.672985226451693,-6.252418807152388,1.1821711524969019,1.269345789835354,0.6537142625961239,-8.648318673871776,0.02631578947368421
formal_global_meanbg_500,patient_group_median,sensitivity_value,Xiaomi/M2006J10C,2.0,severe,38,38,0,37,4.584962500721156,4.5920327652118065,4.6972521411671835,5.684771919948567,6.076983713769668,6.3691552090627646,7.0567310858304975,7.537213510501303,7.807354922057604,5.966219999800294,0.7730136771933417,0.6843832891141979,0.3855117789851725,6.220329954879555,0.05263157894736842
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,Xiaomi/M2006J10C,2.0,severe,38,38,0,38,-1.3270147735483064,-1.0568733619920034,-0.44225352946388236,0.5262224387253771,1.164220584202932,1.795568228560731,3.186097242748826,3.6306221195882484,3.648318673871776,1.2524188071523878,1.1821711524969019,1.269345789835354,0.6537142625961239,-1.3270147735483064,0.02631578947368421
formal_global_meanbg_500,patient_group_median,brightness_residual,Xiaomi/M2006J10C,2.0,severe,38,38,0,38,3.1995098512188385,4.1014859565986574,5.80167995564785,6.047786263351245,6.13949858583974,6.220426701855127,6.41823625664771,6.479310125757481,6.485194597853679,6.0633706665318226,0.5050540825746629,0.17264043850388155,0.08436525739276046,3.1995098512188385,0.02631578947368421
formal_global_meanbg_500,patient_group_median,device_centered_brightness,Xiaomi/M2006J10C,2.0,severe,38,38,0,25,-1.4117647058823524,-1.3029411764705876,-1.017647058823529,-0.5147058823529411,-0.11764705882352944,0.2941176470588234,1.0764705882352927,1.3247058823529412,1.4117647058823524,-0.049535603715170455,0.680866523632742,0.8088235294117645,0.4117647058823528,-0.11764705882352944,0.15789473684210525
