m,h,shading,specular,illuminant_name,deltae00
0.6,0.5,1.0,0.0,A,0.00716281499754
0.6,0.5,1.0,0.0,FL2,0.0124201224552
0.6,0.5,1.0,0.0,FL11,0.0455270644529
0.6,0.5,1.0,0.03,D65,0.0117124867327
0.6,0.5,1.0,0.03,A,0.00627636717404
0.6,0.5,1.0,0.03,FL2,0.0110580528378
0.6,0.5,1.0,0.03,FL11,0.0437804844657
0.6,0.5,1.0,0.1,D65,0.0100241641084
0.6,0.5,1.0,0.1,A,0.00524011393752
0.6,0.5,1.0,0.1,FL2,0.00984199887763
0.6,0.5,1.0,0.1,FL11,0.0396472237545
0.6,0.5,1.5,0.0,D65,0.0154687853281
0.6,0.5,1.5,0.0,A,0.00818647139272
0.6,0.5,1.5,0.0,FL2,0.0136616862802
0.6,0.5,1.5,0.0,FL11,0.0500263780997
0.6,0.5,1.5,0.03,D65,0.0134769813131
0.6,0.5,1.5,0.03,A,0.00709087690796
0.6,0.5,1.5,0.03,FL2,0.0125114155759
0.6,0.5,1.5,0.03,FL11,0.0488181157009
0.6,0.5,1.5,0.1,D65,0.0113752936688
0.6,0.5,1.5,0.1,A,0.00587828010769
0.6,0.5,1.5,0.1,FL2,0.0109836879925
0.6,0.5,1.5,0.1,FL11,0.0446947850655
0.6,0.6,0.5,0.0,D65,0.0120418432893
0.6,0.6,0.5,0.0,A,0.00565476847844
0.6,0.6,0.5,0.0,FL2,0.0102382698903
0.6,0.6,0.5,0.0,FL11,0.0400592352347
0.6,0.6,0.5,0.03,D65,0.00965867163264
0.6,0.6,0.5,0.03,A,0.00475346252387
0.6,0.6,0.5,0.03,FL2,0.00882372948635
0.6,0.6,0.5,0.03,FL11,0.038035458809
0.6,0.6,0.5,0.1,D65,0.0081462111896
0.6,0.6,0.5,0.1,A,0.0044942615299
0.6,0.6,0.5,0.1,FL2,0.00703231445082
0.6,0.6,0.5,0.1,FL11,0.0331864011502
0.6,0.6,1.0,0.0,D65,0.0143004859362
0.6,0.6,1.0,0.0,A,0.00734300939501
0.6,0.6,1.0,0.0,FL2,0.0120151032816
0.6,0.6,1.0,0.0,FL11,0.0471017983417
0.6,0.6,1.0,0.03,D65,0.0119774050426
0.6,0.6,1.0,0.03,A,0.00647917551685
0.6,0.6,1.0,0.03,FL2,0.0106043360607
0.6,0.6,1.0,0.03,FL11,0.0451903828441
0.6,0.6,1.0,0.1,D65,0.0102747761276
0.6,0.6,1.0,0.1,A,0.00545079610597
0.6,0.6,1.0,0.1,FL2,0.00934923077952
0.6,0.6,1.0,0.1,FL11,0.0407950875709
0.6,0.6,1.5,0.0,D65,0.0158707102886
0.6,0.6,1.5,0.0,A,0.00847614624638
0.6,0.6,1.5,0.0,FL2,0.0132344757399
0.6,0.6,1.5,0.0,FL11,0.0517588934672
0.6,0.6,1.5,0.03,D65,0.0138017635645
0.6,0.6,1.5,0.03,A,0.00734879976366
0.6,0.6,1.5,0.03,FL2,0.0120338222857
0.6,0.6,1.5,0.03,FL11,0.0504420250476
0.6,0.6,1.5,0.1,D65,0.0116402173193
0.6,0.6,1.5,0.1,A,0.00609372440563
0.6,0.6,1.5,0.1,FL2,0.0104755521473
0.6,0.6,1.5,0.1,FL11,0.046045912136
0.6,0.7,0.5,0.0,D65,0.0122632997197
0.6,0.7,0.5,0.0,A,0.0057429938887
0.6,0.7,0.5,0.0,FL2,0.00994024697032
0.6,0.7,0.5,0.0,FL11,0.0412373321105
0.6,0.7,0.5,0.03,D65,0.00984138182901
0.6,0.7,0.5,0.03,A,0.00488677680475
0.6,0.7,0.5,0.03,FL2,0.00842419653294
0.6,0.7,0.5,0.03,FL11,0.038987524951
0.6,0.7,0.5,0.1,D65,0.00832892636497
0.6,0.7,0.5,0.1,A,0.00465663905239
0.6,0.7,0.5,0.1,FL2,0.00659515441467
0.6,0.7,0.5,0.1,FL11,0.033834925592
0.6,0.7,1.0,0.0,D65,0.0145821122953
0.6,0.7,1.0,0.0,A,0.00749954274982
0.6,0.7,1.0,0.0,FL2,0.0116705996894
0.6,0.7,1.0,0.0,FL11,0.0484518640111
0.6,0.7,1.0,0.03,D65,0.0121986645771
0.6,0.7,1.0,0.03,A,0.00666171046887
0.6,0.7,1.0,0.03,FL2,0.0102116384347
0.6,0.7,1.0,0.03,FL11,0.0463833344641
0.6,0.7,1.0,0.1,D65,0.0104906076695
0.6,0.7,1.0,0.1,A,0.00564726804257
0.6,0.7,1.0,0.1,FL2,0.00891473131234
0.6,0.7,1.0,0.1,FL11,0.0417489327528
0.6,0.7,1.5,0.0,D65,0.0162119578998
0.6,0.7,1.5,0.0,A,0.00874147272408
0.6,0.7,1.5,0.0,FL2,0.0128730292141
0.6,0.7,1.5,0.0,FL11,0.0532381312727
0.6,0.7,1.5,0.03,D65,0.0140776629863
0.6,0.7,1.5,0.03,A,0.00759063298567
0.6,0.7,1.5,0.03,FL2,0.0116255371334
0.6,0.7,1.5,0.03,FL11,0.0518211908791
0.6,0.7,1.5,0.1,D65,0.0118651114728
0.6,0.7,1.5,0.1,A,0.00629499397835
0.6,0.7,1.5,0.1,FL2,0.0100336803151
0.6,0.7,1.5,0.1,FL11,0.047175300917
0.6,0.8,0.5,0.0,D65,0.0124480679657
0.6,0.8,0.5,0.0,A,0.00581841284231
0.6,0.8,0.5,0.0,FL2,0.0096870776698
0.6,0.8,0.5,0.0,FL11,0.0422551068979
0.6,0.8,0.5,0.03,D65,0.0099965602537
0.6,0.8,0.5,0.03,A,0.00501046136387
0.6,0.8,0.5,0.03,FL2,0.00807083130185
0.6,0.8,0.5,0.03,FL11,0.0397895526234
0.6,0.8,0.5,0.1,D65,0.00849009741744
0.6,0.8,0.5,0.1,A,0.00480656284917
0.6,0.8,0.5,0.1,FL2,0.00621044187531
0.6,0.8,0.5,0.1,FL11,0.0343653746074
0.6,0.8,1.0,0.0,D65,0.0148190492397
0.6,0.8,1.0,0.0,A,0.00763751884944
0.6,0.8,1.0,0.0,FL2,0.0113786195629
0.6,0.8,1.0,0.0,FL11,0.0496136817319
0.6,0.8,1.0,0.03,D65,0.0123838021339
0.6,0.8,1.0,0.03,A,0.00682811745396
0.6,0.8,1.0,0.03,FL2,0.00987231699885
0.6,0.8,1.0,0.03,FL11,0.0473956430498
0.6,0.8,1.0,0.1,D65,0.0106778682891
0.6,0.8,1.0,0.1,A,0.00583196114561
0.6,0.8,1.0,0.1,FL2,0.00853217597544
0.6,0.8,1.0,0.1,FL11,0.0425428155548
0.6,0.8,1.5,0.0,D65,0.0165015454869
0.6,0.8,1.5,0.0,A,0.00898562237979
0.6,0.8,1.5,0.0,FL2,0.0125681562485
0.6,0.8,1.5,0.0,FL11,0.0545048230424
0.6,0.8,1.5,0.03,D65,0.0143129156744
0.6,0.8,1.5,0.03,A,0.00781997634883
0.6,0.8,1.5,0.03,FL2,0.011277884038
0.6,0.8,1.5,0.03,FL11,0.0529957446307
0.6,0.8,1.5,0.1,D65,0.0120571778234
0.6,0.8,1.5,0.1,A,0.00648502247476
0.6,0.8,1.5,0.1,FL2,0.00965013091922
0.6,0.8,1.5,0.1,FL11,0.0481208994157
0.6,0.9,0.5,0.0,D65,0.0126019063142
0.6,0.9,0.5,0.0,A,0.00588416586726
0.6,0.9,0.5,0.0,FL2,0.00947300569455
0.6,0.9,0.5,0.0,FL11,0.0431369251171
0.6,0.9,0.5,0.03,D65,0.0101289760024
0.6,0.9,0.5,0.03,A,0.00512642736487
0.6,0.9,0.5,0.03,FL2,0.00775876503527
0.6,0.9,0.5,0.03,FL11,0.0404660338022
0.6,0.9,0.5,0.1,D65,0.00863335855781
0.6,0.9,0.5,0.1,A,0.00494576345808
0.6,0.9,0.5,0.1,FL2,0.00587237167698
0.6,0.9,0.5,0.1,FL11,0.0347990507692
0.6,0.9,1.0,0.0,D65,0.0150182408242
0.6,0.9,1.0,0.0,A,0.00776088907446
0.6,0.9,1.0,0.0,FL2,0.0111323976678
0.6,0.9,1.0,0.0,FL11,0.0506161398045
0.6,0.9,1.0,0.03,D65,0.0125388416256
0.6,0.9,1.0,0.03,A,0.00698159605522
0.6,0.9,1.0,0.03,FL2,0.00957988520248
0.6,0.9,1.0,0.03,FL11,0.0482559685657
0.6,0.9,1.0,0.1,D65,0.0108414724017
0.6,0.9,1.0,0.1,A,0.00600669188979
0.6,0.9,1.0,0.1,FL2,0.00819615396264
0.6,0.9,1.0,0.1,FL11,0.0432034946768
0.6,0.9,1.5,0.0,D65,0.0167469521399
0.6,0.9,1.5,0.0,A,0.00921074928624
0.6,0.9,1.5,0.0,FL2,0.0123122210713
0.6,0.9,1.5,0.0,FL11,0.0555916325781
0.6,0.9,1.5,0.03,D65,0.0145140119396
0.6,0.9,1.5,0.03,A,0.00803939775764
0.6,0.9,1.5,0.03,FL2,0.0109833591837
0.6,0.9,1.5,0.03,FL11,0.05399747121
0.6,0.9,1.5,0.1,D65,0.0122221308492
0.6,0.9,1.5,0.1,A,0.00666595494852
0.6,0.9,1.5,0.1,FL2,0.00931816561121
0.6,0.9,1.5,0.1,FL11,0.0489126297953
0.6,1.0,0.5,0.0,D65,0.0127294936456
0.6,1.0,0.5,0.0,A,0.0059426938718
0.6,1.0,0.5,0.0,FL2,0.00929311025006
0.6,1.0,0.5,0.0,FL11,0.0439024673189
0.6,1.0,0.5,0.03,D65,0.0102424635997
0.6,1.0,0.5,0.03,A,0.00523611027434
0.6,1.0,0.5,0.03,FL2,0.00748377240775
0.6,1.0,0.5,0.03,FL11,0.0410365838145
0.6,1.0,0.5,0.1,D65,0.00876160066014
0.6,1.0,0.5,0.1,A,0.00507562546109
0.6,1.0,0.5,0.1,FL2,0.00557602241249
0.6,1.0,0.5,0.1,FL11,0.0351526928087
0.6,1.0,1.0,0.0,D65,0.0151853394051
0.6,1.0,1.0,0.0,A,0.00787274278293
0.6,1.0,1.0,0.0,FL2,0.0109261467341
0.6,1.0,1.0,0.0,FL11,0.0514825315806
0.6,1.0,1.0,0.03,D65,0.0126686586577
0.6,1.0,1.0,0.03,A,0.00712462726552
0.6,1.0,1.0,0.03,FL2,0.00932876857607
0.6,1.0,1.0,0.03,FL11,0.0489873174705
0.6,1.0,1.0,0.1,D65,0.0109853560907
0.6,1.0,1.0,0.1,A,0.00617283870217
0.6,1.0,1.0,0.1,FL2,0.0079019600623
0.6,1.0,1.0,0.1,FL11,0.0437523370203
0.6,1.0,1.5,0.0,D65,0.0169544825422
0.6,1.0,1.5,0.0,A,0.0094184489146
0.6,1.0,1.5,0.0,FL2,0.0120988385276
0.6,1.0,1.5,0.0,FL11,0.056525174078
0.6,1.0,1.5,0.03,D65,0.0146861211163
0.6,1.0,1.5,0.03,A,0.00825071152415
0.6,1.0,1.5,0.03,FL2,0.0107353833111
0.6,1.0,1.5,0.03,FL11,0.054851960874
0.6,1.0,1.5,0.1,D65,0.0123645616063
0.6,1.0,1.5,0.1,A,0.00683937415259
0.6,1.0,1.5,0.1,FL2,0.00903198288741
0.6,1.0,1.5,0.1,FL11,0.0495744729417
0.7,0.0,0.5,0.0,D65,0.00752759736411
0.7,0.0,0.5,0.0,A,0.00341862635743
0.7,0.0,0.5,0.0,FL2,0.0144159757439
0.7,0.0,0.5,0.0,FL11,0.0246484268481
0.7,0.0,0.5,0.03,D65,0.00576301420851
0.7,0.0,0.5,0.03,A,0.00262971621176
0.7,0.0,0.5,0.03,FL2,0.013374362954
0.7,0.0,0.5,0.03,FL11,0.0244235295939
0.7,0.0,0.5,0.1,D65,0.00471005213817
0.7,0.0,0.5,0.1,A,0.00239253413967
0.7,0.0,0.5,0.1,FL2,0.0113004064745
0.7,0.0,0.5,0.1,FL11,0.0214782767686
0.7,0.0,1.0,0.0,D65,0.0088545072559
0.7,0.0,1.0,0.0,A,0.00429339510752
0.7,0.0,1.0,0.0,FL2,0.0168850127904
0.7,0.0,1.0,0.0,FL11,0.0289959993248
0.7,0.0,1.0,0.03,D65,0.00713925051241
0.7,0.0,1.0,0.03,A,0.00356092931642
0.7,0.0,1.0,0.03,FL2,0.0153933456626
0.7,0.0,1.0,0.03,FL11,0.0284140948061
0.7,0.0,1.0,0.1,D65,0.00607112959094
0.7,0.0,1.0,0.1,A,0.00296295650324
0.7,0.0,1.0,0.1,FL2,0.0142845618215
0.7,0.0,1.0,0.1,FL11,0.0263089186715
0.7,0.0,1.5,0.0,D65,0.00975500532234
0.7,0.0,1.5,0.0,A,0.00492907971774
0.7,0.0,1.5,0.0,FL2,0.0185174471693
0.7,0.0,1.5,0.0,FL11,0.0319130596999
0.7,0.0,1.5,0.03,D65,0.00827339869812
0.7,0.0,1.5,0.03,A,0.00413668352804
0.7,0.0,1.5,0.03,FL2,0.0173206967763
0.7,0.0,1.5,0.03,FL11,0.0316411489918
0.7,0.0,1.5,0.1,D65,0.0068884162751
0.7,0.0,1.5,0.1,A,0.00335204165404
0.7,0.0,1.5,0.1,FL2,0.0156027407757
0.7,0.0,1.5,0.1,FL11,0.0292040800862
0.7,0.1,0.5,0.0,D65,0.00807504249618
0.7,0.1,0.5,0.0,A,0.00367553676552
0.7,0.1,0.5,0.0,FL2,0.013622076775
0.7,0.1,0.5,0.0,FL11,0.0275750996683
0.7,0.1,0.5,0.03,D65,0.00622012369312
0.7,0.1,0.5,0.03,A,0.00291181842134
0.7,0.1,0.5,0.03,FL2,0.0125347129583
0.7,0.1,0.5,0.03,FL11,0.0270564125191
0.7,0.1,0.5,0.1,D65,0.0051210819686
0.7,0.1,0.5,0.1,A,0.00270083315871
0.7,0.1,0.5,0.1,FL2,0.0103671324653
0.7,0.1,0.5,0.1,FL11,0.0235022247416
0.7,0.1,1.0,0.0,D65,0.00952924056084
0.7,0.1,1.0,0.0,A,0.00467052528176
0.7,0.1,1.0,0.0,FL2,0.0160412552173
0.7,0.1,1.0,0.0,FL11,0.0323636243997
0.7,0.1,1.0,0.03,D65,0.00768831417258
0.7,0.1,1.0,0.03,A,0.00393665026425
0.7,0.1,1.0,0.03,FL2,0.0144802934005
0.7,0.1,1.0,0.03,FL11,0.0315795920303
0.7,0.1,1.0,0.1,D65,0.00658054796959
0.7,0.1,1.0,0.1,A,0.00333136907565
0.7,0.1,1.0,0.1,FL2,0.013357478928
0.7,0.1,1.0,0.1,FL11,0.029061437246
0.7,0.1,1.5,0.0,D65,0.0105292710282
0.7,0.1,1.5,0.0,A,0.00543791481421
0.7,0.1,1.5,0.0,FL2,0.0176041140519
0.7,0.1,1.5,0.0,FL11,0.0356200675558
0.7,0.1,1.5,0.03,D65,0.00892425262405
0.7,0.1,1.5,0.03,A,0.00459934108562
0.7,0.1,1.5,0.03,FL2,0.0163340261491
0.7,0.1,1.5,0.03,FL11,0.0352384683175
0.7,0.1,1.5,0.1,D65,0.00743925496995
0.7,0.1,1.5,0.1,A,0.00374271461218
0.7,0.1,1.5,0.1,FL2,0.0146117646529
0.7,0.1,1.5,0.1,FL11,0.0323444518604
0.7,0.2,0.5,0.0,D65,0.00851825135561
0.7,0.2,0.5,0.0,A,0.00388288335389
0.7,0.2,0.5,0.0,FL2,0.0129441304286
0.7,0.2,0.5,0.0,FL11,0.0300039476214
0.7,0.2,0.5,0.03,D65,0.00659685545634
0.7,0.2,0.5,0.03,A,0.00315900836913
0.7,0.2,0.5,0.03,FL2,0.0117964711479
0.7,0.2,0.5,0.03,FL11,0.0291496340744
0.7,0.2,0.5,0.1,D65,0.00546837839961
0.7,0.2,0.5,0.1,A,0.00297291378612
0.7,0.2,0.5,0.1,FL2,0.00956244534733
0.7,0.2,0.5,0.1,FL11,0.0250657090307
0.7,0.2,1.0,0.0,D65,0.0100786876936
0.7,0.2,1.0,0.0,A,0.00498296812806
0.7,0.2,1.0,0.0,FL2,0.0153263838298
0.7,0.2,1.0,0.0,FL11,0.0351060783215
0.7,0.2,1.0,0.03,D65,0.00813634309559
0.7,0.2,1.0,0.03,A,0.00426142826536
0.7,0.2,1.0,0.03,FL2,0.0136964211194
0.7,0.2,1.0,0.03,FL11,0.0341186296357
0.7,0.2,1.0,0.1,D65,0.00700625017062
0.7,0.2,1.0,0.1,A,0.00366051331717
0.7,0.2,1.0,0.1,FL2,0.0125435844811
0.7,0.2,1.0,0.1,FL11,0.0312283517794
0.7,0.2,1.5,0.0,D65,0.0111633438409
0.7,0.2,1.5,0.0,A,0.00587242858478
0.7,0.2,1.5,0.0,FL2,0.0168300522727
0.7,0.2,1.5,0.0,FL11,0.0386248490312
0.7,0.2,1.5,0.03,D65,0.00945953753038
0.7,0.2,1.5,0.03,A,0.00501201664257
0.7,0.2,1.5,0.03,FL2,0.0154906205391
0.7,0.2,1.5,0.03,FL11,0.0381338822278
0.7,0.2,1.5,0.1,D65,0.00789494036369
0.7,0.2,1.5,0.1,A,0.0040913872075
0.7,0.2,1.5,0.1,FL2,0.0137578479218
0.7,0.2,1.5,0.1,FL11,0.0348343671943
0.7,0.3,0.5,0.0,D65,0.00888195142801
0.7,0.3,0.5,0.0,A,0.00405497203818
0.7,0.3,0.5,0.0,FL2,0.0123589143079
0.7,0.3,0.5,0.0,FL11,0.0320389874395
0.7,0.3,0.5,0.03,D65,0.00691254328742
0.7,0.3,0.5,0.03,A,0.00338003792113
0.7,0.3,0.5,0.03,FL2,0.0111426495782
0.7,0.3,0.5,0.03,FL11,0.0308461385337
0.7,0.3,0.5,0.1,D65,0.00576699524811
0.7,0.3,0.5,0.1,A,0.00321612675606
0.7,0.3,0.5,0.1,FL2,0.0088617549629
0.7,0.3,0.5,0.1,FL11,0.0263007007101
0.7,0.3,1.0,0.0,D65,0.0105321211097
0.7,0.3,1.0,0.0,A,0.0052482037045
0.7,0.3,1.0,0.0,FL2,0.014715541418
0.7,0.3,1.0,0.0,FL11,0.0373807926097
0.7,0.3,1.0,0.03,D65,0.00850737819033
0.7,0.3,1.0,0.03,A,0.00454827014323
0.7,0.3,1.0,0.03,FL2,0.0130172900147
0.7,0.3,1.0,0.03,FL11,0.0361942772627
0.7,0.3,1.0,0.1,D65,0.00736811671393
0.7,0.3,1.0,0.1,A,0.00395895429557
0.7,0.3,1.0,0.1,FL2,0.0118238356137
0.7,0.3,1.0,0.1,FL11,0.0329674740133
0.7,0.3,1.5,0.0,D65,0.0116891769696
0.7,0.3,1.5,0.0,A,0.00624800889578
0.7,0.3,1.5,0.0,FL2,0.0161687420105
0.7,0.3,1.5,0.0,FL11,0.0411061966023
0.7,0.3,1.5,0.03,D65,0.00990595562696
0.7,0.3,1.5,0.03,A,0.00538716938431
0.7,0.3,1.5,0.03,FL2,0.0147636591018
0.7,0.3,1.5,0.03,FL11,0.0405072880015
0.7,0.3,1.5,0.1,D65,0.00827849909437
0.7,0.3,1.5,0.1,A,0.0044083897221
0.7,0.3,1.5,0.1,FL2,0.0130153794772
0.7,0.3,1.5,0.1,FL11,0.0368462040368
0.7,0.4,0.5,0.0,D65,0.00918308602237
0.7,0.4,0.5,0.0,A,0.0042014121756
0.7,0.4,0.5,0.0,FL2,0.0118501780602
0.7,0.4,0.5,0.0,FL11,0.0337649605689
0.7,0.4,0.5,0.03,D65,0.00718056454947
0.7,0.4,0.5,0.03,A,0.00358075555166
0.7,0.4,0.5,0.03,FL2,0.0105608281223
0.7,0.4,0.5,0.03,FL11,0.0322391829506
0.7,0.4,0.5,0.1,D65,0.00602727378452
0.7,0.4,0.5,0.1,A,0.00343567687625
0.7,0.4,0.5,0.1,FL2,0.00824727209707
0.7,0.4,0.5,0.1,FL11,0.0272910554461
0.7,0.4,1.0,0.0,D65,0.0109097332017
0.7,0.4,1.0,0.0,A,0.00547809125792
0.7,0.4,1.0,0.0,FL2,0.0141909395291
0.7,0.4,1.0,0.0,FL11,0.0392919091656
0.7,0.4,1.0,0.03,D65,0.00881807837346
0.7,0.4,1.0,0.03,A,0.00480600172338
0.7,0.4,1.0,0.03,FL2,0.0124253922098
0.7,0.4,1.0,0.03,FL11,0.0379131229249
0.7,0.4,1.0,0.1,D65,0.00767989701214
0.7,0.4,1.0,0.1,A,0.00423250527143
0.7,0.4,1.0,0.1,FL2,0.0111843793352
0.7,0.4,1.0,0.1,FL11,0.0343813331688
0.7,0.4,1.5,0.0,D65,0.0121291624816
0.7,0.4,1.5,0.0,A,0.00657611702319
0.7,0.4,1.5,0.0,FL2,0.015601155318
0.7,0.4,1.5,0.0,FL11,0.0431825869058
0.7,0.4,1.5,0.03,D65,0.0102817550466
0.7,0.4,1.5,0.03,A,0.00573255547643
0.7,0.4,1.5,0.03,FL2,0.0141336349241
0.7,0.4,1.5,0.03,FL11,0.0424768324657
0.7,0.4,1.5,0.1,D65,0.0086058152117
0.7,0.4,1.5,0.1,A,0.00470055121381
0.7,0.4,1.5,0.1,FL2,0.0123659824419
0.7,0.4,1.5,0.1,FL11,0.0384922684671
0.7,0.5,0.5,0.0,D65,0.00943390573058
0.7,0.5,0.5,0.0,A,0.00432895197163
0.7,0.5,0.5,0.0,FL2,0.0114058323026
0.7,0.5,0.5,0.0,FL11,0.0352420731864
0.7,0.5,0.5,0.03,D65,0.00741062431057
0.7,0.5,0.5,0.03,A,0.00376524131754
0.7,0.5,0.5,0.03,FL2,0.0100413820207
0.7,0.5,0.5,0.03,FL11,0.0333935044687
0.7,0.5,0.5,0.1,D65,0.00625667202921
0.7,0.5,0.5,0.1,A,0.00363542256626
0.7,0.5,0.5,0.1,FL2,0.00770555732414
0.7,0.5,0.5,0.1,FL11,0.0280935632871
0.7,0.5,1.0,0.0,D65,0.0112261969661
0.7,0.5,1.0,0.0,A,0.00568103435238
0.7,0.5,1.0,0.0,FL2,0.0137390882782
0.7,0.5,1.0,0.0,FL11,0.0409125369371
0.7,0.5,1.0,0.03,D65,0.0090805654159
0.7,0.5,1.0,0.03,A,0.0050408494545
0.7,0.5,1.0,0.03,FL2,0.0119074610658
0.7,0.5,1.0,0.03,FL11,0.0393493427173
0.7,0.5,1.0,0.1,D65,0.00795155548358
0.7,0.5,1.0,0.1,A,0.0044853053238
0.7,0.5,1.0,0.1,FL2,0.0106145185411
0.7,0.5,1.0,0.1,FL11,0.0355408232646
0.7,0.5,1.5,0.0,D65,0.0124997415212
0.7,0.5,1.5,0.0,A,0.00686590941329
0.7,0.5,1.5,0.0,FL2,0.0151127946052
0.7,0.5,1.5,0.0,FL11,0.0449369712643
0.7,0.5,1.5,0.03,D65,0.0106001615706
0.7,0.5,1.5,0.03,A,0.00605315679972
0.7,0.5,1.5,0.03,FL2,0.0135855874477
0.7,0.5,1.5,0.03,FL11,0.0441251704596
0.7,0.5,1.5,0.1,D65,0.00888838310239
0.7,0.5,1.5,0.1,A,0.00497259368586
0.7,0.5,1.5,0.1,FL2,0.0117957403371
0.7,0.5,1.5,0.1,FL11,0.0398504743216
0.7,0.6,0.5,0.0,D65,0.00964360905715
0.7,0.6,0.5,0.0,A,0.00444247054227
0.7,0.6,0.5,0.0,FL2,0.0110164943496
0.7,0.6,0.5,0.0,FL11,0.0365148848302
0.7,0.6,0.5,0.03,D65,0.00761000089065
0.7,0.6,0.5,0.03,A,0.00393643615083
0.7,0.6,0.5,0.03,FL2,0.00957656646098
0.7,0.6,0.5,0.03,FL11,0.0343561132981
0.7,0.6,0.5,0.1,D65,0.00646075947506
0.7,0.6,0.5,0.1,A,0.00381832440935
0.7,0.6,0.5,0.1,FL2,0.00722614061565
0.7,0.6,0.5,0.1,FL11,0.0287485123446
0.7,0.6,1.0,0.0,D65,0.0114925718283
0.7,0.6,1.0,0.0,A,0.00586316683496
0.7,0.6,1.0,0.0,FL2,0.0133493507045
0.7,0.6,1.0,0.0,FL11,0.0422963136557
0.7,0.6,1.0,0.03,D65,0.00930396661469
0.7,0.6,1.0,0.03,A,0.00525733225673
0.7,0.6,1.0,0.03,FL2,0.0114530486444
0.7,0.6,1.0,0.03,FL11,0.0405569716114
0.7,0.6,1.0,0.1,D65,0.00819055619112
0.7,0.6,1.0,0.1,A,0.00472041519678
0.7,0.6,1.0,0.1,FL2,0.0101056613704
0.7,0.6,1.0,0.1,FL11,0.0364972254748
0.7,0.6,1.5,0.0,D65,0.0128133804955
0.7,0.6,1.5,0.0,A,0.00712480966169
0.7,0.6,1.5,0.0,FL2,0.014692169997
0.7,0.6,1.5,0.0,FL11,0.0464299026567
0.7,0.6,1.5,0.03,D65,0.0108712202115
0.7,0.6,1.5,0.03,A,0.00635227877348
0.7,0.6,1.5,0.03,FL2,0.0131076607405
0.7,0.6,1.5,0.03,FL11,0.0455128723499
0.7,0.6,1.5,0.1,D65,0.00913480512094
0.7,0.6,1.5,0.1,A,0.00522789927635
0.7,0.6,1.5,0.1,FL2,0.0112937107111
0.7,0.6,1.5,0.1,FL11,0.040977394163
0.7,0.7,0.5,0.0,D65,0.00977290540576
0.7,0.7,0.5,0.0,A,0.00454556522325
0.7,0.7,0.5,0.0,FL2,0.0106746581908
0.7,0.7,0.5,0.0,FL11,0.0376174253717
0.7,0.7,0.5,0.03,D65,0.00778428732187
0.7,0.7,0.5,0.03,A,0.00409651686136
0.7,0.7,0.5,0.03,FL2,0.00915998833057
0.7,0.7,0.5,0.03,FL11,0.0351623106179
0.7,0.7,0.5,0.1,D65,0.00664380590164
0.7,0.7,0.5,0.1,A,0.00398671541596
0.7,0.7,0.5,0.1,FL2,0.00680067494812
0.7,0.7,0.5,0.1,FL11,0.0292854960951
0.7,0.7,1.0,0.0,D65,0.011717421632
0.7,0.7,1.0,0.0,A,0.00602906112519
0.7,0.7,1.0,0.0,FL2,0.0130131089743
0.7,0.7,1.0,0.0,FL11,0.0434839189248
0.7,0.7,1.0,0.03,D65,0.00949532942637
0.7,0.7,1.0,0.03,A,0.00545880263538
0.7,0.7,1.0,0.03,FL2,0.0110536972074
0.7,0.7,1.0,0.03,FL11,0.0415767375243
0.7,0.7,1.0,0.1,D65,0.00840262965195
0.7,0.7,1.0,0.1,A,0.00494017025169
0.7,0.7,1.0,0.1,FL2,0.00965071770081
0.7,0.7,1.0,0.1,FL11,0.0372888986515
0.7,0.7,1.5,0.0,D65,0.013079763587
0.7,0.7,1.5,0.0,A,0.00735879206552
0.7,0.7,1.5,0.0,FL2,0.0143299310777
0.7,0.7,1.5,0.0,FL11,0.047707048019
0.7,0.7,1.5,0.03,D65,0.011102838614
0.7,0.7,1.5,0.03,A,0.00663222810336
0.7,0.7,1.5,0.03,FL2,0.0126902557428
0.7,0.7,1.5,0.03,FL11,0.0466858780598
0.7,0.7,1.5,0.1,D65,0.0093516805043
0.7,0.7,1.5,0.1,A,0.00546896285049
0.7,0.7,1.5,0.1,FL2,0.0108510502427
0.7,0.7,1.5,0.1,FL11,0.0419155191694
0.7,0.8,0.5,0.0,D65,0.00984585533616
0.7,0.8,0.5,0.0,A,0.00464092297031
0.7,0.8,0.5,0.0,FL2,0.0103741829116
0.7,0.8,0.5,0.0,FL11,0.0385763265622
0.7,0.8,0.5,0.03,D65,0.00793786220858
0.7,0.8,0.5,0.03,A,0.00424713146988
0.7,0.8,0.5,0.03,FL2,0.00878627309639
0.7,0.8,0.5,0.03,FL11,0.0358392940156
0.7,0.8,0.5,0.1,D65,0.00680915256456
0.7,0.8,0.5,0.1,A,0.00414247324022
0.7,0.8,0.5,0.1,FL2,0.00642238291219
0.7,0.8,0.5,0.1,FL11,0.0297268445094
0.7,0.8,1.0,0.0,D65,0.0119075164258
0.7,0.8,1.0,0.0,A,0.00618217852236
0.7,0.8,1.0,0.0,FL2,0.0127232439715
0.7,0.8,1.0,0.0,FL11,0.0445070029993
0.7,0.8,1.0,0.03,D65,0.00966020064115
0.7,0.8,1.0,0.03,A,0.00564779265692
0.7,0.8,1.0,0.03,FL2,0.0107024189555
0.7,0.8,1.0,0.03,FL11,0.042440150839
0.7,0.8,1.0,0.1,D65,0.00859226050129
0.7,0.8,1.0,0.1,A,0.00514640059987
