index,m,h,shading,specular,exposure,illuminant_name,camera_name
1639,0.0,0.8,0.5,0.0,0.5,FL11,SONY NEX-5N
1640,0.0,0.8,0.5,0.0,1.0,D65,Canon 5DMarkII
1641,0.0,0.8,0.5,0.0,1.0,D65,Nokia N900
1642,0.0,0.8,0.5,0.0,1.0,D65,Point Grey Grasshopper 50S5C
1643,0.0,0.8,0.5,0.0,1.0,D65,Canon 1DMarkIII
1644,0.0,0.8,0.5,0.0,1.0,D65,SONY NEX-5N
1645,0.0,0.8,0.5,0.0,1.0,A,Canon 5DMarkII
1646,0.0,0.8,0.5,0.0,1.0,A,Nokia N900
1647,0.0,0.8,0.5,0.0,1.0,A,Point Grey Grasshopper 50S5C
1648,0.0,0.8,0.5,0.0,1.0,A,Canon 1DMarkIII
1649,0.0,0.8,0.5,0.0,1.0,A,SONY NEX-5N
1650,0.0,0.8,0.5,0.0,1.0,FL2,Canon 5DMarkII
1651,0.0,0.8,0.5,0.0,1.0,FL2,Nokia N900
1652,0.0,0.8,0.5,0.0,1.0,FL2,Point Grey Grasshopper 50S5C
1653,0.0,0.8,0.5,0.0,1.0,FL2,Canon 1DMarkIII
1654,0.0,0.8,0.5,0.0,1.0,FL2,SONY NEX-5N
1655,0.0,0.8,0.5,0.0,1.0,FL11,Canon 5DMarkII
1656,0.0,0.8,0.5,0.0,1.0,FL11,Nokia N900
1657,0.0,0.8,0.5,0.0,1.0,FL11,Point Grey Grasshopper 50S5C
1658,0.0,0.8,0.5,0.0,1.0,FL11,Canon 1DMarkIII
1659,0.0,0.8,0.5,0.0,1.0,FL11,SONY NEX-5N
1660,0.0,0.8,0.5,0.0,2.0,D65,Canon 5DMarkII
1661,0.0,0.8,0.5,0.0,2.0,D65,Nokia N900
1662,0.0,0.8,0.5,0.0,2.0,D65,Point Grey Grasshopper 50S5C
1663,0.0,0.8,0.5,0.0,2.0,D65,Canon 1DMarkIII
1664,0.0,0.8,0.5,0.0,2.0,D65,SONY NEX-5N
1665,0.0,0.8,0.5,0.0,2.0,A,Canon 5DMarkII
1666,0.0,0.8,0.5,0.0,2.0,A,Nokia N900
1667,0.0,0.8,0.5,0.0,2.0,A,Point Grey Grasshopper 50S5C
1668,0.0,0.8,0.5,0.0,2.0,A,Canon 1DMarkIII
1669,0.0,0.8,0.5,0.0,2.0,A,SONY NEX-5N
1670,0.0,0.8,0.5,0.0,2.0,FL2,Canon 5DMarkII
1671,0.0,0.8,0.5,0.0,2.0,FL2,Nokia N900
1672,0.0,0.8,0.5,0.0,2.0,FL2,Point Grey Grasshopper 50S5C
1673,0.0,0.8,0.5,0.0,2.0,FL2,Canon 1DMarkIII
1674,0.0,0.8,0.5,0.0,2.0,FL2,SONY NEX-5N
1675,0.0,0.8,0.5,0.0,2.0,FL11,Canon 5DMarkII
1676,0.0,0.8,0.5,0.0,2.0,FL11,Nokia N900
1677,0.0,0.8,0.5,0.0,2.0,FL11,Point Grey Grasshopper 50S5C
1678,0.0,0.8,0.5,0.0,2.0,FL11,Canon 1DMarkIII
1679,0.0,0.8,0.5,0.0,2.0,FL11,SONY NEX-5N
1680,0.0,0.8,0.5,0.03,0.5,D65,Canon 5DMarkII
1681,0.0,0.8,0.5,0.03,0.5,D65,Nokia N900
1682,0.0,0.8,0.5,0.03,0.5,D65,Point Grey Grasshopper 50S5C
1683,0.0,0.8,0.5,0.03,0.5,D65,Canon 1DMarkIII
1684,0.0,0.8,0.5,0.03,0.5,D65,SONY NEX-5N
1685,0.0,0.8,0.5,0.03,0.5,A,Canon 5DMarkII
1686,0.0,0.8,0.5,0.03,0.5,A,Nokia N900
1687,0.0,0.8,0.5,0.03,0.5,A,Point Grey Grasshopper 50S5C
1688,0.0,0.8,0.5,0.03,0.5,A,Canon 1DMarkIII
1689,0.0,0.8,0.5,0.03,0.5,A,SONY NEX-5N
1690,0.0,0.8,0.5,0.03,0.5,FL2,Canon 5DMarkII
1691,0.0,0.8,0.5,0.03,0.5,FL2,Nokia N900
1692,0.0,0.8,0.5,0.03,0.5,FL2,Point Grey Grasshopper 50S5C
1693,0.0,0.8,0.5,0.03,0.5,FL2,Canon 1DMarkIII
1694,0.0,0.8,0.5,0.03,0.5,FL2,SONY NEX-5N
1695,0.0,0.8,0.5,0.03,0.5,FL11,Canon 5DMarkII
1696,0.0,0.8,0.5,0.03,0.5,FL11,Nokia N900
1697,0.0,0.8,0.5,0.03,0.5,FL11,Point Grey Grasshopper 50S5C
1698,0.0,0.8,0.5,0.03,0.5,FL11,Canon 1DMarkIII
1699,0.0,0.8,0.5,0.03,0.5,FL11,SONY NEX-5N
1700,0.0,0.8,0.5,0.03,1.0,D65,Canon 5DMarkII
1701,0.0,0.8,0.5,0.03,1.0,D65,Nokia N900
1702,0.0,0.8,0.5,0.03,1.0,D65,Point Grey Grasshopper 50S5C
1703,0.0,0.8,0.5,0.03,1.0,D65,Canon 1DMarkIII
1704,0.0,0.8,0.5,0.03,1.0,D65,SONY NEX-5N
1705,0.0,0.8,0.5,0.03,1.0,A,Canon 5DMarkII
1706,0.0,0.8,0.5,0.03,1.0,A,Nokia N900
1707,0.0,0.8,0.5,0.03,1.0,A,Point Grey Grasshopper 50S5C
1708,0.0,0.8,0.5,0.03,1.0,A,Canon 1DMarkIII
1709,0.0,0.8,0.5,0.03,1.0,A,SONY NEX-5N
1710,0.0,0.8,0.5,0.03,1.0,FL2,Canon 5DMarkII
1711,0.0,0.8,0.5,0.03,1.0,FL2,Nokia N900
1712,0.0,0.8,0.5,0.03,1.0,FL2,Point Grey Grasshopper 50S5C
1713,0.0,0.8,0.5,0.03,1.0,FL2,Canon 1DMarkIII
1714,0.0,0.8,0.5,0.03,1.0,FL2,SONY NEX-5N
1715,0.0,0.8,0.5,0.03,1.0,FL11,Canon 5DMarkII
1716,0.0,0.8,0.5,0.03,1.0,FL11,Nokia N900
1717,0.0,0.8,0.5,0.03,1.0,FL11,Point Grey Grasshopper 50S5C
1718,0.0,0.8,0.5,0.03,1.0,FL11,Canon 1DMarkIII
1719,0.0,0.8,0.5,0.03,1.0,FL11,SONY NEX-5N
1720,0.0,0.8,0.5,0.03,2.0,D65,Canon 5DMarkII
1721,0.0,0.8,0.5,0.03,2.0,D65,Nokia N900
1722,0.0,0.8,0.5,0.03,2.0,D65,Point Grey Grasshopper 50S5C
1723,0.0,0.8,0.5,0.03,2.0,D65,Canon 1DMarkIII
1724,0.0,0.8,0.5,0.03,2.0,D65,SONY NEX-5N
1725,0.0,0.8,0.5,0.03,2.0,A,Canon 5DMarkII
1726,0.0,0.8,0.5,0.03,2.0,A,Nokia N900
1727,0.0,0.8,0.5,0.03,2.0,A,Point Grey Grasshopper 50S5C
1728,0.0,0.8,0.5,0.03,2.0,A,Canon 1DMarkIII
1729,0.0,0.8,0.5,0.03,2.0,A,SONY NEX-5N
1730,0.0,0.8,0.5,0.03,2.0,FL2,Canon 5DMarkII
1731,0.0,0.8,0.5,0.03,2.0,FL2,Nokia N900
1732,0.0,0.8,0.5,0.03,2.0,FL2,Point Grey Grasshopper 50S5C
1733,0.0,0.8,0.5,0.03,2.0,FL2,Canon 1DMarkIII
1734,0.0,0.8,0.5,0.03,2.0,FL2,SONY NEX-5N
1735,0.0,0.8,0.5,0.03,2.0,FL11,Canon 5DMarkII
1736,0.0,0.8,0.5,0.03,2.0,FL11,Nokia N900
1737,0.0,0.8,0.5,0.03,2.0,FL11,Point Grey Grasshopper 50S5C
1738,0.0,0.8,0.5,0.03,2.0,FL11,Canon 1DMarkIII
1739,0.0,0.8,0.5,0.03,2.0,FL11,SONY NEX-5N
1740,0.0,0.8,0.5,0.1,0.5,D65,Canon 5DMarkII
1741,0.0,0.8,0.5,0.1,0.5,D65,Nokia N900
1742,0.0,0.8,0.5,0.1,0.5,D65,Point Grey Grasshopper 50S5C
1743,0.0,0.8,0.5,0.1,0.5,D65,Canon 1DMarkIII
1744,0.0,0.8,0.5,0.1,0.5,D65,SONY NEX-5N
1745,0.0,0.8,0.5,0.1,0.5,A,Canon 5DMarkII
1746,0.0,0.8,0.5,0.1,0.5,A,Nokia N900
1747,0.0,0.8,0.5,0.1,0.5,A,Point Grey Grasshopper 50S5C
1748,0.0,0.8,0.5,0.1,0.5,A,Canon 1DMarkIII
1749,0.0,0.8,0.5,0.1,0.5,A,SONY NEX-5N
1750,0.0,0.8,0.5,0.1,0.5,FL2,Canon 5DMarkII
1751,0.0,0.8,0.5,0.1,0.5,FL2,Nokia N900
1752,0.0,0.8,0.5,0.1,0.5,FL2,Point Grey Grasshopper 50S5C
1753,0.0,0.8,0.5,0.1,0.5,FL2,Canon 1DMarkIII
1754,0.0,0.8,0.5,0.1,0.5,FL2,SONY NEX-5N
1755,0.0,0.8,0.5,0.1,0.5,FL11,Canon 5DMarkII
1756,0.0,0.8,0.5,0.1,0.5,FL11,Nokia N900
1757,0.0,0.8,0.5,0.1,0.5,FL11,Point Grey Grasshopper 50S5C
1758,0.0,0.8,0.5,0.1,0.5,FL11,Canon 1DMarkIII
1759,0.0,0.8,0.5,0.1,0.5,FL11,SONY NEX-5N
1760,0.0,0.8,0.5,0.1,1.0,D65,Canon 5DMarkII
1761,0.0,0.8,0.5,0.1,1.0,D65,Nokia N900
1762,0.0,0.8,0.5,0.1,1.0,D65,Point Grey Grasshopper 50S5C
1763,0.0,0.8,0.5,0.1,1.0,D65,Canon 1DMarkIII
1764,0.0,0.8,0.5,0.1,1.0,D65,SONY NEX-5N
1765,0.0,0.8,0.5,0.1,1.0,A,Canon 5DMarkII
1766,0.0,0.8,0.5,0.1,1.0,A,Nokia N900
1767,0.0,0.8,0.5,0.1,1.0,A,Point Grey Grasshopper 50S5C
1768,0.0,0.8,0.5,0.1,1.0,A,Canon 1DMarkIII
1769,0.0,0.8,0.5,0.1,1.0,A,SONY NEX-5N
1770,0.0,0.8,0.5,0.1,1.0,FL2,Canon 5DMarkII
1771,0.0,0.8,0.5,0.1,1.0,FL2,Nokia N900
1772,0.0,0.8,0.5,0.1,1.0,FL2,Point Grey Grasshopper 50S5C
1773,0.0,0.8,0.5,0.1,1.0,FL2,Canon 1DMarkIII
1774,0.0,0.8,0.5,0.1,1.0,FL2,SONY NEX-5N
1775,0.0,0.8,0.5,0.1,1.0,FL11,Canon 5DMarkII
1776,0.0,0.8,0.5,0.1,1.0,FL11,Nokia N900
1777,0.0,0.8,0.5,0.1,1.0,FL11,Point Grey Grasshopper 50S5C
1778,0.0,0.8,0.5,0.1,1.0,FL11,Canon 1DMarkIII
1779,0.0,0.8,0.5,0.1,1.0,FL11,SONY NEX-5N
1780,0.0,0.8,0.5,0.1,2.0,D65,Canon 5DMarkII
1781,0.0,0.8,0.5,0.1,2.0,D65,Nokia N900
1782,0.0,0.8,0.5,0.1,2.0,D65,Point Grey Grasshopper 50S5C
1783,0.0,0.8,0.5,0.1,2.0,D65,Canon 1DMarkIII
1784,0.0,0.8,0.5,0.1,2.0,D65,SONY NEX-5N
1785,0.0,0.8,0.5,0.1,2.0,A,Canon 5DMarkII
1786,0.0,0.8,0.5,0.1,2.0,A,Nokia N900
1787,0.0,0.8,0.5,0.1,2.0,A,Point Grey Grasshopper 50S5C
1788,0.0,0.8,0.5,0.1,2.0,A,Canon 1DMarkIII
1789,0.0,0.8,0.5,0.1,2.0,A,SONY NEX-5N
1790,0.0,0.8,0.5,0.1,2.0,FL2,Canon 5DMarkII
1791,0.0,0.8,0.5,0.1,2.0,FL2,Nokia N900
1792,0.0,0.8,0.5,0.1,2.0,FL2,Point Grey Grasshopper 50S5C
1793,0.0,0.8,0.5,0.1,2.0,FL2,Canon 1DMarkIII
1794,0.0,0.8,0.5,0.1,2.0,FL2,SONY NEX-5N
1795,0.0,0.8,0.5,0.1,2.0,FL11,Canon 5DMarkII
1796,0.0,0.8,0.5,0.1,2.0,FL11,Nokia N900
1797,0.0,0.8,0.5,0.1,2.0,FL11,Point Grey Grasshopper 50S5C
1798,0.0,0.8,0.5,0.1,2.0,FL11,Canon 1DMarkIII
1799,0.0,0.8,0.5,0.1,2.0,FL11,SONY NEX-5N
1800,0.0,0.8,1.0,0.0,0.5,D65,Canon 5DMarkII
1801,0.0,0.8,1.0,0.0,0.5,D65,Nokia N900
1802,0.0,0.8,1.0,0.0,0.5,D65,Point Grey Grasshopper 50S5C
1803,0.0,0.8,1.0,0.0,0.5,D65,Canon 1DMarkIII
1804,0.0,0.8,1.0,0.0,0.5,D65,SONY NEX-5N
1805,0.0,0.8,1.0,0.0,0.5,A,Canon 5DMarkII
1806,0.0,0.8,1.0,0.0,0.5,A,Nokia N900
1807,0.0,0.8,1.0,0.0,0.5,A,Point Grey Grasshopper 50S5C
1808,0.0,0.8,1.0,0.0,0.5,A,Canon 1DMarkIII
1809,0.0,0.8,1.0,0.0,0.5,A,SONY NEX-5N
1810,0.0,0.8,1.0,0.0,0.5,FL2,Canon 5DMarkII
1811,0.0,0.8,1.0,0.0,0.5,FL2,Nokia N900
1812,0.0,0.8,1.0,0.0,0.5,FL2,Point Grey Grasshopper 50S5C
1813,0.0,0.8,1.0,0.0,0.5,FL2,Canon 1DMarkIII
1814,0.0,0.8,1.0,0.0,0.5,FL2,SONY NEX-5N
1815,0.0,0.8,1.0,0.0,0.5,FL11,Canon 5DMarkII
1816,0.0,0.8,1.0,0.0,0.5,FL11,Nokia N900
1817,0.0,0.8,1.0,0.0,0.5,FL11,Point Grey Grasshopper 50S5C
1818,0.0,0.8,1.0,0.0,0.5,FL11,Canon 1DMarkIII
1819,0.0,0.8,1.0,0.0,0.5,FL11,SONY NEX-5N
1820,0.0,0.8,1.0,0.0,1.0,D65,Canon 5DMarkII
1821,0.0,0.8,1.0,0.0,1.0,D65,Nokia N900
1822,0.0,0.8,1.0,0.0,1.0,D65,Point Grey Grasshopper 50S5C
1823,0.0,0.8,1.0,0.0,1.0,D65,Canon 1DMarkIII
1824,0.0,0.8,1.0,0.0,1.0,D65,SONY NEX-5N
1825,0.0,0.8,1.0,0.0,1.0,A,Canon 5DMarkII
1826,0.0,0.8,1.0,0.0,1.0,A,Nokia N900
1827,0.0,0.8,1.0,0.0,1.0,A,Point Grey Grasshopper 50S5C
1828,0.0,0.8,1.0,0.0,1.0,A,Canon 1DMarkIII
1829,0.0,0.8,1.0,0.0,1.0,A,SONY NEX-5N
1830,0.0,0.8,1.0,0.0,1.0,FL2,Canon 5DMarkII
1831,0.0,0.8,1.0,0.0,1.0,FL2,Nokia N900
1832,0.0,0.8,1.0,0.0,1.0,FL2,Point Grey Grasshopper 50S5C
1833,0.0,0.8,1.0,0.0,1.0,FL2,Canon 1DMarkIII
1834,0.0,0.8,1.0,0.0,1.0,FL2,SONY NEX-5N
1835,0.0,0.8,1.0,0.0,1.0,FL11,Canon 5DMarkII
1836,0.0,0.8,1.0,0.0,1.0,FL11,Nokia N900
1837,0.0,0.8,1.0,0.0,1.0,FL11,Point Grey Grasshopper 50S5C
1838,0.0,0.8,1.0,0.0,1.0,FL11,Canon 1DMarkIII
1839,0.0,0.8,1.0,0.0,1.0,FL11,SONY NEX-5N
1840,0.0,0.8,1.0,0.0,2.0,D65,Canon 5DMarkII
1841,0.0,0.8,1.0,0.0,2.0,D65,Nokia N900
1842,0.0,0.8,1.0,0.0,2.0,D65,Point Grey Grasshopper 50S5C
1843,0.0,0.8,1.0,0.0,2.0,D65,Canon 1DMarkIII
1844,0.0,0.8,1.0,0.0,2.0,D65,SONY NEX-5N
1845,0.0,0.8,1.0,0.0,2.0,A,Canon 5DMarkII
1846,0.0,0.8,1.0,0.0,2.0,A,Nokia N900
1847,0.0,0.8,1.0,0.0,2.0,A,Point Grey Grasshopper 50S5C
1848,0.0,0.8,1.0,0.0,2.0,A,Canon 1DMarkIII
1849,0.0,0.8,1.0,0.0,2.0,A,SONY NEX-5N
1850,0.0,0.8,1.0,0.0,2.0,FL2,Canon 5DMarkII
1851,0.0,0.8,1.0,0.0,2.0,FL2,Nokia N900
1852,0.0,0.8,1.0,0.0,2.0,FL2,Point Grey Grasshopper 50S5C
1853,0.0,0.8,1.0,0.0,2.0,FL2,Canon 1DMarkIII
1854,0.0,0.8,1.0,0.0,2.0,FL2,SONY NEX-5N
1855,0.0,0.8,1.0,0.0,2.0,FL11,Canon 5DMarkII
1856,0.0,0.8,1.0,0.0,2.0,FL11,Nokia N900
1857,0.0,0.8,1.0,0.0,2.0,FL11,Point Grey Grasshopper 50S5C
1858,0.0,0.8,1.0,0.0,2.0,FL11,Canon 1DMarkIII
1859,0.0,0.8,1.0,0.0,2.0,FL11,SONY NEX-5N
1860,0.0,0.8,1.0,0.03,0.5,D65,Canon 5DMarkII
1861,0.0,0.8,1.0,0.03,0.5,D65,Nokia N900
1862,0.0,0.8,1.0,0.03,0.5,D65,Point Grey Grasshopper 50S5C
1863,0.0,0.8,1.0,0.03,0.5,D65,Canon 1DMarkIII
1864,0.0,0.8,1.0,0.03,0.5,D65,SONY NEX-5N
1865,0.0,0.8,1.0,0.03,0.5,A,Canon 5DMarkII
1866,0.0,0.8,1.0,0.03,0.5,A,Nokia N900
1867,0.0,0.8,1.0,0.03,0.5,A,Point Grey Grasshopper 50S5C
1868,0.0,0.8,1.0,0.03,0.5,A,Canon 1DMarkIII
1869,0.0,0.8,1.0,0.03,0.5,A,SONY NEX-5N
1870,0.0,0.8,1.0,0.03,0.5,FL2,Canon 5DMarkII
1871,0.0,0.8,1.0,0.03,0.5,FL2,Nokia N900
1872,0.0,0.8,1.0,0.03,0.5,FL2,Point Grey Grasshopper 50S5C
1873,0.0,0.8,1.0,0.03,0.5,FL2,Canon 1DMarkIII
1874,0.0,0.8,1.0,0.03,0.5,FL2,SONY NEX-5N
1875,0.0,0.8,1.0,0.03,0.5,FL11,Canon 5DMarkII
1876,0.0,0.8,1.0,0.03,0.5,FL11,Nokia N900
1877,0.0,0.8,1.0,0.03,0.5,FL11,Point Grey Grasshopper 50S5C
1878,0.0,0.8,1.0,0.03,0.5,FL11,Canon 1DMarkIII
1879,0.0,0.8,1.0,0.03,0.5,FL11,SONY NEX-5N
1880,0.0,0.8,1.0,0.03,1.0,D65,Canon 5DMarkII
1881,0.0,0.8,1.0,0.03,1.0,D65,Nokia N900
1882,0.0,0.8,1.0,0.03,1.0,D65,Point Grey Grasshopper 50S5C
1883,0.0,0.8,1.0,0.03,1.0,D65,Canon 1DMarkIII
1884,0.0,0.8,1.0,0.03,1.0,D65,SONY NEX-5N
1885,0.0,0.8,1.0,0.03,1.0,A,Canon 5DMarkII
1886,0.0,0.8,1.0,0.03,1.0,A,Nokia N900
1887,0.0,0.8,1.0,0.03,1.0,A,Point Grey Grasshopper 50S5C
1888,0.0,0.8,1.0,0.03,1.0,A,Canon 1DMarkIII
1889,0.0,0.8,1.0,0.03,1.0,A,SONY NEX-5N
1890,0.0,0.8,1.0,0.03,1.0,FL2,Canon 5DMarkII
1891,0.0,0.8,1.0,0.03,1.0,FL2,Nokia N900
1892,0.0,0.8,1.0,0.03,1.0,FL2,Point Grey Grasshopper 50S5C
1893,0.0,0.8,1.0,0.03,1.0,FL2,Canon 1DMarkIII
1894,0.0,0.8,1.0,0.03,1.0,FL2,SONY NEX-5N
1895,0.0,0.8,1.0,0.03,1.0,FL11,Canon 5DMarkII
1896,0.0,0.8,1.0,0.03,1.0,FL11,Nokia N900
1897,0.0,0.8,1.0,0.03,1.0,FL11,Point Grey Grasshopper 50S5C
1898,0.0,0.8,1.0,0.03,1.0,FL11,Canon 1DMarkIII
1899,0.0,0.8,1.0,0.03,1.0,FL11,SONY NEX-5N
1900,0.0,0.8,1.0,0.03,2.0,D65,Canon 5DMarkII
1901,0.0,0.8,1.0,0.03,2.0,D65,Nokia N900
1902,0.0,0.8,1.0,0.03,2.0,D65,Point Grey Grasshopper 50S5C
1903,0.0,0.8,1.0,0.03,2.0,D65,Canon 1DMarkIII
1904,0.0,0.8,1.0,0.03,2.0,D65,SONY NEX-5N
1905,0.0,0.8,1.0,0.03,2.0,A,Canon 5DMarkII
1906,0.0,0.8,1.0,0.03,2.0,A,Nokia N900
1907,0.0,0.8,1.0,0.03,2.0,A,Point Grey Grasshopper 50S5C
1908,0.0,0.8,1.0,0.03,2.0,A,Canon 1DMarkIII
1909,0.0,0.8,1.0,0.03,2.0,A,SONY NEX-5N
1910,0.0,0.8,1.0,0.03,2.0,FL2,Canon 5DMarkII
1911,0.0,0.8,1.0,0.03,2.0,FL2,Nokia N900
1912,0.0,0.8,1.0,0.03,2.0,FL2,Point Grey Grasshopper 50S5C
1913,0.0,0.8,1.0,0.03,2.0,FL2,Canon 1DMarkIII
1914,0.0,0.8,1.0,0.03,2.0,FL2,SONY NEX-5N
1915,0.0,0.8,1.0,0.03,2.0,FL11,Canon 5DMarkII
1916,0.0,0.8,1.0,0.03,2.0,FL11,Nokia N900
1917,0.0,0.8,1.0,0.03,2.0,FL11,Point Grey Grasshopper 50S5C
1918,0.0,0.8,1.0,0.03,2.0,FL11,Canon 1DMarkIII
1919,0.0,0.8,1.0,0.03,2.0,FL11,SONY NEX-5N
1920,0.0,0.8,1.0,0.1,0.5,D65,Canon 5DMarkII
1921,0.0,0.8,1.0,0.1,0.5,D65,Nokia N900
1922,0.0,0.8,1.0,0.1,0.5,D65,Point Grey Grasshopper 50S5C
1923,0.0,0.8,1.0,0.1,0.5,D65,Canon 1DMarkIII
1924,0.0,0.8,1.0,0.1,0.5,D65,SONY NEX-5N
1925,0.0,0.8,1.0,0.1,0.5,A,Canon 5DMarkII
1926,0.0,0.8,1.0,0.1,0.5,A,Nokia N900
1927,0.0,0.8,1.0,0.1,0.5,A,Point Grey Grasshopper 50S5C
1928,0.0,0.8,1.0,0.1,0.5,A,Canon 1DMarkIII
1929,0.0,0.8,1.0,0.1,0.5,A,SONY NEX-5N
1930,0.0,0.8,1.0,0.1,0.5,FL2,Canon 5DMarkII
1931,0.0,0.8,1.0,0.1,0.5,FL2,Nokia N900
1932,0.0,0.8,1.0,0.1,0.5,FL2,Point Grey Grasshopper 50S5C
1933,0.0,0.8,1.0,0.1,0.5,FL2,Canon 1DMarkIII
1934,0.0,0.8,1.0,0.1,0.5,FL2,SONY NEX-5N
1935,0.0,0.8,1.0,0.1,0.5,FL11,Canon 5DMarkII
1936,0.0,0.8,1.0,0.1,0.5,FL11,Nokia N900
1937,0.0,0.8,1.0,0.1,0.5,FL11,Point Grey Grasshopper 50S5C
1938,0.0,0.8,1.0,0.1,0.5,FL11,Canon 1DMarkIII
1939,0.0,0.8,1.0,0.1,0.5,FL11,SONY NEX-5N
1940,0.0,0.8,1.0,0.1,1.0,D65,Canon 5DMarkII
1941,0.0,0.8,1.0,0.1,1.0,D65,Nokia N900
1942,0.0,0.8,1.0,0.1,1.0,D65,Point Grey Grasshopper 50S5C
1943,0.0,0.8,1.0,0.1,1.0,D65,Canon 1DMarkIII
1944,0.0,0.8,1.0,0.1,1.0,D65,SONY NEX-5N
1945,0.0,0.8,1.0,0.1,1.0,A,Canon 5DMarkII
1946,0.0,0.8,1.0,0.1,1.0,A,Nokia N900
1947,0.0,0.8,1.0,0.1,1.0,A,Point Grey Grasshopper 50S5C
1948,0.0,0.8,1.0,0.1,1.0,A,Canon 1DMarkIII
1949,0.0,0.8,1.0,0.1,1.0,A,SONY NEX-5N
1950,0.0,0.8,1.0,0.1,1.0,FL2,Canon 5DMarkII
1951,0.0,0.8,1.0,0.1,1.0,FL2,Nokia N900
1952,0.0,0.8,1.0,0.1,1.0,FL2,Point Grey Grasshopper 50S5C
1953,0.0,0.8,1.0,0.1,1.0,FL2,Canon 1DMarkIII
1954,0.0,0.8,1.0,0.1,1.0,FL2,SONY NEX-5N
1955,0.0,0.8,1.0,0.1,1.0,FL11,Canon 5DMarkII
1956,0.0,0.8,1.0,0.1,1.0,FL11,Nokia N900
1957,0.0,0.8,1.0,0.1,1.0,FL11,Point Grey Grasshopper 50S5C
1958,0.0,0.8,1.0,0.1,1.0,FL11,Canon 1DMarkIII
1959,0.0,0.8,1.0,0.1,1.0,FL11,SONY NEX-5N
1960,0.0,0.8,1.0,0.1,2.0,D65,Canon 5DMarkII
1961,0.0,0.8,1.0,0.1,2.0,D65,Nokia N900
1962,0.0,0.8,1.0,0.1,2.0,D65,Point Grey Grasshopper 50S5C
1963,0.0,0.8,1.0,0.1,2.0,D65,Canon 1DMarkIII
1964,0.0,0.8,1.0,0.1,2.0,D65,SONY NEX-5N
1965,0.0,0.8,1.0,0.1,2.0,A,Canon 5DMarkII
1966,0.0,0.8,1.0,0.1,2.0,A,Nokia N900
1967,0.0,0.8,1.0,0.1,2.0,A,Point Grey Grasshopper 50S5C
1968,0.0,0.8,1.0,0.1,2.0,A,Canon 1DMarkIII
1969,0.0,0.8,1.0,0.1,2.0,A,SONY NEX-5N
1970,0.0,0.8,1.0,0.1,2.0,FL2,Canon 5DMarkII
1971,0.0,0.8,1.0,0.1,2.0,FL2,Nokia N900
1972,0.0,0.8,1.0,0.1,2.0,FL2,Point Grey Grasshopper 50S5C
1973,0.0,0.8,1.0,0.1,2.0,FL2,Canon 1DMarkIII
1974,0.0,0.8,1.0,0.1,2.0,FL2,SONY NEX-5N
1975,0.0,0.8,1.0,0.1,2.0,FL11,Canon 5DMarkII
1976,0.0,0.8,1.0,0.1,2.0,FL11,Nokia N900
1977,0.0,0.8,1.0,0.1,2.0,FL11,Point Grey Grasshopper 50S5C
1978,0.0,0.8,1.0,0.1,2.0,FL11,Canon 1DMarkIII
1979,0.0,0.8,1.0,0.1,2.0,FL11,SONY NEX-5N
1980,0.0,0.8,1.5,0.0,0.5,D65,Canon 5DMarkII
1981,0.0,0.8,1.5,0.0,0.5,D65,Nokia N900
1982,0.0,0.8,1.5,0.0,0.5,D65,Point Grey Grasshopper 50S5C
1983,0.0,0.8,1.5,0.0,0.5,D65,Canon 1DMarkIII
1984,0.0,0.8,1.5,0.0,0.5,D65,SONY NEX-5N
1985,0.0,0.8,1.5,0.0,0.5,A,Canon 5DMarkII
1986,0.0,0.8,1.5,0.0,0.5,A,Nokia N900
1987,0.0,0.8,1.5,0.0,0.5,A,Point Grey Grasshopper 50S5C
1988,0.0,0.8,1.5,0.0,0.5,A,Canon 1DMarkIII
1989,0.0,0.8,1.5,0.0,0.5,A,SONY NEX-5N
1990,0.0,0.8,1.5,0.0,0.5,FL2,Canon 5DMarkII
1991,0.0,0.8,1.5,0.0,0.5,FL2,Nokia N900
1992,0.0,0.8,1.5,0.0,0.5,FL2,Point Grey Grasshopper 50S5C
1993,0.0,0.8,1.5,0.0,0.5,FL2,Canon 1DMarkIII
1994,0.0,0.8,1.5,0.0,0.5,FL2,SONY NEX-5N
1995,0.0,0.8,1.5,0.0,0.5,FL11,Canon 5DMarkII
1996,0.0,0.8,1.5,0.0,0.5,FL11,Nokia N900
1997,0.0,0.8,1.5,0.0,0.5,FL11,Point Grey Grasshopper 50S5C
1998,0.0,0.8,1.5,0.0,0.5,FL11,Canon 1DMarkIII
1999,0.0,0.8,1.5,0.0,0.5,FL11,SONY NEX-5N
2000,0.0,0.8,1.5,0.0,1.0,D65,Canon 5DMarkII
2001,0.0,0.8,1.5,0.0,1.0,D65,Nokia N900
2002,0.0,0.8,1.5,0.0,1.0,D65,Point Grey Grasshopper 50S5C
2003,0.0,0.8,1.5,0.0,1.0,D65,Canon 1DMarkIII
2004,0.0,0.8,1.5,0.0,1.0,D65,SONY NEX-5N
2005,0.0,0.8,1.5,0.0,1.0,A,Canon 5DMarkII
2006,0.0,0.8,1.5,0.0,1.0,A,Nokia N900
2007,0.0,0.8,1.5,0.0,1.0,A,Point Grey Grasshopper 50S5C
2008,0.0,0.8,1.5,0.0,1.0,A,Canon 1DMarkIII
2009,0.0,0.8,1.5,0.0,1.0,A,SONY NEX-5N
