case_id,patch_id,shape,dtype,unique,binary_0_255,valid_fraction,pass
200869357,P11,"(256, 256)",uint8,"[0, 255]",True,0.998077392578125,True
200869357,P12,"(256, 256)",uint8,"[0, 255]",True,0.69219970703125,True
200869357,P13,"(256, 256)",uint8,"[0, 255]",True,0.59210205078125,True
200869357,P14,"(256, 256)",uint8,"[0, 255]",True,0.7637786865234375,True
200869357,P15,"(256, 256)",uint8,"[0, 255]",True,0.853973388671875,True
200869357,P16,"(256, 256)",uint8,"[0, 255]",True,0.492462158203125,True
200869357,P17,"(256, 256)",uint8,"[0, 255]",True,0.1530609130859375,True
200869357,P18,"(256, 256)",uint8,"[0, 255]",True,0.709991455078125,True
200869357,P19,"(256, 256)",uint8,"[0, 255]",True,0.673370361328125,True
200869357,P20,"(256, 256)",uint8,"[0, 255]",True,0.0828704833984375,True
200887343,P01,"(256, 256)",uint8,"[0, 255]",True,0.3850860595703125,True
200887343,P02,"(256, 256)",uint8,"[0, 255]",True,0.9372406005859375,True
200887343,P03,"(256, 256)",uint8,"[0, 255]",True,0.9920501708984375,True
200887343,P04,"(256, 256)",uint8,"[0, 255]",True,0.410858154296875,True
200887343,P05,"(256, 256)",uint8,"[0, 255]",True,0.450225830078125,True
200887343,P06,"(256, 256)",uint8,"[0, 255]",True,0.736083984375,True
200887343,P07,"(256, 256)",uint8,"[0, 255]",True,0.783172607421875,True
200887343,P08,"(256, 256)",uint8,"[0, 255]",True,0.3504638671875,True
200887343,P09,"(256, 256)",uint8,"[0, 255]",True,0.6514739990234375,True
200887343,P10,"(256, 256)",uint8,"[0, 255]",True,0.9783782958984375,True
200887343,P11,"(256, 256)",uint8,"[0, 255]",True,0.9832305908203125,True
200887343,P12,"(256, 256)",uint8,"[0, 255]",True,0.6280670166015625,True
200887343,P13,"(256, 256)",uint8,"[0, 255]",True,0.4877166748046875,True
200887343,P14,"(256, 256)",uint8,"[0, 255]",True,0.654449462890625,True
200887343,P15,"(256, 256)",uint8,"[0, 255]",True,0.642486572265625,True
200887343,P16,"(256, 256)",uint8,"[0, 255]",True,0.3524932861328125,True
200887343,P17,"(256, 256)",uint8,"[0, 255]",True,0.0522918701171875,True
200887343,P18,"(256, 256)",uint8,"[0, 255]",True,0.689971923828125,True
200887343,P19,"(256, 256)",uint8,"[0, 255]",True,0.6884613037109375,True
200887343,P20,"(256, 256)",uint8,"[0, 255]",True,0.029876708984375,True
200887343-1,P01,"(256, 256)",uint8,"[0, 255]",True,0.250579833984375,True
200887343-1,P02,"(256, 256)",uint8,"[0, 255]",True,0.955047607421875,True
200887343-1,P03,"(256, 256)",uint8,"[0, 255]",True,0.9936676025390625,True
200887343-1,P04,"(256, 256)",uint8,"[0, 255]",True,0.37823486328125,True
200887343-1,P05,"(256, 256)",uint8,"[0, 255]",True,0.4602813720703125,True
200887343-1,P06,"(256, 256)",uint8,"[0, 255]",True,0.65924072265625,True
200887343-1,P07,"(256, 256)",uint8,"[0, 255]",True,0.8580474853515625,True
200887343-1,P08,"(256, 256)",uint8,"[0, 255]",True,0.4003448486328125,True
200887343-1,P09,"(256, 256)",uint8,"[0, 255]",True,0.6744384765625,True
200887343-1,P10,"(256, 256)",uint8,"[0, 255]",True,0.967559814453125,True
200887343-1,P11,"(256, 256)",uint8,"[0, 255]",True,0.9589691162109375,True
200887343-1,P12,"(256, 256)",uint8,"[0, 255]",True,0.7574310302734375,True
200887343-1,P13,"(256, 256)",uint8,"[0, 255]",True,0.5860748291015625,True
200887343-1,P14,"(256, 256)",uint8,"[0, 255]",True,0.819000244140625,True
200887343-1,P15,"(256, 256)",uint8,"[0, 255]",True,0.5043182373046875,True
200887343-1,P16,"(256, 256)",uint8,"[0, 255]",True,0.57257080078125,True
200887343-1,P17,"(256, 256)",uint8,"[0, 255]",True,0.124542236328125,True
200887343-1,P18,"(256, 256)",uint8,"[0, 255]",True,0.8170928955078125,True
200887343-1,P19,"(256, 256)",uint8,"[0, 255]",True,0.851409912109375,True
200887343-1,P20,"(256, 256)",uint8,"[0, 255]",True,0.225189208984375,True
201091104,P01,"(256, 256)",uint8,"[0, 255]",True,0.4005279541015625,True
201091104,P02,"(256, 256)",uint8,"[0, 255]",True,0.9990997314453125,True
201091104,P03,"(256, 256)",uint8,"[0, 255]",True,0.9735565185546875,True
201091104,P04,"(256, 256)",uint8,"[0, 255]",True,0.2896728515625,True
201091104,P05,"(256, 256)",uint8,"[0, 255]",True,0.4933929443359375,True
201091104,P06,"(256, 256)",uint8,"[0, 255]",True,0.6963043212890625,True
201091104,P07,"(256, 256)",uint8,"[0, 255]",True,0.7887725830078125,True
201091104,P08,"(256, 256)",uint8,"[0, 255]",True,0.43121337890625,True
201091104,P09,"(256, 256)",uint8,"[0, 255]",True,0.7164459228515625,True
201091104,P10,"(256, 256)",uint8,"[0, 255]",True,0.9938507080078125,True
201091104,P11,"(256, 256)",uint8,"[0, 255]",True,0.99200439453125,True
