case_id,patch_id,shape,dtype,finite,min,max,hwc_to_chw_shape,range_ok,full_slice_equal,pass
206148129,P03,"(256, 256, 3)",float32,True,0.0,0.8358676433563232,"(3, 256, 256)",True,True,True
206148129,P04,"(256, 256, 3)",float32,True,0.0,0.6096808314323425,"(3, 256, 256)",True,True,True
206148129,P05,"(256, 256, 3)",float32,True,0.0,0.9430772662162781,"(3, 256, 256)",True,True,True
206148129,P06,"(256, 256, 3)",float32,True,0.0,0.9530078172683716,"(3, 256, 256)",True,True,True
206148129,P07,"(256, 256, 3)",float32,True,0.0,0.9530078172683716,"(3, 256, 256)",True,True,True
206148129,P08,"(256, 256, 3)",float32,True,0.0,0.6482522487640381,"(3, 256, 256)",True,True,True
206148129,P09,"(256, 256, 3)",float32,True,0.0,0.968215823173523,"(3, 256, 256)",True,True,True
206148129,P10,"(256, 256, 3)",float32,True,0.0,0.8851401805877686,"(3, 256, 256)",True,True,True
206148129,P11,"(256, 256, 3)",float32,True,0.0,0.8573880195617676,"(3, 256, 256)",True,True,True
206148129,P12,"(256, 256, 3)",float32,True,0.0,0.5893965363502502,"(3, 256, 256)",True,True,True
206148129,P13,"(256, 256, 3)",float32,True,0.0,0.760740339756012,"(3, 256, 256)",True,True,True
206148129,P14,"(256, 256, 3)",float32,True,0.0,0.7018269896507263,"(3, 256, 256)",True,True,True
206148129,P15,"(256, 256, 3)",float32,True,0.0,0.6462435722351074,"(3, 256, 256)",True,True,True
206148129,P16,"(256, 256, 3)",float32,True,0.0,0.581204891204834,"(3, 256, 256)",True,True,True
206148129,P17,"(256, 256, 3)",float32,True,0.0,0.6007834672927856,"(3, 256, 256)",True,True,True
206148129,P18,"(256, 256, 3)",float32,True,0.0,0.6427785754203796,"(3, 256, 256)",True,True,True
206148129,P19,"(256, 256, 3)",float32,True,0.0,0.6037106513977051,"(3, 256, 256)",True,True,True
206148129,P20,"(256, 256, 3)",float32,True,0.0,0.544438362121582,"(3, 256, 256)",True,True,True
206151450,P01,"(256, 256, 3)",float32,True,0.0,0.322973370552063,"(3, 256, 256)",True,True,True
206151450,P02,"(256, 256, 3)",float32,True,0.0,0.6518669724464417,"(3, 256, 256)",True,True,True
206151450,P03,"(256, 256, 3)",float32,True,0.0,0.6292780637741089,"(3, 256, 256)",True,True,True
206151450,P04,"(256, 256, 3)",float32,True,0.0,0.6448746919631958,"(3, 256, 256)",True,True,True
206151450,P05,"(256, 256, 3)",float32,True,0.0,0.4382813572883606,"(3, 256, 256)",True,True,True
206151450,P06,"(256, 256, 3)",float32,True,0.0,0.7573064565658569,"(3, 256, 256)",True,True,True
206151450,P07,"(256, 256, 3)",float32,True,0.0,0.8363552093505859,"(3, 256, 256)",True,True,True
206151450,P08,"(256, 256, 3)",float32,True,0.0,0.8008210062980652,"(3, 256, 256)",True,True,True
206151450,P09,"(256, 256, 3)",float32,True,0.0,0.4451867938041687,"(3, 256, 256)",True,True,True
206151450,P10,"(256, 256, 3)",float32,True,0.0,0.6583748459815979,"(3, 256, 256)",True,True,True
206151450,P11,"(256, 256, 3)",float32,True,0.0,0.9057193398475647,"(3, 256, 256)",True,True,True
206151450,P12,"(256, 256, 3)",float32,True,0.0,0.7855392694473267,"(3, 256, 256)",True,True,True
206151450,P13,"(256, 256, 3)",float32,True,0.0,0.4288731515407562,"(3, 256, 256)",True,True,True
206151450,P14,"(256, 256, 3)",float32,True,0.0,0.4507858455181122,"(3, 256, 256)",True,True,True
206151450,P15,"(256, 256, 3)",float32,True,0.0,0.795211672782898,"(3, 256, 256)",True,True,True
206151450,P16,"(256, 256, 3)",float32,True,0.0,0.8020486235618591,"(3, 256, 256)",True,True,True
206151450,P17,"(256, 256, 3)",float32,True,0.0,0.37260815501213074,"(3, 256, 256)",True,True,True
206151450,P18,"(256, 256, 3)",float32,True,0.0,0.7630950212478638,"(3, 256, 256)",True,True,True
206151450,P19,"(256, 256, 3)",float32,True,0.0,0.8031892776489258,"(3, 256, 256)",True,True,True
206151450,P20,"(256, 256, 3)",float32,True,0.0,0.7971564531326294,"(3, 256, 256)",True,True,True
206248971,P01,"(256, 256, 3)",float32,True,0.0,0.40704575181007385,"(3, 256, 256)",True,True,True
206248971,P02,"(256, 256, 3)",float32,True,0.0,0.8291446566581726,"(3, 256, 256)",True,True,True
206248971,P03,"(256, 256, 3)",float32,True,0.0,0.9940232634544373,"(3, 256, 256)",True,True,True
206248971,P04,"(256, 256, 3)",float32,True,0.0,0.9940232634544373,"(3, 256, 256)",True,True,True
206248971,P05,"(256, 256, 3)",float32,True,0.0,0.41469359397888184,"(3, 256, 256)",True,True,True
206248971,P06,"(256, 256, 3)",float32,True,0.0,0.8345984220504761,"(3, 256, 256)",True,True,True
206248971,P07,"(256, 256, 3)",float32,True,0.0,0.9237518310546875,"(3, 256, 256)",True,True,True
206248971,P08,"(256, 256, 3)",float32,True,0.0,0.9570757150650024,"(3, 256, 256)",True,True,True
206248971,P09,"(256, 256, 3)",float32,True,0.0,0.48484909534454346,"(3, 256, 256)",True,True,True
206248971,P10,"(256, 256, 3)",float32,True,0.010539707727730274,0.7161872386932373,"(3, 256, 256)",True,True,True
206248971,P11,"(256, 256, 3)",float32,True,0.0,0.9157554507255554,"(3, 256, 256)",True,True,True
206248971,P12,"(256, 256, 3)",float32,True,0.0,0.9830428957939148,"(3, 256, 256)",True,True,True
206248971,P13,"(256, 256, 3)",float32,True,0.0,0.4244692921638489,"(3, 256, 256)",True,True,True
206248971,P14,"(256, 256, 3)",float32,True,0.0,0.5824699401855469,"(3, 256, 256)",True,True,True
206248971,P15,"(256, 256, 3)",float32,True,0.0,0.8813223838806152,"(3, 256, 256)",True,True,True
206248971,P16,"(256, 256, 3)",float32,True,0.0,0.9841998815536499,"(3, 256, 256)",True,True,True
206248971,P17,"(256, 256, 3)",float32,True,0.0,0.41188758611679077,"(3, 256, 256)",True,True,True
206248971,P18,"(256, 256, 3)",float32,True,0.0,0.4895223081111908,"(3, 256, 256)",True,True,True
206248971,P19,"(256, 256, 3)",float32,True,0.0,0.953169584274292,"(3, 256, 256)",True,True,True
206248971,P20,"(256, 256, 3)",float32,True,0.0,0.927217960357666,"(3, 256, 256)",True,True,True
206281747,P01,"(256, 256, 3)",float32,True,0.0,0.7040348649024963,"(3, 256, 256)",True,True,True
206281747,P02,"(256, 256, 3)",float32,True,0.0,0.9922863841056824,"(3, 256, 256)",True,True,True
206281747,P03,"(256, 256, 3)",float32,True,0.0,0.8958210945129395,"(3, 256, 256)",True,True,True
206281747,P04,"(256, 256, 3)",float32,True,0.0,0.4934109151363373,"(3, 256, 256)",True,True,True
206281747,P05,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206281747,P06,"(256, 256, 3)",float32,True,0.0,0.919660210609436,"(3, 256, 256)",True,True,True
206281747,P07,"(256, 256, 3)",float32,True,0.0,0.8958210945129395,"(3, 256, 256)",True,True,True
206281747,P08,"(256, 256, 3)",float32,True,0.0,0.4411906898021698,"(3, 256, 256)",True,True,True
206281747,P09,"(256, 256, 3)",float32,True,0.0,0.6765847206115723,"(3, 256, 256)",True,True,True
206281747,P10,"(256, 256, 3)",float32,True,0.0,0.6565590500831604,"(3, 256, 256)",True,True,True
206281747,P11,"(256, 256, 3)",float32,True,0.0,0.7206083536148071,"(3, 256, 256)",True,True,True
206281747,P12,"(256, 256, 3)",float32,True,0.0,0.38314536213874817,"(3, 256, 256)",True,True,True
206281747,P13,"(256, 256, 3)",float32,True,0.0,0.562952995300293,"(3, 256, 256)",True,True,True
206281747,P14,"(256, 256, 3)",float32,True,0.0,0.5270093679428101,"(3, 256, 256)",True,True,True
206281747,P15,"(256, 256, 3)",float32,True,0.0,0.4530997574329376,"(3, 256, 256)",True,True,True
206281747,P16,"(256, 256, 3)",float32,True,0.0,0.36428266763687134,"(3, 256, 256)",True,True,True
206281747,P17,"(256, 256, 3)",float32,True,0.0,0.4846073389053345,"(3, 256, 256)",True,True,True
206281747,P18,"(256, 256, 3)",float32,True,0.0,0.4719100296497345,"(3, 256, 256)",True,True,True
206281747,P19,"(256, 256, 3)",float32,True,0.0,0.3160634934902191,"(3, 256, 256)",True,True,True
206281747,P20,"(256, 256, 3)",float32,True,0.0,0.3192973732948303,"(3, 256, 256)",True,True,True
206333335,P01,"(256, 256, 3)",float32,True,0.0,0.3317396342754364,"(3, 256, 256)",True,True,True
206333335,P02,"(256, 256, 3)",float32,True,0.048171818256378174,0.4825766980648041,"(3, 256, 256)",True,True,True
206333335,P03,"(256, 256, 3)",float32,True,0.08228271454572678,0.49563977122306824,"(3, 256, 256)",True,True,True
206333335,P04,"(256, 256, 3)",float32,True,0.0,0.490837424993515,"(3, 256, 256)",True,True,True
206333335,P05,"(256, 256, 3)",float32,True,0.0,0.3023490309715271,"(3, 256, 256)",True,True,True
206333335,P06,"(256, 256, 3)",float32,True,0.0,0.47155576944351196,"(3, 256, 256)",True,True,True
206333335,P07,"(256, 256, 3)",float32,True,0.0,0.479320228099823,"(3, 256, 256)",True,True,True
206333335,P08,"(256, 256, 3)",float32,True,0.0,0.4620770812034607,"(3, 256, 256)",True,True,True
206333335,P09,"(256, 256, 3)",float32,True,0.0,0.2746773660182953,"(3, 256, 256)",True,True,True
206333335,P10,"(256, 256, 3)",float32,True,0.0,0.2874409258365631,"(3, 256, 256)",True,True,True
206333335,P11,"(256, 256, 3)",float32,True,0.0,0.360291063785553,"(3, 256, 256)",True,True,True
206333335,P12,"(256, 256, 3)",float32,True,0.0,0.411382794380188,"(3, 256, 256)",True,True,True
206333335,P13,"(256, 256, 3)",float32,True,0.0,0.2874408960342407,"(3, 256, 256)",True,True,True
206333335,P14,"(256, 256, 3)",float32,True,0.0,0.29439809918403625,"(3, 256, 256)",True,True,True
206333335,P15,"(256, 256, 3)",float32,True,0.0,0.33716368675231934,"(3, 256, 256)",True,True,True
206333335,P16,"(256, 256, 3)",float32,True,0.0,0.4070758521556854,"(3, 256, 256)",True,True,True
206333335,P17,"(256, 256, 3)",float32,True,0.0,0.2788943350315094,"(3, 256, 256)",True,True,True
206333335,P18,"(256, 256, 3)",float32,True,0.0,0.34952059388160706,"(3, 256, 256)",True,True,True
206333335,P19,"(256, 256, 3)",float32,True,0.0,0.3864295482635498,"(3, 256, 256)",True,True,True
206333335,P20,"(256, 256, 3)",float32,True,0.0,0.3699474036693573,"(3, 256, 256)",True,True,True
206342969,P01,"(256, 256, 3)",float32,True,0.0,0.9682348966598511,"(3, 256, 256)",True,True,True
206342969,P02,"(256, 256, 3)",float32,True,0.03789240121841431,0.835577130317688,"(3, 256, 256)",True,True,True
206342969,P03,"(256, 256, 3)",float32,True,0.0,0.7226535081863403,"(3, 256, 256)",True,True,True
206342969,P04,"(256, 256, 3)",float32,True,0.0,0.26590031385421753,"(3, 256, 256)",True,True,True
206342969,P05,"(256, 256, 3)",float32,True,0.0,0.9770622253417969,"(3, 256, 256)",True,True,True
206342969,P06,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206342969,P07,"(256, 256, 3)",float32,True,0.0,0.6763413548469543,"(3, 256, 256)",True,True,True
206342969,P08,"(256, 256, 3)",float32,True,0.0,0.23368093371391296,"(3, 256, 256)",True,True,True
206342969,P09,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206342969,P10,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206342969,P11,"(256, 256, 3)",float32,True,0.0,0.2908473610877991,"(3, 256, 256)",True,True,True
206342969,P12,"(256, 256, 3)",float32,True,0.0,0.27814391255378723,"(3, 256, 256)",True,True,True
206342969,P13,"(256, 256, 3)",float32,True,0.0,0.996792197227478,"(3, 256, 256)",True,True,True
206342969,P14,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206342969,P15,"(256, 256, 3)",float32,True,0.0,0.2908473610877991,"(3, 256, 256)",True,True,True
206342969,P16,"(256, 256, 3)",float32,True,0.0,0.23171454668045044,"(3, 256, 256)",True,True,True
206342969,P17,"(256, 256, 3)",float32,True,0.0,0.8799895644187927,"(3, 256, 256)",True,True,True
206342969,P18,"(256, 256, 3)",float32,True,0.0,0.8960086107254028,"(3, 256, 256)",True,True,True
206342969,P19,"(256, 256, 3)",float32,True,0.0,0.23598255217075348,"(3, 256, 256)",True,True,True
206342969,P20,"(256, 256, 3)",float32,True,0.0,0.20349518954753876,"(3, 256, 256)",True,True,True
206342969-1,P01,"(256, 256, 3)",float32,True,0.0,0.7508181929588318,"(3, 256, 256)",True,True,True
206342969-1,P02,"(256, 256, 3)",float32,True,0.0,0.8538256287574768,"(3, 256, 256)",True,True,True
206342969-1,P03,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206342969-1,P04,"(256, 256, 3)",float32,True,0.0,0.8954904675483704,"(3, 256, 256)",True,True,True
206342969-1,P05,"(256, 256, 3)",float32,True,0.0,0.7418922185897827,"(3, 256, 256)",True,True,True
206342969-1,P06,"(256, 256, 3)",float32,True,0.0,0.830582857131958,"(3, 256, 256)",True,True,True
206342969-1,P07,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206342969-1,P08,"(256, 256, 3)",float32,True,0.0,0.8649932146072388,"(3, 256, 256)",True,True,True
206342969-1,P09,"(256, 256, 3)",float32,True,0.0,0.7904564738273621,"(3, 256, 256)",True,True,True
206342969-1,P10,"(256, 256, 3)",float32,True,0.0,0.983718991279602,"(3, 256, 256)",True,True,True
206342969-1,P11,"(256, 256, 3)",float32,True,0.0,0.9949799180030823,"(3, 256, 256)",True,True,True
206342969-1,P12,"(256, 256, 3)",float32,True,0.0,0.9033927917480469,"(3, 256, 256)",True,True,True
206342969-1,P13,"(256, 256, 3)",float32,True,0.0,0.6925244331359863,"(3, 256, 256)",True,True,True
206342969-1,P14,"(256, 256, 3)",float32,True,0.0,0.6575064063072205,"(3, 256, 256)",True,True,True
206342969-1,P15,"(256, 256, 3)",float32,True,0.0,0.7374863028526306,"(3, 256, 256)",True,True,True
206342969-1,P16,"(256, 256, 3)",float32,True,0.0,0.5998566746711731,"(3, 256, 256)",True,True,True
206342969-1,P17,"(256, 256, 3)",float32,True,0.0,0.691332995891571,"(3, 256, 256)",True,True,True
206342969-1,P18,"(256, 256, 3)",float32,True,0.0,0.6787417531013489,"(3, 256, 256)",True,True,True
206342969-1,P19,"(256, 256, 3)",float32,True,0.0,0.7518903613090515,"(3, 256, 256)",True,True,True
206342969-1,P20,"(256, 256, 3)",float32,True,0.0,0.5394796133041382,"(3, 256, 256)",True,True,True
206409114,P01,"(256, 256, 3)",float32,True,0.0,0.33716365694999695,"(3, 256, 256)",True,True,True
206409114,P02,"(256, 256, 3)",float32,True,0.0,0.5406695008277893,"(3, 256, 256)",True,True,True
206409114,P03,"(256, 256, 3)",float32,True,0.05399113520979881,0.9333264827728271,"(3, 256, 256)",True,True,True
206409114,P04,"(256, 256, 3)",float32,True,0.0,0.9611258506774902,"(3, 256, 256)",True,True,True
206409114,P05,"(256, 256, 3)",float32,True,0.0,0.3516615331172943,"(3, 256, 256)",True,True,True
206409114,P06,"(256, 256, 3)",float32,True,0.0,0.5525497198104858,"(3, 256, 256)",True,True,True
206409114,P07,"(256, 256, 3)",float32,True,0.0,0.9543145895004272,"(3, 256, 256)",True,True,True
206409114,P08,"(256, 256, 3)",float32,True,0.0,0.921582043170929,"(3, 256, 256)",True,True,True
206409114,P09,"(256, 256, 3)",float32,True,0.0,0.4215881824493408,"(3, 256, 256)",True,True,True
206409114,P10,"(256, 256, 3)",float32,True,0.0,0.5004177689552307,"(3, 256, 256)",True,True,True
206409114,P11,"(256, 256, 3)",float32,True,0.0,0.9671131372451782,"(3, 256, 256)",True,True,True
206409114,P12,"(256, 256, 3)",float32,True,0.0,0.9443432092666626,"(3, 256, 256)",True,True,True
206409114,P13,"(256, 256, 3)",float32,True,0.0,0.38541144132614136,"(3, 256, 256)",True,True,True
206409114,P14,"(256, 256, 3)",float32,True,0.0,0.4294137954711914,"(3, 256, 256)",True,True,True
206409114,P15,"(256, 256, 3)",float32,True,0.0,0.8996694087982178,"(3, 256, 256)",True,True,True
206409114,P16,"(256, 256, 3)",float32,True,0.0,0.9008176922798157,"(3, 256, 256)",True,True,True
206409114,P17,"(256, 256, 3)",float32,True,0.0,0.34068962931632996,"(3, 256, 256)",True,True,True
206409114,P18,"(256, 256, 3)",float32,True,0.0,0.3712574541568756,"(3, 256, 256)",True,True,True
206409114,P19,"(256, 256, 3)",float32,True,0.0,0.8776154518127441,"(3, 256, 256)",True,True,True
206409114,P20,"(256, 256, 3)",float32,True,0.0,0.796490490436554,"(3, 256, 256)",True,True,True
206439717-1,P01,"(256, 256, 3)",float32,True,0.0,0.8459371328353882,"(3, 256, 256)",True,True,True
206439717-1,P02,"(256, 256, 3)",float32,True,0.07000724971294403,0.8730218410491943,"(3, 256, 256)",True,True,True
206439717-1,P03,"(256, 256, 3)",float32,True,0.06422334909439087,0.7839173674583435,"(3, 256, 256)",True,True,True
206439717-1,P04,"(256, 256, 3)",float32,True,0.0,0.6695892214775085,"(3, 256, 256)",True,True,True
206439717-1,P05,"(256, 256, 3)",float32,True,0.0,0.8377562761306763,"(3, 256, 256)",True,True,True
206439717-1,P06,"(256, 256, 3)",float32,True,0.0,0.9993857145309448,"(3, 256, 256)",True,True,True
206439717-1,P07,"(256, 256, 3)",float32,True,0.0,0.7839173674583435,"(3, 256, 256)",True,True,True
206439717-1,P08,"(256, 256, 3)",float32,True,0.0,0.6411539912223816,"(3, 256, 256)",True,True,True
206439717-1,P09,"(256, 256, 3)",float32,True,0.0,0.90114825963974,"(3, 256, 256)",True,True,True
206439717-1,P10,"(256, 256, 3)",float32,True,0.0,0.9993857145309448,"(3, 256, 256)",True,True,True
206439717-1,P11,"(256, 256, 3)",float32,True,0.0,0.8023839592933655,"(3, 256, 256)",True,True,True
206439717-1,P12,"(256, 256, 3)",float32,True,0.0,0.6879206299781799,"(3, 256, 256)",True,True,True
206439717-1,P13,"(256, 256, 3)",float32,True,0.0,0.8129553198814392,"(3, 256, 256)",True,True,True
206439717-1,P14,"(256, 256, 3)",float32,True,0.0,0.9565499424934387,"(3, 256, 256)",True,True,True
206439717-1,P15,"(256, 256, 3)",float32,True,0.0,0.7724987268447876,"(3, 256, 256)",True,True,True
206439717-1,P16,"(256, 256, 3)",float32,True,0.0,0.6879206299781799,"(3, 256, 256)",True,True,True
206439717-1,P17,"(256, 256, 3)",float32,True,0.0,0.6915767192840576,"(3, 256, 256)",True,True,True
206439717-1,P18,"(256, 256, 3)",float32,True,0.0,0.7424558401107788,"(3, 256, 256)",True,True,True
206439717-1,P19,"(256, 256, 3)",float32,True,0.0,0.6633342504501343,"(3, 256, 256)",True,True,True
206439717-1,P20,"(256, 256, 3)",float32,True,0.0,0.5118995904922485,"(3, 256, 256)",True,True,True
206528283,P01,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206528283,P02,"(256, 256, 3)",float32,True,0.0029146280139684677,0.8814489245414734,"(3, 256, 256)",True,True,True
206528283,P03,"(256, 256, 3)",float32,True,0.0,0.5307210683822632,"(3, 256, 256)",True,True,True
206528283,P04,"(256, 256, 3)",float32,True,0.0,0.1218913346529007,"(3, 256, 256)",True,True,True
206528283,P05,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206528283,P06,"(256, 256, 3)",float32,True,0.0,0.8951583504676819,"(3, 256, 256)",True,True,True
206528283,P07,"(256, 256, 3)",float32,True,0.0,0.8514397144317627,"(3, 256, 256)",True,True,True
206528283,P08,"(256, 256, 3)",float32,True,0.0,0.15736009180545807,"(3, 256, 256)",True,True,True
206528283,P09,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206528283,P10,"(256, 256, 3)",float32,True,0.0,0.9711059331893921,"(3, 256, 256)",True,True,True
206528283,P11,"(256, 256, 3)",float32,True,0.0,0.7250080108642578,"(3, 256, 256)",True,True,True
206528283,P12,"(256, 256, 3)",float32,True,0.0,0.40760913491249084,"(3, 256, 256)",True,True,True
206528283,P13,"(256, 256, 3)",float32,True,0.0,0.9981328845024109,"(3, 256, 256)",True,True,True
206528283,P14,"(256, 256, 3)",float32,True,0.0,0.9981328845024109,"(3, 256, 256)",True,True,True
206528283,P15,"(256, 256, 3)",float32,True,0.0,0.21659094095230103,"(3, 256, 256)",True,True,True
206528283,P16,"(256, 256, 3)",float32,True,0.0,0.18505452573299408,"(3, 256, 256)",True,True,True
206528283,P17,"(256, 256, 3)",float32,True,0.0,0.8874952793121338,"(3, 256, 256)",True,True,True
206528283,P18,"(256, 256, 3)",float32,True,0.0,0.961264967918396,"(3, 256, 256)",True,True,True
206528283,P19,"(256, 256, 3)",float32,True,0.0,0.2727922797203064,"(3, 256, 256)",True,True,True
206528283,P20,"(256, 256, 3)",float32,True,0.0,0.1352306753396988,"(3, 256, 256)",True,True,True
206664979,P01,"(256, 256, 3)",float32,True,0.0,0.1483977735042572,"(3, 256, 256)",True,True,True
206664979,P02,"(256, 256, 3)",float32,True,0.0,0.44523197412490845,"(3, 256, 256)",True,True,True
206664979,P03,"(256, 256, 3)",float32,True,0.0036558499559760094,0.7928172945976257,"(3, 256, 256)",True,True,True
206664979,P04,"(256, 256, 3)",float32,True,0.0,0.8980424404144287,"(3, 256, 256)",True,True,True
206664979,P05,"(256, 256, 3)",float32,True,0.0,0.19608759880065918,"(3, 256, 256)",True,True,True
206664979,P06,"(256, 256, 3)",float32,True,0.0,0.5473179817199707,"(3, 256, 256)",True,True,True
206664979,P07,"(256, 256, 3)",float32,True,0.0,0.8195968270301819,"(3, 256, 256)",True,True,True
206664979,P08,"(256, 256, 3)",float32,True,0.0,0.9805201888084412,"(3, 256, 256)",True,True,True
206664979,P09,"(256, 256, 3)",float32,True,0.0,0.2542329430580139,"(3, 256, 256)",True,True,True
206664979,P10,"(256, 256, 3)",float32,True,0.0,0.789289653301239,"(3, 256, 256)",True,True,True
206664979,P11,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206664979,P12,"(256, 256, 3)",float32,True,0.0,1.0,"(3, 256, 256)",True,True,True
206664979,P13,"(256, 256, 3)",float32,True,0.0,0.21783459186553955,"(3, 256, 256)",True,True,True
206664979,P14,"(256, 256, 3)",float32,True,0.0,0.5873593091964722,"(3, 256, 256)",True,True,True
206664979,P15,"(256, 256, 3)",float32,True,0.0,0.8998115062713623,"(3, 256, 256)",True,True,True
206664979,P16,"(256, 256, 3)",float32,True,0.0,0.9837521314620972,"(3, 256, 256)",True,True,True
206664979,P17,"(256, 256, 3)",float32,True,0.0,0.14188289642333984,"(3, 256, 256)",True,True,True
206664979,P18,"(256, 256, 3)",float32,True,0.0,0.43783438205718994,"(3, 256, 256)",True,True,True
206664979,P19,"(256, 256, 3)",float32,True,0.0,0.9160264730453491,"(3, 256, 256)",True,True,True
206664979,P20,"(256, 256, 3)",float32,True,0.0,0.6597239971160889,"(3, 256, 256)",True,True,True
206874086,P01,"(256, 256, 3)",float32,True,0.0,0.4331415593624115,"(3, 256, 256)",True,True,True
206874086,P02,"(256, 256, 3)",float32,True,0.0,0.6646561622619629,"(3, 256, 256)",True,True,True
206874086,P03,"(256, 256, 3)",float32,True,0.0,0.5033716559410095,"(3, 256, 256)",True,True,True
206874086,P04,"(256, 256, 3)",float32,True,0.0,0.2365761697292328,"(3, 256, 256)",True,True,True
206874086,P05,"(256, 256, 3)",float32,True,0.0,0.4485039710998535,"(3, 256, 256)",True,True,True
206874086,P06,"(256, 256, 3)",float32,True,0.0,0.44683170318603516,"(3, 256, 256)",True,True,True
206874086,P07,"(256, 256, 3)",float32,True,0.0,0.4222622811794281,"(3, 256, 256)",True,True,True
206874086,P08,"(256, 256, 3)",float32,True,0.0,0.32232192158699036,"(3, 256, 256)",True,True,True
206874086,P09,"(256, 256, 3)",float32,True,0.0,0.5472685098648071,"(3, 256, 256)",True,True,True
206874086,P10,"(256, 256, 3)",float32,True,0.0,0.5806414484977722,"(3, 256, 256)",True,True,True
206874086,P11,"(256, 256, 3)",float32,True,0.0,0.3759826123714447,"(3, 256, 256)",True,True,True
206874086,P12,"(256, 256, 3)",float32,True,0.0,0.35521310567855835,"(3, 256, 256)",True,True,True
206874086,P13,"(256, 256, 3)",float32,True,0.0,0.41832220554351807,"(3, 256, 256)",True,True,True
206874086,P14,"(256, 256, 3)",float32,True,0.0,0.4263004660606384,"(3, 256, 256)",True,True,True
206874086,P15,"(256, 256, 3)",float32,True,0.0,0.3281691074371338,"(3, 256, 256)",True,True,True
206874086,P16,"(256, 256, 3)",float32,True,0.0,0.20892012119293213,"(3, 256, 256)",True,True,True
206874086,P17,"(256, 256, 3)",float32,True,0.0,0.35361766815185547,"(3, 256, 256)",True,True,True
206874086,P18,"(256, 256, 3)",float32,True,0.0,0.38388773798942566,"(3, 256, 256)",True,True,True
206874086,P19,"(256, 256, 3)",float32,True,0.0,0.32602810859680176,"(3, 256, 256)",True,True,True
206874086,P20,"(256, 256, 3)",float32,True,0.0,0.17304764688014984,"(3, 256, 256)",True,True,True
9300017987-1,P01,"(256, 256, 3)",float32,True,0.0,0.7517482042312622,"(3, 256, 256)",True,True,True
9300017987-1,P02,"(256, 256, 3)",float32,True,0.12132211029529572,0.7212194800376892,"(3, 256, 256)",True,True,True
9300017987-1,P03,"(256, 256, 3)",float32,True,0.037138521671295166,0.6372655034065247,"(3, 256, 256)",True,True,True
9300017987-1,P04,"(256, 256, 3)",float32,True,0.0,0.3555446267127991,"(3, 256, 256)",True,True,True
9300017987-1,P05,"(256, 256, 3)",float32,True,0.0,0.7297665476799011,"(3, 256, 256)",True,True,True
9300017987-1,P06,"(256, 256, 3)",float32,True,0.0,0.7673753499984741,"(3, 256, 256)",True,True,True
9300017987-1,P07,"(256, 256, 3)",float32,True,0.0,0.7673753499984741,"(3, 256, 256)",True,True,True
9300017987-1,P08,"(256, 256, 3)",float32,True,0.0,0.3944878578186035,"(3, 256, 256)",True,True,True
9300017987-1,P09,"(256, 256, 3)",float32,True,0.0,0.7760759592056274,"(3, 256, 256)",True,True,True
9300017987-1,P10,"(256, 256, 3)",float32,True,0.0,0.8557256460189819,"(3, 256, 256)",True,True,True
9300017987-1,P11,"(256, 256, 3)",float32,True,0.0,0.6848503351211548,"(3, 256, 256)",True,True,True
9300017987-1,P12,"(256, 256, 3)",float32,True,0.0,0.36191821098327637,"(3, 256, 256)",True,True,True
9300017987-1,P13,"(256, 256, 3)",float32,True,0.0,0.6693425178527832,"(3, 256, 256)",True,True,True
9300017987-1,P14,"(256, 256, 3)",float32,True,0.0,0.6864063739776611,"(3, 256, 256)",True,True,True
9300017987-1,P15,"(256, 256, 3)",float32,True,0.0,0.5403578281402588,"(3, 256, 256)",True,True,True
9300017987-1,P16,"(256, 256, 3)",float32,True,0.0,0.36903101205825806,"(3, 256, 256)",True,True,True
9300017987-1,P17,"(256, 256, 3)",float32,True,0.0,0.568159282207489,"(3, 256, 256)",True,True,True
9300017987-1,P18,"(256, 256, 3)",float32,True,0.0,0.6186957955360413,"(3, 256, 256)",True,True,True
9300017987-1,P19,"(256, 256, 3)",float32,True,0.0,0.4426674544811249,"(3, 256, 256)",True,True,True
9300017987-1,P20,"(256, 256, 3)",float32,True,0.0,0.2854121923446655,"(3, 256, 256)",True,True,True
9300073600,P01,"(256, 256, 3)",float32,True,0.0,0.5333443284034729,"(3, 256, 256)",True,True,True
9300073600,P02,"(256, 256, 3)",float32,True,0.025464864447712898,0.7705070972442627,"(3, 256, 256)",True,True,True
