case_id,model,channel,orientation,position,seam_abs_first_difference,matched_local_reference_difference,seam_amplification_ratio,valid_pair_count
A000275458,B2_proposed_lambda_0p50,M_sensitive,horizontal,482,0.019770756363868713,0.003941655158996582,5.015851352122303,776
A000275458,B2_proposed_lambda_0p50,M_sensitive,horizontal,723,0.017550736665725708,0.003330901265144348,5.269065416052212,730
A000275458,B2_proposed_lambda_0p50,M_sensitive,horizontal,964,0.04135763645172119,0.006333112716674805,6.530380603569235,319
A000275458,B2_proposed_lambda_0p50,H_sensitive,vertical,241,0.03043564409017563,0.0018835589289665222,16.15858341672197,898
A000275458,B2_proposed_lambda_0p50,H_sensitive,vertical,482,0.01179492473602295,0.0017860233783721924,6.604014747090825,1042
A000275458,B2_proposed_lambda_0p50,H_sensitive,vertical,723,0.011394217610359192,0.0021173208951950073,5.381431615224456,923
A000275458,B2_proposed_lambda_0p50,H_sensitive,horizontal,241,0.008215025067329407,0.0027436092495918274,2.9942401840048225,602
A000275458,B2_proposed_lambda_0p50,H_sensitive,horizontal,482,0.015430495142936707,0.0024895071983337402,6.198212701319493,776
A000275458,B2_proposed_lambda_0p50,H_sensitive,horizontal,723,0.010538995265960693,0.0019963979721069336,5.279005192316027,730
A000275458,B2_proposed_lambda_0p50,H_sensitive,horizontal,964,0.01917591691017151,0.003931999206542969,4.8768872774402645,319
A000289791,B1_baseline,M_sensitive,vertical,241,0.04312039911746979,0.0028569698333740234,15.093053695793637,921
A000289791,B1_baseline,M_sensitive,vertical,482,0.028721436858177185,0.0053002238273620605,5.418910179695756,1068
A000289791,B1_baseline,M_sensitive,vertical,723,0.013766691088676453,0.002551630139350891,5.3952533601846016,905
A000289791,B1_baseline,M_sensitive,horizontal,241,0.014148347079753876,0.002626165747642517,5.3874539667068815,804
A000289791,B1_baseline,M_sensitive,horizontal,482,0.018090292811393738,0.006828539073467255,2.6492186123728225,520
A000289791,B1_baseline,M_sensitive,horizontal,723,0.01580701768398285,0.0027802586555480957,5.685448599091306,826
A000289791,B1_baseline,M_sensitive,horizontal,964,0.019967034459114075,0.008336812257766724,2.3950442734412523,337
A000289791,B1_baseline,H_sensitive,vertical,241,0.012857869267463684,0.0018677711486816406,6.884071032821817,921
A000289791,B1_baseline,H_sensitive,vertical,482,0.024378031492233276,0.0022511929273605347,10.8289392637649,1068
A000289791,B1_baseline,H_sensitive,vertical,723,0.036810457706451416,0.002275802195072174,16.174717543547015,905
A000289791,B1_baseline,H_sensitive,horizontal,241,0.04302307963371277,0.0022885762155056,18.79905913704032,804
A000289791,B1_baseline,H_sensitive,horizontal,482,0.027370348572731018,0.0054457709193229675,5.025982358271469,520
A000289791,B1_baseline,H_sensitive,horizontal,723,0.030668556690216064,0.003060773015022278,10.019872930686097,826
A000289791,B1_baseline,H_sensitive,horizontal,964,0.03491111099720001,0.005056269466876984,6.904519472111604,337
A000289791,B2_proposed_lambda_0p50,M_sensitive,vertical,241,0.03342694044113159,0.003186821937561035,10.489114574197094,921
A000289791,B2_proposed_lambda_0p50,M_sensitive,vertical,482,0.018532685935497284,0.0038740038871765137,4.783858372486194,1068
A000289791,B2_proposed_lambda_0p50,M_sensitive,vertical,723,0.007282271981239319,0.0018276050686836243,3.984598260334192,905
A000289791,B2_proposed_lambda_0p50,M_sensitive,horizontal,241,0.026181146502494812,0.002093791961669922,12.504177573167123,804
A000289791,B2_proposed_lambda_0p50,M_sensitive,horizontal,482,0.013995520770549774,0.003777526319026947,3.7049432842733805,520
A000289791,B2_proposed_lambda_0p50,M_sensitive,horizontal,723,0.01762181520462036,0.0025951415300369263,6.790309890181331,826
A000289791,B2_proposed_lambda_0p50,M_sensitive,horizontal,964,0.012178868055343628,0.005281191319227219,2.306083479441082,337
A000289791,B2_proposed_lambda_0p50,H_sensitive,vertical,241,0.011971384286880493,0.0012540072202682495,9.54650346811651,921
A000289791,B2_proposed_lambda_0p50,H_sensitive,vertical,482,0.020255662500858307,0.001310683786869049,15.45427103648745,1068
A000289791,B2_proposed_lambda_0p50,H_sensitive,vertical,723,0.03890259563922882,0.0012255311012268066,31.74345846347129,905
A000289791,B2_proposed_lambda_0p50,H_sensitive,horizontal,241,0.01509469747543335,0.0016509667038917542,9.142944815730269,804
A000289791,B2_proposed_lambda_0p50,H_sensitive,horizontal,482,0.016200602054595947,0.0023802220821380615,6.806340538290121,520
A000289791,B2_proposed_lambda_0p50,H_sensitive,horizontal,723,0.015232555568218231,0.0020932257175445557,7.277072622062758,826
A000289791,B2_proposed_lambda_0p50,H_sensitive,horizontal,964,0.02233797311782837,0.002769097685813904,8.066877966855051,337
A000314982,B1_baseline,M_sensitive,vertical,241,0.036319829523563385,0.0060700178146362305,5.983479888642882,946
A000314982,B1_baseline,M_sensitive,vertical,482,0.025046586990356445,0.0040877461433410645,6.127236405085986,1043
A000314982,B1_baseline,M_sensitive,vertical,723,0.016697153449058533,0.003162084147334099,5.280426663488763,981
A000314982,B1_baseline,M_sensitive,horizontal,241,0.017014481127262115,0.0034275613725185394,4.964019392538555,828
A000314982,B1_baseline,M_sensitive,horizontal,482,0.019383728504180908,0.008704081177711487,2.2269700966932375,851
A000314982,B1_baseline,M_sensitive,horizontal,723,0.015143513679504395,0.005502969026565552,2.751880594574908,749
A000314982,B1_baseline,M_sensitive,horizontal,964,0.012674972414970398,0.007196217775344849,1.7613380818789444,417
A000314982,B1_baseline,H_sensitive,vertical,241,0.017272241413593292,0.00357133150100708,4.836359045327025,946
A000314982,B1_baseline,H_sensitive,vertical,482,0.017605498433113098,0.003079056739807129,5.717822019901484,1043
A000314982,B1_baseline,H_sensitive,vertical,723,0.02656559646129608,0.003422163426876068,7.7628076569632904,981
A000314982,B1_baseline,H_sensitive,horizontal,241,0.029287949204444885,0.0037159547209739685,7.88167547662871,828
A000314982,B1_baseline,H_sensitive,horizontal,482,0.02216285467147827,0.005174100399017334,4.283421843032659,851
A000314982,B1_baseline,H_sensitive,horizontal,723,0.03751647472381592,0.005277812480926514,7.108337943473431,749
A000314982,B1_baseline,H_sensitive,horizontal,964,0.039279818534851074,0.006370320916175842,6.1660658929982155,417
A000314982,B2_proposed_lambda_0p50,M_sensitive,vertical,241,0.026195839047431946,0.004501909017562866,5.818829065495948,946
A000314982,B2_proposed_lambda_0p50,M_sensitive,vertical,482,0.014421969652175903,0.004325047135353088,3.3345231155877326,1043
A000314982,B2_proposed_lambda_0p50,M_sensitive,vertical,723,0.013668984174728394,0.003383934497833252,4.039376110690478,981
A000314982,B2_proposed_lambda_0p50,M_sensitive,horizontal,241,0.033615440130233765,0.003086589276790619,10.890804413827194,828
A000314982,B2_proposed_lambda_0p50,M_sensitive,horizontal,482,0.020313546061515808,0.006745874881744385,3.011254494724896,851
A000314982,B2_proposed_lambda_0p50,M_sensitive,horizontal,723,0.012168407440185547,0.004418686032295227,2.753852015847113,749
A000314982,B2_proposed_lambda_0p50,M_sensitive,horizontal,964,0.02586190402507782,0.00535246729850769,4.831772447718932,417
A000314982,B2_proposed_lambda_0p50,H_sensitive,vertical,241,0.010068707168102264,0.0018576383590698242,5.420165401689813,946
A000314982,B2_proposed_lambda_0p50,H_sensitive,vertical,482,0.014251530170440674,0.0018762052059173584,7.595933599318922,1043
A000314982,B2_proposed_lambda_0p50,H_sensitive,vertical,723,0.026238173246383667,0.002150103449821472,12.20321433201694,981
A000314982,B2_proposed_lambda_0p50,H_sensitive,horizontal,241,0.011958196759223938,0.0025585442781448364,4.673828339301138,828
A000314982,B2_proposed_lambda_0p50,H_sensitive,horizontal,482,0.015519380569458008,0.003063291311264038,5.066243784038887,851
A000314982,B2_proposed_lambda_0p50,H_sensitive,horizontal,723,0.008410841226577759,0.002197265625,3.8278672942648395,749
A000314982,B2_proposed_lambda_0p50,H_sensitive,horizontal,964,0.029805749654769897,0.0034637898206710815,8.604953299501965,417
A000327597,B1_baseline,M_sensitive,vertical,241,0.030325651168823242,0.0028946474194526672,10.47645766961176,965
A000327597,B1_baseline,M_sensitive,vertical,482,0.023381829261779785,0.002485997974872589,9.405409613647302,1057
A000327597,B1_baseline,M_sensitive,vertical,723,0.018589355051517487,0.003076329827308655,6.04270546040175,972
A000327597,B1_baseline,M_sensitive,horizontal,241,0.01178298145532608,0.003116324543952942,3.7810508133401135,634
A000327597,B1_baseline,M_sensitive,horizontal,482,0.025927722454071045,0.0063112229108810425,4.108193105532911,547
A000327597,B1_baseline,M_sensitive,horizontal,723,0.01817740499973297,0.002700135111808777,6.732035339085009,850
A000327597,B1_baseline,M_sensitive,horizontal,964,0.013004794716835022,0.005851909518241882,2.222316437749673,415
A000327597,B1_baseline,H_sensitive,vertical,241,0.028165489435195923,0.002307124435901642,12.208049546309185,965
A000327597,B1_baseline,H_sensitive,vertical,482,0.016029685735702515,0.0017005950212478638,9.42592770530065,1057
A000327597,B1_baseline,H_sensitive,vertical,723,0.030964262783527374,0.0031690821051597595,9.770735419994955,972
A000327597,B1_baseline,H_sensitive,horizontal,241,0.017925463616847992,0.0037818849086761475,4.739822613582124,634
A000327597,B1_baseline,H_sensitive,horizontal,482,0.025515124201774597,0.004856102168560028,5.254239575458997,547
A000327597,B1_baseline,H_sensitive,horizontal,723,0.032603442668914795,0.0031723380088806152,10.277417654539834,850
A000327597,B1_baseline,H_sensitive,horizontal,964,0.042960673570632935,0.006251901388168335,6.871617272317184,415
A000327597,B2_proposed_lambda_0p50,M_sensitive,vertical,241,0.04717634618282318,0.0029800087213516235,15.83094231536167,965
A000327597,B2_proposed_lambda_0p50,M_sensitive,vertical,482,0.021969616413116455,0.002426348626613617,9.054600053383178,1057
A000327597,B2_proposed_lambda_0p50,M_sensitive,vertical,723,0.01492532342672348,0.0030113905668258667,4.9562894917012095,972
A000327597,B2_proposed_lambda_0p50,M_sensitive,horizontal,241,0.017139233648777008,0.002616599202156067,6.550194476901222,634
A000327597,B2_proposed_lambda_0p50,M_sensitive,horizontal,482,0.02282869815826416,0.004568949341773987,4.99648747350829,547
A000327597,B2_proposed_lambda_0p50,M_sensitive,horizontal,723,0.011120133101940155,0.0020832642912864685,5.3378407833868025,850
A000327597,B2_proposed_lambda_0p50,M_sensitive,horizontal,964,0.024705350399017334,0.0038378871977329254,6.437226817706831,415
A000327597,B2_proposed_lambda_0p50,H_sensitive,vertical,241,0.025272533297538757,0.0014005526900291443,18.044685829683544,965
A000327597,B2_proposed_lambda_0p50,H_sensitive,vertical,482,0.008739173412322998,0.0015065670013427734,5.800720046790634,1057
A000327597,B2_proposed_lambda_0p50,H_sensitive,vertical,723,0.019202016294002533,0.0016606152057647705,11.563194300389505,972
A000327597,B2_proposed_lambda_0p50,H_sensitive,horizontal,241,0.014484092593193054,0.0026196837425231934,5.528947007058762,634
A000327597,B2_proposed_lambda_0p50,H_sensitive,horizontal,482,0.01787211000919342,0.002490587532520294,7.175861024218762,547
A000327597,B2_proposed_lambda_0p50,H_sensitive,horizontal,723,0.007709093391895294,0.002461045980453491,3.132445899016609,850
A000327597,B2_proposed_lambda_0p50,H_sensitive,horizontal,964,0.01824486255645752,0.003873370587825775,4.710332290200125,415
A000330769,B1_baseline,M_sensitive,vertical,241,0.017209477722644806,0.0038565397262573242,4.4624142209689515,892
A000330769,B1_baseline,M_sensitive,vertical,482,0.010914057493209839,0.003480866551399231,3.135442663174544,1093
A000330769,B1_baseline,M_sensitive,vertical,723,0.019432559609413147,0.004840925335884094,4.014224194153981,887
A000330769,B1_baseline,M_sensitive,horizontal,241,0.006070002913475037,0.0032341554760932922,1.8768432613915245,774
A000330769,B1_baseline,M_sensitive,horizontal,482,0.018356874585151672,0.00798027217388153,2.300281767698504,568
A000330769,B1_baseline,M_sensitive,horizontal,723,0.013157814741134644,0.004501760005950928,2.9228156811598933,797
A000330769,B1_baseline,M_sensitive,horizontal,964,0.022406063973903656,0.007868526503443718,2.847555252085625,289
A000330769,B1_baseline,H_sensitive,vertical,241,0.02283533662557602,0.0029980987310409546,7.616605944805184,892
A000330769,B1_baseline,H_sensitive,vertical,482,0.012223109602928162,0.0025648847222328186,4.765559049188758,1093
A000330769,B1_baseline,H_sensitive,vertical,723,0.0175933837890625,0.0030535757541656494,5.761567814160255,887
A000330769,B1_baseline,H_sensitive,horizontal,241,0.02350287139415741,0.004496529698371887,5.226891172861704,774
A000330769,B1_baseline,H_sensitive,horizontal,482,0.02095010131597519,0.004809707403182983,4.355795385339858,568
A000330769,B1_baseline,H_sensitive,horizontal,723,0.01685577630996704,0.0033591091632843018,5.017930494544784,797
A000330769,B1_baseline,H_sensitive,horizontal,964,0.10141953825950623,0.0060615092515945435,16.7317303386273,289
A000330769,B2_proposed_lambda_0p50,M_sensitive,vertical,241,0.02448388934135437,0.004064038395881653,6.024522150219083,892
A000330769,B2_proposed_lambda_0p50,M_sensitive,vertical,482,0.012240678071975708,0.0034605711698532104,3.5371843165871795,1093
A000330769,B2_proposed_lambda_0p50,M_sensitive,vertical,723,0.014920711517333984,0.004837557673454285,3.0843480370530485,887
A000330769,B2_proposed_lambda_0p50,M_sensitive,horizontal,241,0.019594449549913406,0.002607770264148712,7.513871069005384,774
A000330769,B2_proposed_lambda_0p50,M_sensitive,horizontal,482,0.018881112337112427,0.0072419047355651855,2.6072025280558555,568
A000330769,B2_proposed_lambda_0p50,M_sensitive,horizontal,723,0.008655697107315063,0.004696249961853027,1.8431082620773926,797
A000330769,B2_proposed_lambda_0p50,M_sensitive,horizontal,964,0.013180315494537354,0.010069310665130615,1.3089590669668174,289
A000330769,B2_proposed_lambda_0p50,H_sensitive,vertical,241,0.015640988945961,0.0016980171203613281,9.21132581597373,892
A000330769,B2_proposed_lambda_0p50,H_sensitive,vertical,482,0.007569342851638794,0.0017029643058776855,4.444804169452541,1093
A000330769,B2_proposed_lambda_0p50,H_sensitive,vertical,723,0.006752267479896545,0.0019749626517295837,3.4189342621564403,887
A000330769,B2_proposed_lambda_0p50,H_sensitive,horizontal,241,0.00808870792388916,0.0027128979563713074,2.981574703873788,774
A000330769,B2_proposed_lambda_0p50,H_sensitive,horizontal,482,0.019583359360694885,0.0031467080116271973,6.223443446964331,568
A000330769,B2_proposed_lambda_0p50,H_sensitive,horizontal,723,0.008285358548164368,0.0017723888158798218,4.674684510112299,797
A000330769,B2_proposed_lambda_0p50,H_sensitive,horizontal,964,0.024240776896476746,0.004126980900764465,5.873731299825678,289
A000441933,B1_baseline,M_sensitive,vertical,241,0.057620614767074585,0.006051361560821533,9.521925632506758,933
A000441933,B1_baseline,M_sensitive,vertical,482,0.01868876814842224,0.004563778638839722,4.095020732442576,1075
A000441933,B1_baseline,M_sensitive,vertical,723,0.0251007080078125,0.006499357521533966,3.862029119153034,951
A000441933,B1_baseline,M_sensitive,horizontal,241,0.0471765398979187,0.003212250769138336,14.68644364147418,398
A000441933,B1_baseline,M_sensitive,horizontal,482,0.031677164137363434,0.00795939564704895,3.979845397574665,506
A000441933,B1_baseline,M_sensitive,horizontal,723,0.02327132225036621,0.008867859840393066,2.624232077027334,778
A000441933,B1_baseline,M_sensitive,horizontal,964,0.019420213997364044,0.007293671369552612,2.66261159993731,322
A000441933,B1_baseline,H_sensitive,vertical,241,0.016345679759979248,0.004089862108230591,3.996633461819644,933
A000441933,B1_baseline,H_sensitive,vertical,482,0.013548478484153748,0.0028205811977386475,4.803435011980003,1075
A000441933,B1_baseline,H_sensitive,vertical,723,0.019784942269325256,0.003802098333835602,5.2036903117553726,951
A000441933,B1_baseline,H_sensitive,horizontal,241,0.0291573628783226,0.0033179670572280884,8.78771921680671,398
A000441933,B1_baseline,H_sensitive,horizontal,482,0.013494916260242462,0.005449563264846802,2.4763298638657973,506
A000441933,B1_baseline,H_sensitive,horizontal,723,0.038920119404792786,0.00708383321762085,5.494217354311193,778
A000441933,B1_baseline,H_sensitive,horizontal,964,0.05990105867385864,0.007729470729827881,7.749697328557296,322
A000441933,B2_proposed_lambda_0p50,M_sensitive,vertical,241,0.028407186269760132,0.0046270787715911865,6.139334916455716,933
A000441933,B2_proposed_lambda_0p50,M_sensitive,vertical,482,0.024483174085617065,0.0042225271463394165,5.798227751133283,1075
A000441933,B2_proposed_lambda_0p50,M_sensitive,vertical,723,0.01578979194164276,0.005148351192474365,3.0669609255982047,951
A000441933,B2_proposed_lambda_0p50,M_sensitive,horizontal,241,0.03247854858636856,0.0031310059130191803,10.37319937370441,398
A000441933,B2_proposed_lambda_0p50,M_sensitive,horizontal,482,0.015115082263946533,0.0062067508697509766,2.4352648557517673,506
A000441933,B2_proposed_lambda_0p50,M_sensitive,horizontal,723,0.012140057981014252,0.004702627658843994,2.581547776933075,778
A000441933,B2_proposed_lambda_0p50,M_sensitive,horizontal,964,0.010379776358604431,0.0068032145500183105,1.5257164507696994,322
A000441933,B2_proposed_lambda_0p50,H_sensitive,vertical,241,0.01558387279510498,0.0015291869640350342,10.190953200250402,933
A000441933,B2_proposed_lambda_0p50,H_sensitive,vertical,482,0.008351251482963562,0.0015652626752853394,5.335367417552331,1075
A000441933,B2_proposed_lambda_0p50,H_sensitive,vertical,723,0.022054165601730347,0.0015919730067253113,13.853353979438642,951
A000441933,B2_proposed_lambda_0p50,H_sensitive,horizontal,241,0.01626155525445938,0.0019349828362464905,8.40397906453776,398
A000441933,B2_proposed_lambda_0p50,H_sensitive,horizontal,482,0.010118462145328522,0.0025219768285751343,4.012115427338455,506
A000441933,B2_proposed_lambda_0p50,H_sensitive,horizontal,723,0.0073661357164382935,0.001925438642501831,3.825692260461422,778
A000441933,B2_proposed_lambda_0p50,H_sensitive,horizontal,964,0.02943471074104309,0.00304962694644928,9.65190537998833,322
A000454833,B1_baseline,M_sensitive,vertical,241,0.04811732843518257,0.0073821768164634705,6.518040630150575,868
A000454833,B1_baseline,M_sensitive,vertical,482,0.04915769398212433,0.00407785177230835,12.054801575645017,1078
A000454833,B1_baseline,M_sensitive,vertical,723,0.020517079159617424,0.0021397769451141357,9.588419576571624,946
A000454833,B1_baseline,M_sensitive,horizontal,241,0.01765618473291397,0.002512425184249878,7.027546466486301,696
A000454833,B1_baseline,M_sensitive,horizontal,482,0.02774845063686371,0.004155207425355911,6.677994090224976,809
A000454833,B1_baseline,M_sensitive,horizontal,723,0.029042404145002365,0.0050769224762916565,5.72047421935333,742
A000454833,B1_baseline,M_sensitive,horizontal,964,0.01497793197631836,0.007132977247238159,2.099814909688363,313
A000454833,B1_baseline,H_sensitive,vertical,241,0.024698957800865173,0.005696415901184082,4.335876843436811,868
A000454833,B1_baseline,H_sensitive,vertical,482,0.055294185876846313,0.00480276346206665,11.512993779947676,1078
A000454833,B1_baseline,H_sensitive,vertical,723,0.03801746666431427,0.004073843359947205,9.332088471726333,946
A000454833,B1_baseline,H_sensitive,horizontal,241,0.023406341671943665,0.004774302244186401,4.902568054953508,696
A000454833,B1_baseline,H_sensitive,horizontal,482,0.025088995695114136,0.006991401314735413,3.588550358087271,809
A000454833,B1_baseline,H_sensitive,horizontal,723,0.034970834851264954,0.006773635745048523,5.162786450639243,742
A000454833,B1_baseline,H_sensitive,horizontal,964,0.04856690764427185,0.009388446807861328,5.173050306727173,313
A000454833,B2_proposed_lambda_0p50,M_sensitive,vertical,241,0.032111555337905884,0.006614997982978821,4.854356027874595,868
A000454833,B2_proposed_lambda_0p50,M_sensitive,vertical,482,0.01937846839427948,0.0046120285987854,4.201723379421621,1078
A000454833,B2_proposed_lambda_0p50,M_sensitive,vertical,723,0.0223054438829422,0.002062499523162842,10.814763165579816,946
A000454833,B2_proposed_lambda_0p50,M_sensitive,horizontal,241,0.017110701650381088,0.0019345283508300781,8.84489577740964,696
A000454833,B2_proposed_lambda_0p50,M_sensitive,horizontal,482,0.029530465602874756,0.0035249143838882446,8.377640526384303,809
A000454833,B2_proposed_lambda_0p50,M_sensitive,horizontal,723,0.021782420575618744,0.004342641681432724,5.015937802037664,742
A000454833,B2_proposed_lambda_0p50,M_sensitive,horizontal,964,0.024062007665634155,0.0065871477127075195,3.6528720337578493,313
A000454833,B2_proposed_lambda_0p50,H_sensitive,vertical,241,0.021351277828216553,0.0025613978505134583,8.335791261635002,868
A000454833,B2_proposed_lambda_0p50,H_sensitive,vertical,482,0.017598330974578857,0.0025244057178497314,6.971276781371617,1078
A000454833,B2_proposed_lambda_0p50,H_sensitive,vertical,723,0.022422946989536285,0.0023756027221679688,9.438845464714031,946
A000454833,B2_proposed_lambda_0p50,H_sensitive,horizontal,241,0.019714489579200745,0.0023532509803771973,8.377555022908435,696
A000454833,B2_proposed_lambda_0p50,H_sensitive,horizontal,482,0.02373376488685608,0.0026173964142799377,9.067699775357752,809
A000454833,B2_proposed_lambda_0p50,H_sensitive,horizontal,723,0.013661235570907593,0.002483546733856201,5.50069599221719,742
A000454833,B2_proposed_lambda_0p50,H_sensitive,horizontal,964,0.007372677326202393,0.0036792755126953125,2.0038394240276887,313
A000463768,B1_baseline,M_sensitive,vertical,241,0.02922287955880165,0.0024220794439315796,12.065202741368855,916
A000463768,B1_baseline,M_sensitive,vertical,482,0.010186746716499329,0.0014585889875888824,6.983973412794331,1061
A000463768,B1_baseline,M_sensitive,vertical,723,0.015124745666980743,0.002106696367263794,7.179366659014846,994
A000463768,B1_baseline,M_sensitive,horizontal,241,0.008543908596038818,0.0014262739568948746,5.990369906668771,257
A000463768,B1_baseline,M_sensitive,horizontal,482,0.011399485170841217,0.00328001007437706,3.475442120259575,828
A000463768,B1_baseline,M_sensitive,horizontal,723,0.01229354739189148,0.002139061689376831,5.747168231378015,589
A000463768,B1_baseline,M_sensitive,horizontal,964,0.009156741201877594,0.0038408953696489334,2.384012142546473,400
A000463768,B1_baseline,H_sensitive,vertical,241,0.03125442564487457,0.0022862404584884644,13.670664218700601,916
A000463768,B1_baseline,H_sensitive,vertical,482,0.024141713976860046,0.0022031888365745544,10.957623588651241,1061
A000463768,B1_baseline,H_sensitive,vertical,723,0.021381676197052002,0.00267694890499115,7.987330706685775,994
A000463768,B1_baseline,H_sensitive,horizontal,241,0.028209611773490906,0.0024174824357032776,11.669003813719685,257
A000463768,B1_baseline,H_sensitive,horizontal,482,0.04335367679595947,0.003079712390899658,14.077183606491785,828
A000463768,B1_baseline,H_sensitive,horizontal,723,0.03277948498725891,0.002398163080215454,13.668580441429103,589
A000463768,B1_baseline,H_sensitive,horizontal,964,0.031795769929885864,0.0053045302629470825,5.994078334511516,400
A000463768,B2_proposed_lambda_0p50,M_sensitive,vertical,241,0.024264367297291756,0.0025410428643226624,9.548979920183543,916
A000463768,B2_proposed_lambda_0p50,M_sensitive,vertical,482,0.018387243151664734,0.0013795029371976852,13.328890169445808,1061
A000463768,B2_proposed_lambda_0p50,M_sensitive,vertical,723,0.014585241675376892,0.0020451992750167847,7.131452590665396,994
A000463768,B2_proposed_lambda_0p50,M_sensitive,horizontal,241,0.020915232598781586,0.0011445172131061554,18.274283987170918,257
A000463768,B2_proposed_lambda_0p50,M_sensitive,horizontal,482,0.020757898688316345,0.0034350398927927017,6.0429862039817825,828
A000463768,B2_proposed_lambda_0p50,M_sensitive,horizontal,723,0.01426871120929718,0.0023630857467651367,6.038169043502404,589
A000463768,B2_proposed_lambda_0p50,M_sensitive,horizontal,964,0.009347684681415558,0.0025165677070617676,3.7144578512513142,400
A000463768,B2_proposed_lambda_0p50,H_sensitive,vertical,241,0.016323991119861603,0.001280359923839569,12.74953300487519,916
A000463768,B2_proposed_lambda_0p50,H_sensitive,vertical,482,0.01012544333934784,0.0009909868240356445,10.217535777010598,1061
A000463768,B2_proposed_lambda_0p50,H_sensitive,vertical,723,0.01953250914812088,0.0015094578266143799,12.940082717641076,994
A000463768,B2_proposed_lambda_0p50,H_sensitive,horizontal,241,0.006543606519699097,0.003605298697948456,1.8149970546428362,257
A000463768,B2_proposed_lambda_0p50,H_sensitive,horizontal,482,0.023923687636852264,0.0027453601360321045,8.714225618033186,828
A000463768,B2_proposed_lambda_0p50,H_sensitive,horizontal,723,0.005070418119430542,0.0016088038682937622,3.1516695205714353,589
A000463768,B2_proposed_lambda_0p50,H_sensitive,horizontal,964,0.020005524158477783,0.003295496106147766,6.070565252705595,400
A000477213,B1_baseline,M_sensitive,vertical,241,0.02720513939857483,0.0053466930985450745,5.088217874500705,931
A000477213,B1_baseline,M_sensitive,vertical,482,0.0530986487865448,0.005048736929893494,10.517214406960145,1073
A000477213,B1_baseline,M_sensitive,vertical,723,0.028603702783584595,0.006275147199630737,4.5582520806379705,878
A000477213,B1_baseline,M_sensitive,horizontal,241,0.023707471787929535,0.008930385112762451,2.6546975842502456,416
A000477213,B1_baseline,M_sensitive,horizontal,482,0.027520477771759033,0.008700653910636902,3.163035566206248,673
A000477213,B1_baseline,M_sensitive,horizontal,723,0.02011239528656006,0.005414679646492004,3.7144201681212676,775
A000477213,B1_baseline,M_sensitive,horizontal,964,0.014530584216117859,0.007109284400939941,2.043888441451693,381
A000477213,B1_baseline,H_sensitive,vertical,241,0.023821726441383362,0.002884984016418457,8.257143297001532,931
A000477213,B1_baseline,H_sensitive,vertical,482,0.02172437310218811,0.0020305216312408447,10.6989124160246,1073
A000477213,B1_baseline,H_sensitive,vertical,723,0.021677054464817047,0.0024136006832122803,8.981209943554406,878
A000477213,B1_baseline,H_sensitive,horizontal,241,0.016771450638771057,0.00419539213180542,3.997588332120016,416
A000477213,B1_baseline,H_sensitive,horizontal,482,0.03018203377723694,0.0043122172355651855,6.999191395394045,673
A000477213,B1_baseline,H_sensitive,horizontal,723,0.034030765295028687,0.003427833318710327,9.92777714696597,775
A000477213,B1_baseline,H_sensitive,horizontal,964,0.03604903817176819,0.004676267504692078,7.708934129172109,381
A000477213,B2_proposed_lambda_0p50,M_sensitive,vertical,241,0.03591857850551605,0.005972631275653839,6.013861703788184,931
A000477213,B2_proposed_lambda_0p50,M_sensitive,vertical,482,0.014817506074905396,0.005389347672462463,2.7494062310857887,1073
A000477213,B2_proposed_lambda_0p50,M_sensitive,vertical,723,0.018310219049453735,0.006569027900695801,2.787355956385409,878
A000477213,B2_proposed_lambda_0p50,M_sensitive,horizontal,241,0.014586195349693298,0.007293820381164551,1.9998018302398373,416
A000477213,B2_proposed_lambda_0p50,M_sensitive,horizontal,482,0.024483442306518555,0.0070670247077941895,3.464462530610854,673
A000477213,B2_proposed_lambda_0p50,M_sensitive,horizontal,723,0.013962864875793457,0.005456596612930298,2.5588962981333947,775
A000477213,B2_proposed_lambda_0p50,M_sensitive,horizontal,964,0.027793467044830322,0.006434500217437744,4.319444572429962,381
A000477213,B2_proposed_lambda_0p50,H_sensitive,vertical,241,0.01479370892047882,0.001789584755897522,8.266559526426477,931
A000477213,B2_proposed_lambda_0p50,H_sensitive,vertical,482,0.009958028793334961,0.0016459450125694275,6.050037341004358,1073
A000477213,B2_proposed_lambda_0p50,H_sensitive,vertical,723,0.010938100516796112,0.0017458423972129822,6.265227908310731,878
A000477213,B2_proposed_lambda_0p50,H_sensitive,horizontal,241,0.013502195477485657,0.0034031420946121216,3.967567353386407,416
A000477213,B2_proposed_lambda_0p50,H_sensitive,horizontal,482,0.011140435934066772,0.0025399625301361084,4.386063100341771,673
A000477213,B2_proposed_lambda_0p50,H_sensitive,horizontal,723,0.00920647382736206,0.0025038719177246094,3.6768948756977706,775
A000477213,B2_proposed_lambda_0p50,H_sensitive,horizontal,964,0.024055495858192444,0.003694087266921997,6.511891602312951,381
A000487005,B1_baseline,M_sensitive,vertical,241,0.013105854392051697,0.003963932394981384,3.3062759610477586,921
A000487005,B1_baseline,M_sensitive,vertical,482,0.018694251775741577,0.0035580694675445557,5.254043503368849,1035
A000487005,B1_baseline,M_sensitive,vertical,723,0.015589319169521332,0.00361025333404541,4.318067936727007,921
A000487005,B1_baseline,M_sensitive,horizontal,241,0.006946384906768799,0.0034657828509807587,2.0042758601563313,261
