case_id,channel,masked_mae,masked_rmse,pearson,spearman,mean_difference,std_ratio,valid_pixel_count
202201880,H_sensitive,0.03343324735760689,0.044213905930519104,0.7209728360176086,0.7060972018225304,-0.0018271240405738354,1.7263598129420852,749793
202247956,M_sensitive,0.0284096822142601,0.03954467922449112,0.8187024593353271,0.7203381297585881,0.015328515321016312,1.1270566785852754,735559
202247956,H_sensitive,0.024694325402379036,0.04259752854704857,0.7071513533592224,0.7535272968949499,0.011950966902077198,1.4605153153479513,735559
202356763,M_sensitive,0.030454037711024284,0.04098274186253548,0.8580124974250793,0.7950882308030454,-0.011630709283053875,1.137506694813761,756496
202356763,H_sensitive,0.029468350112438202,0.040929846465587616,0.6948554515838623,0.7031501098665052,-0.0074476334266364574,1.4345776574013676,756496
202411756,M_sensitive,0.04539928957819939,0.05767093598842621,0.9173241257667542,0.9268771859673496,-0.034434329718351364,0.9984695805907449,719403
202411756,H_sensitive,0.04111684113740921,0.05712161213159561,0.712234377861023,0.7507493334916137,-0.02134712040424347,1.8212002175883661,719403
202411756-1,M_sensitive,0.017927642911672592,0.02535965107381344,0.8996318578720093,0.9136076391690685,-0.0068773068487644196,0.9250606387653293,733004
202411756-1,H_sensitive,0.040709421038627625,0.05221083015203476,0.5606809854507446,0.5930428460451933,-0.005916843190789223,1.1270722634089487,733004
202520620,M_sensitive,0.05199756100773811,0.06736180931329727,0.8822439908981323,0.8959721078030553,0.003788027912378311,1.2625951385391176,666702
202520620,H_sensitive,0.05334371328353882,0.08019186556339264,0.6478151679039001,0.7233482717895945,0.032121606171131134,2.4419579984941877,666702
202522099,M_sensitive,0.04164543375372887,0.0598747581243515,0.8174443244934082,0.8479390981367131,0.004185667727142572,1.4173537428502299,713581
202522099,H_sensitive,0.033491238951683044,0.04612845927476883,0.6493918895721436,0.6473163754264728,0.009031075052917004,1.5191156640118806,713581
202596604,M_sensitive,0.04344332590699196,0.0575033463537693,0.9169129133224487,0.9082048024413282,-0.025777313858270645,1.0258190265978318,796507
202596604,H_sensitive,0.028206679970026016,0.036404307931661606,0.7406046986579895,0.7107363477581049,-0.011398809030652046,1.38943173960693,796507
203036405,M_sensitive,0.04244590550661087,0.05906207114458084,0.9150750041007996,0.8945750145350105,-0.029648955911397934,0.9764459177435499,773771
203036405,H_sensitive,0.033010728657245636,0.04106787592172623,0.7989742159843445,0.7571884592817205,-0.003127993317320943,1.6053936031491565,773771
203044159,M_sensitive,0.05119498074054718,0.0666971281170845,0.8815923929214478,0.8822921941920348,-0.021053103730082512,1.14008361369166,785929
203044159,H_sensitive,0.040859200060367584,0.05719832703471184,0.7440598607063293,0.7212012090070018,0.010084587149322033,2.0399659346616787,785929
203077259-1,M_sensitive,0.04564948379993439,0.05679812654852867,0.8570100665092468,0.8622230079145876,-0.011176401749253273,1.0798406790238586,769446
203077259-1,H_sensitive,0.03647588565945625,0.04951922222971916,0.696306586265564,0.6610101173924834,0.0005892334738746285,1.6910609366441065,769446
203111429,M_sensitive,0.0280003659427166,0.03455839306116104,0.8307701945304871,0.7753279527408553,0.019188662990927696,1.0427425396077983,807809
203111429,H_sensitive,0.0257930438965559,0.04141111671924591,0.8283647894859314,0.7905885202020067,0.009950184263288975,1.1954980029553672,807809
203151068,M_sensitive,0.030056646093726158,0.040892452001571655,0.8878912329673767,0.8998553879875365,-0.00566135672852397,1.0236136690354205,749013
203151068,H_sensitive,0.03953184559941292,0.06207640841603279,0.5376404523849487,0.6281960634779712,-0.005708442069590092,1.7180528360061318,749013
203193470,M_sensitive,0.03144409880042076,0.043778322637081146,0.920770525932312,0.9059121386538946,-0.00737016461789608,1.05588843737788,746208
203193470,H_sensitive,0.024197163060307503,0.037475358694791794,0.7407142519950867,0.7665699165484718,-0.004435901064425707,1.3626305140382222,746208
203205673,M_sensitive,0.052179086953401566,0.06477353721857071,0.8136090040206909,0.727433578860971,-0.01558707281947136,1.263597911851161,770023
203205673,H_sensitive,0.03125207498669624,0.043397337198257446,0.7401161193847656,0.7441908626052178,0.014458684250712395,1.6538837165773106,770023
