latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,retry_count,retry_exhausted,exposure_ev,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
AM3_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Canon 600D,FL2,0.6287384033203125,1,False,-0.32336606218689923,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Canon 600D,FL11,0.6287384033203125,1,False,0.04602264626507835,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Canon 600D,D65,1.0,1,False,0.009835826162874928,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Canon 600D,A,1.0,1,False,-0.08585081400319966,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Canon 600D,FL2,1.0,1,False,-0.12602897860971657,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Canon 600D,FL11,1.0,1,False,0.3088501182540657,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Canon 600D,D65,1.0,1,False,-0.20711249267426218,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Canon 600D,A,1.0,1,False,0.1614570626231504,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Canon 600D,FL2,1.0,1,False,-0.21288798483230897,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Canon 600D,FL11,1.0,1,False,0.22965024542503987,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Canon 600D,D65,1.0,1,False,0.28974034509953805,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Canon 600D,A,1.0,1,False,0.03560862598486669,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
